Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Fertilizer N application rate impacts plant-soil feedback in a sanqi production system","20181304964279","","Wei, Wei (1, 2); Yang, Min (1, 2); Liu, Yixiang (1, 2); Huang, Huichuan (1, 2); Ye, Chen (1, 2); Zheng, Jianfen (1, 3); Guo, Cunwu (1, 2); Hao, Minwen (1, 2); He, Xiahong (1, 2); Zhu, Shusheng (1, 2) ","(1) State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, Yunnan Agricultural University, Kunming; 650201, China (2) Key Laboratory for Agro-biodiversity and Pest Control of Ministry of Education, Yunnan Agricultural University, Kunming; 650201, China (3) Yunnan Tasly Notoginseng Planting Co., Ltd, Wenshan; 663000, China ","Zhu, Shusheng(shushengzhu79@126.com) ","Science of the Total Environment","Sci. Total Environ.","","Elsevier B.V.","633","","796-807","15 August 2018","","","2018","English","00489697","18791026","","10.1016/j.scitotenv.2018.03.219","","","","","","STEVA8","Journal article (JA)","Replant failure caused by negative plant-soil feedback (NPFS) in agricultural ecosystems is a critical factor restricting the development of sustainable agriculture. Soil nutrient availability has the capacity to affect plant-soil feedback. Here, we used sanqi (Panax notoginseng), which is severely threatened by NPSF, as a model plant to decipher the overall effects of nitrogen (N) rates on NPSF and the underlying mechanism. We found that a high rate of N at 450 kg N ha−1 (450 N) aggravated the NPSF through the accumulation of pathogens in the soil compared with the optimal 250 N. The increased N rates resulted in a significant increase in the soil electrical conductivity and available nitrogen but a decrease in the soil pH and C/N ratio. GeoChip 5.0 data demonstrated that these changed soil properties caused the soil to undergo stress (acidification, salinization and carbon starvation), as indicated by the enriched soil microbial gene abundances related to stress response and nutrition cycling (N, C and S). Accordingly, increased N rates reduced the richness and diversity of soil fungi and bacteria and eventually caused a shift in soil microbes from a bacterial-dominant community to a fungal-dominant community. In particular, the high 450 N treatment significantly suppressed the abundance of copiotrophic bacteria, including beneficial genera Bacillus and Pseudomonas, thus weakening the antagonistic activity of these bacteria against fungal pathogens. Moreover, 450 N application significantly enriched the abundance of pathogen pathogenicity-related genes. Once sanqi plants were grown in this N-stressed soil, their host-specific fungal pathogen Fusarium oxysporum significantly accumulated, which aggravated the process of NPSF. This study suggested that over-application of nitrogen is not beneficial for disease management or the reduction of fungicide application in agricultural production. © 2018 Elsevier B.V.","72","Soils","Agriculture - Bacteria - Bacteriology - Ecosystems - Fungi - Genes - Nitrogen - Pathogens","Agricultural ecosystems - Agricultural productions - GeoChip - MiSeq sequencing - Panax notoginseng - Soil electrical conductivity - Soil microbial community - Sustainable agriculture","454.3 Ecology and Ecosystems - 461.2 Biological Materials and Tissue Engineering - 461.9 Biology - 483.1 Soils and Soil Mechanics - 804 Chemical Products Generally - 821 Agricultural Equipment and Methods; Vegetation and Pest Control","Number: SQ2017YFC170021-02, Acronym: -, Sponsor: -; Number: 2017YFD0201601-5, Acronym: -, Sponsor: -; Number: 2016ZF001, Acronym: -, Sponsor: -; Number: 2015JY02, Acronym: -, Sponsor: -; Number: 31660605, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 31772404, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Key Research and Development Program of China ( SQ2017YFC170021-02 and 2017YFD0201601-5 ), the Major Programme for Biomedicine of Yunnan Province ( 2016ZF001 ), the Natural Science Foundation of China ( 31660605 and 31772404 ), and the Programme for Outstanding Talent of Yunnan Agricultural University ( 2015JY02 ). We thank Yong Luo, Jun Zhao, Jun Yuan, Xingfeng Huang and Dongmei Zhou for critical comments and suggestions on an earlier version of this manuscript.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Growth Inhibitory Effect of Mangiferin on Thyroid Cancer Cell Line TPC1","20190106331377","","Zhang, Lei (1, 2); Wang, Mingchun (3) ","(1) Department of Breast Surgery, Shandong Provincial Qianfoshan Hospital, Shandong University, Jinan; Shandong; 250014, China (2) Department of General Surgical, Jinan Hospital of Traditional Chinese Medicine, Jinan; Shandong; 250012, China (3) Department of General Surgery, The Second People’s Hospital of Yunnan Province, Kunming; Yunnan; 650021, China ","Wang, Mingchun(ynhhwmc@163.com) ","Biotechnology and Bioprocess Engineering","Biotechnol. Bioprocess Eng.","","Korean Society for Biotechnology and Bioengineering","23","6","649-654","November 1, 2018","","","2018","English","12268372","19763816","","10.1007/s12257-018-0212-x","","","","","","","Journal article (JA)","Thyroid cancer is the most frequently occurring cancer in human. Therefore, there is a need for better understanding and improvement in the treatment for thyroid tumorigenesis. Many studies show that natural dietary components like Mangiferin (present in mangoes) have anti-carcinogenic ability and reduce the incidence and development of cancers. The present study was focused on analysing the effect of Mangiferin on human thyroid cancer cell line (TPC1) and to assess its therapeutic significance against aggressive thyroid cancers. The cell viability of TPC1 cells was evaluated by MTT assay. The DAPI and AO/Er staining using fluorescence microscopy was used to evaluate the effects of the compound on apoptosis. The PCNA expression was also examined. In the present study, Mangiferin has significantly inhibits TPC1 cell proliferation. DAPI nuclear staining revealed apoptotic changes occurred in nuclei of cells treated with mangiferin (4 μM). AO/EtBr staining of TCP-1 cells showed that mangiferin treatment (2 and 4 μM) induced cell death. Mangiferin induces apoptosis through the induction of cas-3 and reduced Bcl-2 expression. It was concluded that mangiferin triggered the apoptotic pathways. It also decreased the viability of TPC-1 cells by suppressing the PCNA. © 2018, The Korean Society for Biotechnology and Bioengineering and Springer-Verlag GmbH Germany, part of Springer Nature.","27","Diseases","Cell culture - Cell death - Cell proliferation - Fluorescence microscopy","Apoptotic pathways - Cell viability - Dietary components - Human thyroid - Inhibitory effect - Mangiferin - PCNA - Thyroid cancers",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An optimised parameter monitoring system for the greenhouse environment","20182705400621","","Jianbo, Zhang (1); Qun, Yin (2); Lang, Chen (2); Ji, Gu (2) ","(1) Oxbridge College, Kunming University of Science and Technology, Kunming; Yunnan, China (2) Kunming University of Science and Technology, Kunming; Yunnan, China ","Qun, Yin(455601875@qq.com) ","EEA - Electrotehnica, Electronica, Automatica","EEA Electrotec. Electron. Autom.","","ICPE Electra Publishing House","66","2","111-120","April 1, 2018","","","2018","English","15825175","2392828X","","","","","","","","","Journal article (JA)","To solve the automatic control ability is weak sunlight greenhouse, plastic greenhouse environmental information makes a timely response to the question quickly, and voice wireless environment monitoring system is designed. The system can obtain the greenhouse environment parameters, such as air temperature and humidity, light, soil temperature and humidity and analysed, and provide relevant environment in voice alarm service. Greenhouse environment monitoring system’s control core is STC90C516RD + single-chip microcomputer, the system’s main hardware part includes LCD12864 display module, NFR2401 wireless transmission module, RS232 module, soil sensor, DS18B20 temperature sensor, DHT11 temperature and humidity sensor, BH1750 light sensor and PFC8951 modulus conversion module. Greenhouses environment monitoring system Software, the next bit machine adopts keil Software companies in the United States' keil IDE using C language to write the control program, to collect DS18B20, BH1750, DHT11 and the soil moisture sensor data, LCD12864 shows that it uses NRF2401 wireless transceiver module. Greenhouse environment monitoring system of PC is written in kingview configuration software, it can carry on the processing of the parameters of the collection, storage and handling. © 2018, ICPE Electra Publishing House. All Rights Reserved.","25","Monitoring","Automation - C (programming language) - Digital storage - Greenhouses - Humidity control - Microcomputers - Radio transceivers - Soil moisture","Configuration software - DS18B20 temperature sensors - Environment monitoring system - Environmental information - Greenhouse environment - Single chip microcomputers - Temperature and humidity sensor - Wireless transmi-ssion modules","483.1 Soils and Soil Mechanics - 716.3 Radio Systems and Equipment - 722.1 Data Storage, Equipment and Techniques - 722.4 Digital Computers and Systems - 723.1.1 Computer Programming Languages - 731 Automatic Control Principles and Applications - 821.6 Farm Buildings and Other Structures","Number: -, Acronym: KUST, Sponsor: Kunming University of Science and Technology; ","It is a pleasure to acknowledgment the contributions of prof. Zhang Jianbo, Yin Qun, students. Gu Ji, Chen Lang, both of whom participated in a number of fruitful discussions. This work was financially supported by the Oxbridge College, Kunming University of Science and Technology, Kunming Yunnan, China.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A Comprehensive Evaluation Method and Incentive Mechanism for Demand Response","20190806532774","","Meng, Jinling (1); Huang, Xin (1); Feng, Yunhe (1); Xu, Bing (1); Zhao, Wei (2); Luo, Min (3) ","(1) Electric Power Research Institute of Guangdong Power Grid Co. Ltd., Guangdong, Guangzhou; 510080, China (2) Power Supply Bureau of Yunnan Power Grid Co. Ltd., Yunnan Lijiang; 674100, China (3) College of Electrical and Information Engineering, Hunan University, Changsha, Hunan Province, China ","","2018 International Conference on Power System Technology, POWERCON 2018 - Proceedings","Int. Conf. Power Syst. Technol., POWERCON - Proc.","China Southern Power Grid Co., Ltd. (CSG); Chinese Society for Electrical Engineering (CSEE); IEEE Power and Energy Society (PES)","Institute of Electrical and Electronics Engineers Inc.","","","703-707","July 2, 2018","2018 International Conference on Power System Technology, POWERCON 2018 - Proceedings","1 of 1","2018","English","","","9781538664612","10.1109/POWERCON.2018.8602333","8602333","2018 International Conference on Power System Technology, POWERCON 2018","November 6, 2018 - November 9, 2018","Guangzhou, China","144255","","Conference article (CA)","The demand response is an effective way to relieve peak load, delay upgrading of power grid and improve the stability and reliability of power grid at the same time. In order to establish proper demand response evaluation method and incentive mechanism, an optimization model of subscribed load reduction was proposed with a target function of minimum incentive funds of a demand response program. The maximum, minimum interruptible load and unit compensation price was considered in the model. Based on the optimization model, a comprehensive evaluation method for demand response was proposed considering the impact of performance indicators A bonus-penalty mechanism was designed according to the actual load reduction of the contract customers to optimize the allocation of incentive funds. The calculation example indicates the feasibility and effectiveness of proposed optimization and evaluation method and bonus-penalty mechanism. The conclusions can be used as a reference for promoting the response of electric power demand based on incentive. © 2018 IEEE.","10","Electric power transmission networks","Optimization","Comprehensive evaluation - Demand response - Demand response evaluations - Demand response programs - Electric power demands - Incentive mechanism - Performance indicators - Stability and reliabilities","706.1.1 Electric Power Transmission - 921.5 Optimization Techniques","Number: 2018YFB0905304, Acronym: -, Sponsor: National Basic Research Program of China (973 Program); ","Manuscript received August 25, 2018. This work was supported by National Key Research and Development Program (2018YFB0905304). Jinling Meng is with the Electric Power Research Institute of Guangdong Power Grid Co., Ltd., Guangdong Guangzhou 510080 ˈ China (e-mail: jinling_meng@163.com). Xin Huang is with Lijiang Power Supply Bureau of Yunnan Power Grid Co., Ltd., Yunnan Lijiang 674100ˈChina (e-mail:71268527@qq.com). Yunhe Feng is with College of Electrical and Information Engineering, Hunan University, Changsha, Hunan Province (e-mail: 2459699936@qq.com).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Facile synthesis of three-dimensional Cu/Fe3O4 nanowires as binder-free anode for lithium-ion batteries","20181805130996","","Xu, Xin (1); Shen, Kang (1); Wen, Min (2); Wu, Qingliu (3); Hou, Guangya (1); Cao, Huazhen (1); Wu, Liankui (1); Zheng, Guoqu (1); Tang, Yiping (1) ","(1) College of Material Science and Engineering, Zhejiang University of Technology, Hangzhou; Zhejiang; 310014, China (2) State Key Laboratory of Advanced Technologies for Comprehensive Utilization of Platinum Metals, Kunming Institute of Precious Metals, Kunming; Yunnan; 650106, China (3) Department of Chemical & Paper Engineering, Western Michigan University, 4601 Campus Dr., A-225, Kalamazoo; MI; 49008, United States ","Zheng, Guoqu(zhenggq@zjut.edu.cn) ","Applied Surface Science","Appl Surf Sci","","Elsevier B.V.","450","","356-363","30 August 2018","","","2018","English","01694332","","","10.1016/j.apsusc.2018.04.089","","","","","","ASUSEE","Journal article (JA)","A three-dimensional (3D) Cu/Fe3O4 anode material was synthesized successfully via a simple and flexible route. Cu nanowires grew on Cu sheet directly by oxidation and reduction as 3D current collector, Fe3O4 nanosheets were coated on the collector surface by electrodeposition to form 3D Cu/Fe3O4 nanocomposite. The characterization results showed that oxidation time affects the morphology of Cu nanowires greatly, the collector has optimum 3D nanostructure at 200 s oxidation with high performance. The 3D Cu/Fe3O4 anode possessed high cycling capability, the capacity reached 700 mAh/g after 300 cycles at 0.5 A/g. And it exhibited high rate performance, the capacity reached 482 mAh/g at 2 A/g and it recovered to 853.5 mAh/g at 0.2 A/g after 100 cycles of different rate tests. The high performance is ascribed to the unique 3D nanostructure of current collector, which provides sufficient space for large volume change and stress release, and reduces the distance for transporting lithium ions and electrons. © 2018","69","Lithium-ion batteries","Anodes - Electric current collectors - Ions - Iron oxides - Magnetite - Nanowires - Oxidation","3-D nanostructures - Current collector - Facile synthesis - Ferroferric oxides - Flexible routes - High-rate performance - Oxidation and reduction - Threedimensional (3-d)","704.2 Electric Equipment - 714.1 Electron Tubes - 761 Nanotechnology - 802.2 Chemical Reactions - 804.2 Inorganic Compounds - 933 Solid State Physics","Number: 51204146, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: LY15E040002, Acronym: -, Sponsor: Natural Science Foundation of Zhejiang Province; Number: LY18E040003, Acronym: -, Sponsor: Natural Science Foundation of Zhejiang Province; ","This study was financially supported by Zhejiang Provincial Natural Science Foundation of China (LY15E040002, LY18E040003) and the National Natural Science Foundation of China (51204146).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Influence of heat treatment on alternant-layer structure and mechanical properties of Al2O3-TiO2-MgO coatings","20181805129608","","Chen, Kunlun (1); Song, Peng (1); Li, Chao (1); Zhou, Ying (1, 2); He, Xuan (1); Yu, Xiao (1); Lu, Jiansheng (1) ","(1) Faculty of Materials Science and Engineering, Kunming University of Science and Technology, Kunming; 650093, China (2) Yunnan Academy of Science and Technology, Kunming; 650051, China ","Song, Peng(songpengkm@163.com) ","Ceramics International","Ceram Int","","Elsevier Ltd","44","12","13727-13735","15 August 2018","","","2018","English","02728842","","","10.1016/j.ceramint.2018.04.214","","","","","","CINNDH","Journal article (JA)","Al2O3-TiO2-MgO ceramic alternant layer coatings were prepared by atmospheric plasma spraying and heat treated at 600, 700, 800, 900, and 1000 °C. The influence of heat treatment on microhardness, fracture toughness, and the structural evolution of the coatings on steel were investigated. Heat treatment promoted alternant layer interdiffusion within ceramic coatings, which could result a transformation from a lamellar morphology to mutual pinning. The interfacial diffusion between the bond coating and substrate was clearly demonstrated after heat treatment at different temperatures. Heat treatment also significantly affected the evolution of the hardness and fracture toughness. Temperature strongly affected the microhardness of the specimens, and the hardness arrived to the highest value at 1000 °C. The formation of a new Mg2Al6Ti7O25phase and alternant layer mutual pinning were beneficial to hardness improvement, and heat treatment also significantly improved fracture toughness. © 2018 Elsevier Ltd and Techna Group S.r.l.","26","Fracture toughness","Alumina - Aluminum oxide - Ceramic coatings - Ceramic materials - Coatings - Diffusion - Diffusion coatings - Fracture - Heat treatment - Magnesia - Mechanical properties - Microhardness - Plasma spraying - Titanium dioxide","After-heat treatment - Atmospheric plasma spraying - Bond coatings - Interfacial diffusion - Lamellar morphology - Layer structures - Microhardness , fracture toughness - Structural evolution",,"Number: 51401097, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China (Grant No. 51401097 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Performance of modified lightweight aggregate concrete after exposure to high temperatures","20184706112998","","Ma, Qianmin (1); Guo, Rongxin (1); He, Kecheng (2); Du, Haiyun (3); Lin, Zhiwei (1); Yan, Feng (1); Zhao, Zhiman (1); Bai, Yun (4) ","(1) Faculty of Civil Engineering and Mechanics, Kunming University of Science and Technology, Yunnan Key Laboratory of Disaster Reduction in Civil Engineering, Kunming; 650500, China (2) Traffic Bureau of Yangxi County, 89 Qiaoping No. 1 Road, Yangxi County, Yangjiang, China (3) China Railway Fifth Survey and Design Institute Group Co., Ltd., 9 Kangzhuang Road, Beijing, China (4) Department of Civil, Environmental and Geomatic Engineering, University College London, London, United Kingdom ","Ma, Qianmin(maqianmin666@163.com) ","Magazine of Concrete Research","Mag Concr Res","","ICE Publishing","70","24","1243-1255","December 1, 2018","","","2018","English","00249831","1751763X","","10.1680/jmacr.18.00033","","","","","","MCORAV","Journal article (JA)","Lightweight expanded clay aggregates (ceramsites) were modified by coating a thin layer of alkali-activated fly ash binder. The modified aggregates were used to prepare concrete specimens, which were exposed to room and high temperatures. Spalling of the concrete specimens during heating and their mechanical properties after exposure were tested. Furthermore, hydration products of the alkali-activated fly ash and microscopic structures of the concrete specimens after exposure were also tested. In addition, in situ images of the concrete specimens were collected to demonstrate the formation and propagation of cracks in the specimens with increasing temperature. All the results were compared with results obtained for concretes prepared with normal lightweight aggregate and with crushed limestone. The results show that, unlike the reference concretes, nearly all the modified concrete specimens were intact, even at a temperature of 1200°C, without spalling and retained good mechanical properties. Nepheline was detected in the alkali-activated fly ash after heating at 800°C. Probably as a result of the strengthening of the alkali-activated fly ash coating, high temperatures induced cracks in the modified concrete that extended along the interfacial transition zone, but did not penetrate the interior of the aggregates. © 2018 ICE Publishing. All rights reserved.","26","Mechanical properties","Aggregates - Coatings - Concrete aggregates - Concrete products - Concrete testing - Cracks - Fly ash - Hydration - Light weight concrete - Lime - Spalling - Stresses","Alkali-activated fly ashes - Expanded clay aggregates - Increasing temperatures - Interfacial transition zone - Light weight aggregate - Light-weight aggregate concrete - Microscopic structures - Room and high temperatures","406 Highway Engineering - 412 Concrete - 804.2 Inorganic Compounds - 813.2 Coating Materials - 951 Materials Science","Number: 2015M572646XB, Acronym: -, Sponsor: China Postdoctoral Science Foundation; Number: 150039, Acronym: -, Sponsor: China Postdoctoral Science Foundation; Number: KKSY201406112, Acronym: -, Sponsor: Analysis and Testing Foundation of Kunming University of Science and Technology; Number: 11562010, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51502121, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This project is supported by the National Natural Science Foundation of China (grant numbers 51502121 and 11562010), the China Postdoctoral Science Foundation (postdoctorate number 150039; grant number 2015M572646XB) and the Foundation for the Introduction of Talent of Kunming University of Science and Technology (grant number KKSY201406112). All of these are gratefully acknowledged.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Fused mean–variance filter for feature screening","20180604762189","","Yan, Xiaodong (1); Tang, Niansheng (1); Xie, Jinhan (1); Ding, Xianwen (1); Wang, Zhiqiang (1) ","(1) Key Lab of Statistical Modeling and Data Analysis of Yunnan Province, Yunnan University, Kunming; 650091, China ","Tang, Niansheng(nstang@ynu.edu.cn) ","Computational Statistics and Data Analysis","Comput. Stat. Data Anal.","","Elsevier B.V.","122","","18-32","June 2018","","","2018","English","01679473","","","10.1016/j.csda.2017.10.008","","","","","","CSDADW","Journal article (JA)","A new model-free screening approach called as the slicing fused mean–variance filter is proposed for ultrahigh dimensional data analysis. The new method has the following merits: (i) its implementation does not require specifying a regression form of predictors and response variables; (ii) it can deal with various types of covariates and response variables including continuous, discrete and categorical variables; (iii) it works well even when the covariates/random errors are heavy-tailed, or the predictors are strongly correlated, or there are outliers; (iv) it is unsensitive to the slicing scheme. Under some regularity conditions, the sure screening and ranking consistency properties are established for the proposed procedure without assuming any moment conditions on the predictors. Simulation studies are conducted to investigate the finite sample performance of the proposed procedure. A real data example is illustrated to the proposed procedure. © 2017 Elsevier B.V.","19","Bandpass filters","Sampling","Categorical variables - Consistency property - Finite sample performance - Regularity condition - Screening approaches - Slicing methods - Sure screening property - Ultrahigh dimensional data","703.2 Electric Filters","Number: 11671349, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the grants from the National Natural Science Foundation of China (Grant No.: 11671349). The authors are grateful to the Editor, an Associate Editor and two referees for constructive suggestions that greatly improved the paper.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A New Approximate Method for Lightning-Radiated ELF/VLF Ground Wave Propagation over Intermediate Ranges","20190106332226","","Hou, Wenhao (1); Zhang, Qilin (1); Zhang, Jinbo (1); Wang, Lei (2); Shen, Yuan (2) ","(1) Key Laboratory of Meteorological Disaster, Ministry of Education (KLME), Joint International Research Laboratory of Climate and Environment Change (ILCEC), Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disaster (CIC-FEMD), Key Laboratory for Aerosol-Cloud-Precipitation of China Meteorological Administration, Nanjing University of Information Science and Technology, Nanjing, China (2) Yunnan Electric Power Test Institute (Group) Co. Ltd., Electric Power Research Institute, Kunming, China ","Zhang, Qilin(zhangqilin71@163.com) ","International Journal of Antennas and Propagation","Int. J. Antennas Propag.","","Hindawi Limited, 410 Park Avenue, 15th Floor, 287 pmb, New York, NY 10022, United States","2018","","","2018","","","2018","English","16875869","16875877","","10.1155/2018/9353294","9353294","","","","","","Journal article (JA)","A new approximate method for lightning-radiated extremely low-frequency (ELF) and very low-frequency (VLF) ground wave propagation over intermediate ranges is presented in this paper. In our approximate method, the original field attenuation function is divided into two factors in frequency domain representing the propagation effect of the ground conductivity and Earth's curvature, and both of them have clearer formulations and can more easily be calculated rather than solving a complex differential equation related to Airy functions. The comparison results show that our new approximate method can predict the lightning-radiated field peak value over the intermediate range with a satisfactory accuracy within maximum errors of 0.0%, -3.3%, and -8.7% for the earth conductivity of 4 S/m, 0.01 S/m, and 0.001 S/m, respectively. We also find that Earth's curvature has much more effect on the field propagation at the intermediate ranges than the finite ground conductivity, and the lightning-radiated ELF/VLF electric field peak value (V/m) at the intermediate ranges yields a propagation distance d (km) dependence of d-1.32. © 2018 Wenhao Hou et al.","32","Lightning","Approximation theory - Differential equations - Electric fields - Electric grounding - Frequency domain analysis - Wave propagation","Approximate methods - Attenuation function - Earth conductivity - Extremely low frequencies - Ground conductivity - Ground wave propagation - Propagation distances - Propagation effect","443.1 Atmospheric Properties - 701.1 Electricity: Basic Concepts and Phenomena - 921 Mathematics","Number: 2017YFC1501505, Acronym: -, Sponsor: National Basic Research Program of China (973 Program); Number: YNKJQQ00000274, Acronym: -, Sponsor: -; Number: KYCX17_0882, Acronym: -, Sponsor: Basic Research Program of Jiangsu Province; ","This work was supported in part by the National Key Research and Development Program of China (2017YFC1501505) and the Research and Engineering Demonstration of Comprehensive Lightning Protection System for Distribution Network Mode (YNKJQQ00000274) and in part by the Postgraduate Research & Practice Innovation Program of Jiangsu Province (KYCX17_0882).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"One-step synthesis of a β-cyclodextrin derivative and its performance for the removal of Pb(II) from aqueous solutions","20180404676623","","He, Changhua (1, 2); Zhou, Qigang (1); Duan, Zhengyang (2); Xu, Xiaojun (2); Wang, Fuhai (1); Li, Hui (1) ","(1) Rongzhi College of Chongqing Technology and Business University, Chongqing; 401320, China (2) Faculty of Environmental Science and Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China ","Zhou, Qigang(zqg1050@126.com) ","Research on Chemical Intermediates","Res Chem Intermed","","Springer Netherlands","44","5","2983-2998","May 1, 2018","","","2018","English","09226168","15685675","","10.1007/s11164-018-3289-0","","","","","","RCINEE","Journal article (JA)","A new multifunctional β-cyclodextrin-sodium xanthogenate (β-CDX) was successfully synthesized by a one-step process and applied to remove Pb(II) from aqueous solutions. The characteristics and chelation mechanisms of β-CDX were investigated by Fourier-transform infrared spectroscopy and X-ray photoelectron spectroscopy, and the influences of various operating parameters such as pH (lime dosage), the order of the additions, β-CDX dosage, and the initial concentration of Pb(II) on the removal capacity of β-CDX and the characteristics of the products were systematically evaluated. The results demonstrated that the optimal removal effect for Pb(II) was achieved when β-CDX was used rather than using lime alone. In addition, it was more effective to add β-CDX to the working solutions prior to adding the lime than adding β-CDX after the lime. The use of 0.05 g/L of β-CDX was effective for the removal of Pb(II) according to the residual concentration when the initial concentration was 100 mg/L at different pH values. The maximum removal rate of the Pb(II) ions was 98% for all initial concentrations and the products were larger (size = 137.9 μm) and looser (Df = 1.73) at an optimum pH range from 9 to 12. The characterization results confirmed that the RC(S)SNa in the β-CDX was the main contributor to the chelation of the Pb(II). These properties of β-CDX make it a promising compound for the treatment of wastewater contaminated by hazardous metal ions. © 2018, Springer Science+Business Media B.V., part of Springer Nature.","38","Lead compounds","Chelation - Chemicals removal (water treatment) - Cyclodextrins - Fourier transform infrared spectroscopy - Heavy metals - Lime - Metal ions - pH - Pollution - Precipitation (chemical) - Solutions - Wastewater treatment - X ray photoelectron spectroscopy","Beta-cyclodextrin - Initial concentration - One step synthesis - One-step process - Operating parameters - Removal capacity - Residual concentrations - Xanthation","452.4 Industrial Wastes Treatment and Disposal - 531 Metallurgy and Metallography - 531.1 Metallurgy - 801 Chemistry - 801.1 Chemistry, General - 802.2 Chemical Reactions - 802.3 Chemical Operations - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The preparation of C-reactive protein immunosensor based on nano-mimetic enzyme Co3O4","20182605367819","","Ma, Yuchan (1); Lu, Mingyue (1); Deng, Yan (1); Bai, Ruyan (1); Zhang, Xi (1); Li, Delei (1); Zhang, Kunlei (1); Hu, Rong (1); Yang, Yunhui (1) ","(1) College of Chemistry and Chemical Engineering, Yunnan Normal University, Yunnan, Kunming; 650092, China ","Hu, Rong(hudierong_168@163.com) ","Journal of Biomedical Nanotechnology","J. Biomed. Nanotechnol.","","American Scientific Publishers","14","6","1169-1177","June 2018","","","2018","English","15507033","15507041","","10.1166/jbn.2018.2566","","","","","","","Journal article (JA)","In this work, a nano-mimetic enzyme Co3O4 nanoparticles with catalytic effect on the reduction of H2O2, was synthesized and used to label C-reactive protein antibody. Au nanoparticles (Au NPs) were loaded on COF-TpPa-1 to form Au NPs@COF-TpPa-1 with good biocompatibility and adsorption ability. A sandwich C-reactive protein immunosensor was prepared using Au NPs @COF-TpPa-1 as the immobilization matrix. The catalytic current of Co3O4 nanoparticles to the reduction of H2O2 was measured by the chronoamperometry which is in proportion to the concentration of CRP. The linear range of this immunosensor was 0.05-80 ng/mL with the linear correlation coefficient of 0.9955. The method demonstrated a good sensitivity with a detection limit of 0.017 ng/mL (S/N = 3) for CRP. When the C-reactive protein immunosensor was applied to real serum samples analysis, the satisfied results were obtained, indicating that the immunosensor is of prospect of application. Copyright © 2018 American Scientific Publishers. All rights reserved.","48","Gold","Biocompatibility - Biosynthesis - Chronoamperometry - Enzymes - Gold nanoparticles - Immunosensors - Nanoparticles","C-reactive proteins - Covalent organic frameworks - Mimetic enzymes - TpPa-1 - Tricobalt tetroxide (Co3O4)","461.8 Biotechnology - 461.9.1 Immunology - 547.1 Precious Metals - 761 Nanotechnology - 801.2 Biochemistry - 801.4.1 Electrochemistry - 933 Solid State Physics","Number: 21465026, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21605130, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21765026, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China (Grants Nos. 21465026, 21765026, 21605130).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
