Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Scientometric analysis of papers published in 1989-2018 of Journal of Lake Sciences based on CiteSpace and CNKI database","20193107254692","CiteSpace30(1989-2018)","Chen, Junmei (1); Zhang, Wenxiang (1); Liu, Tiantian (1); Ma, Shunrong (1); Li, Wanchun (2) ","(1) Yunnan Key Laboratory of Plateau Geographical Processes and Environmental Change, School of Tourism and Geography, Yunnan Normal University, Kunming; 650500, China (2) Nanjing Institute of Geography and Limnology, Chinese Academy of Sciences, Nanjing; 210008, China ","Zhang, Wenxiang(wenxiangzhang@gmail.com) ","Hupo Kexue/Journal of Lake Sciences","Hupo Kexue/J. Lake Sc.","","Science Press","31","4","891-906","July 6, 2019","","","2019","Chinese","10035427","","","10.18307/2019.0427","","","","","","","Journal article (JA)","Lake science is an interdisciplinary subject to study the relationship between human and nature interaction on ecosystem and environment in lakes and their watersheds. In order to explore the development and research frontiers of lake science in China, this paper analyzes the interannual variation trend of the annual output and impact factors through the statistics of 2555 papers of the Journal of Lake Sciences published in the past 30 years (1989-2018) and the visual knowledge map by CiteSpace V. The results show that the annual volume, citation frequency and impact factors of the Journal of Lake Science display a steady increase trend, and indicate the stable and extensive academic influence of the journal. The relevant research scope mainly involves global climate change, lake ecosystems and community structure, lake eutrophication and other aspects. Meanwhile, the research focuses on the areas of lakes widely distributed and fragile ecosystems. According to the keywords, the research hotspots and trends can be divided into three stages. Analysis of the author's structure shows that universities have overtaken research institutes to become the main parts of journal authors in the past 10 years. The analysis of the key words frequency demonstrates that 'Taihu Lake', 'sediment' and 'eutrophication' have been hot topics in the publication. In the past 10 years, phytoplankton and its community structure, the Three Gorges Reservoir have gradually become hotspots. With the further intersection of lake research and remote sensing technology, statistics and simulation, environmental chemistry and so on, lake research field will become more in-depth and refined. At present, lake research has formed relatively stable research teams in lake hydrology and ecosystem, lake ecological restoration and environmental assessment, sedimentary environment and global change. Universities and research institutes have become the main body of lake research with obvious regional and agglomeration effects. Statistical analysis of the download volume of the journal shows that the journal website has become the main channel for readers to study and download papers. The statistical analysis of CNKI database suggests that the published papers have been cited by different numbers of readers in the past 30 years, with the highest citation frequency of 636 times and 24 citations per article. Analysis of high-cited papers indicate that, as an important carrier of ecological environment protection, strengthening the prevention of lake pollution, prediction of lake eutrophication and ecological restoration technology have become hotspots and trends in related research. At the same time, the research on material exchange, quantitative assessment of human impact, health and management, and protection of lake wetland ecosystem will be further accelerated with the construction of the national lake basin data platform and the integration of big data. The application of lake research results in the region will provide strong support for improving the quality of the water environment, ensuring the safety of regional ecological environment, and improving lake ecological protection and environment. © 2019 by Journal of Lake Sciences.","65","Lake pollution","Climate change - Ecosystems - Environmental technology - Eutrophication - Information management - Lakes - Publishing - Remote sensing - Reservoirs (water) - Restoration - Statistical methods","Bibliometric analysis - Citespace - Co-occurrence relationships - Highly-cited papers - Journal of Lake Sciences","441.2 Reservoirs - 443.1 Atmospheric Properties - 453 Water Pollution - 454 Environmental Engineering - 454.3 Ecology and Ecosystems - 903.2 Information Dissemination - 922.2 Mathematical Statistics",,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Treatment of heavily polluted river water by tidal-operated biofilters with organic/inorganic media: Evaluation of performance and bacterial community","20190506452238","","Chang, Junjun (1); Mei, Jian (1); Jia, Wei (1, 2); Chen, Jinquan (1); Li, Xuan (1, 3); Ji, Bohua (1, 3); Wu, Haiming (4) ","(1) School of Ecology and Environmental Science, Yunnan University, Kunming; 650091, China (2) School of Architecture and Planning, Yunnan University, Kunming; 650091, China (3) Institute of International Rivers and Eco-security, Yunnan University, Kunming; Yunnan; 650091, China (4) College of Resources and Environment, Northwest A&F University, Yangling; Shaanxi; 712100, China ","Wu, Haiming(haimingwu14@nwsuaf.edu.cn) ","Bioresource Technology","Bioresour. Technol.","","Elsevier Ltd","279","","34-42","May 2019","","","2019","English","09608524","18732976","","10.1016/j.biortech.2019.01.060","","","","","","BIRTEB","Journal article (JA)","In this study, biofilters (BFs) packed with inorganic (ceramsite and lava rock) and organic (fibrous carrier and biological ball) materials were applied in a tide-flow mode at three flooded/drained (F/D) time ratios (16/8 h, 12/12 h and 8/16 h) to treat heavily polluted river water. The results showed that higher ammonium and phosphorus removals were achieved with BFs filled with ceramsite (95–97% and 76–77%) and lava rock (87–92% and 84–94%), while fibrous carrier-packed BFs obtained better total nitrogen removal (37–44%). Moreover, the F/D time ratio of 16/8 h was slightly preferable for pollutant removal. High-throughput sequencing analysis illustrated that the relative abundance of potential denitrifiers that developed on organic media was much higher than those on inorganic substrates. The results indicated that the combination of inorganic materials and fibrous carriers as substrates could be an effective strategy for enhancing overall pollutant removal in BFs. © 2019 Elsevier Ltd","35","River pollution","Bacteria - Biofilters - Biological materials - Nitrogen removal - Rivers - Storm sewers - Substrates - Volcanic rocks - Water treatment","Bacterial community - High-throughput sequencing - Inorganic materials - Inorganic substrates - Phosphorus removal - Polluted river waters - Tidal operation - Total nitrogen removal","445.1 Water Treatment Techniques - 452.1 Sewage - 453 Water Pollution - 461.2 Biological Materials and Tissue Engineering - 482.2 Minerals","Number: 2018BC002, Acronym: -, Sponsor: -; Number: 2017FB090, Acronym: -, Sponsor: Cultivating Plan Program for the Leader in Science and Technology of Yunnan Province; Number: 51668067, Acronym: -, Sponsor: National Natural Science Foundation of China; ","This work was financially supported by the National Natural Science Foundation of China ( 51408531 and 51668067 ), the Major Research and Development Project of Yunnan Province, China ( 2018BC002 ), the Science and Technology Program of Yunnan Province, China (2017FB090), and the Ten-thousand Talents Program for Youth of Yunnan Province. Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Esterification of oleic acid to biodiesel catalyzed by a highly acidic carbonaceous catalyst","20182805527576","","Wang, Yi-Tong (2, 3); Fang, Zhen (1, 2); Zhang, Fan (2) ","(1) Biomass Group, College of Engineering, Nanjing Agricultural University, 40 Dianjiangtai Road, Nanjing; Jiangsu; 210031, China (2) Key Laboratory of Tropical Plant Resources and Sustainable Use, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, 88 Xuefulu, Kunming; Yunnan Province; 650223, China (3) University of Chinese Academy of Sciences, 19A Yuquan Road, Beijing; 100049, China ","Fang, Zhen(zhenfang@njau.edu.cn) ","Catalysis Today","Catal Today","","Elsevier B.V.","319","","172-181","1 January 2019","","","2019","English","09205861","","","10.1016/j.cattod.2018.06.041","","","","","","CATTEA","Journal article (JA)","Carbonaceous catalyst, with a variety of acid sites, was successfully synthesized by a two-step method at low temperature. The synthesized catalyst (Zr-SO3H@CMC) was characterized by elemental analysis, XRD, ICP-OES, FT-IR, BET, SEM-EDX and Boehm titration. It had high total acid content (8.45 mmol/g) for oleic acid esterification with high biodiesel yields (> 99%) at 40–90 °C. Under conditions of 90 °C, 20/1 methanol/oleic acid molar ratio, 5 wt% catalyst and 2 h reaction time, biodiesel yield of > 87% was achieved after 10 cycles of use. At lower temperatures (40, 50 and 60 °C), biodiesel yield still reached 82%, 93% and 90% after 3 cycles, respectively. The high activity of Zr-SO3H@CMC benefited from low activation energy of 24.7 KJ/mol. It shows potential application for esterification of free fatty acids or pretreatment of oils with high acid value for the green production of biodiesel. © 2018 Elsevier B.V.","46","Biodiesel","Activation energy - Catalysts - Esterification - Esters - Oleic acid - Sulfonation - Temperature","Acid site - Carbonaceous catalyst - Esterification of free fatty acids - Esterification of oleic acids - Low temperatures - Low-activation energy - Lower temperatures - Oleic acid esterification",,"Number: 68Q-0603, Acronym: -, Sponsor: Nanjing Agricultural University; ","The authors wish to acknowledge the financial support from Nanjing Agricultural University (No. 68Q-0603 ). Acknowledgment is also given to Dr Mazloom Shah for improving the language and organizing the text.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Generative image deblurring based on multi-scaled residual adversary network driven by composed prior-posterior loss","20194107518088","","Wang, Meng (1); Hou, Shengyu (1); Li, Huafeng (1); Li, Fan (1) ","(1) Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Kunming, 650500, China; Yunnan Key Laboratory of Artificial Intelligence, Kunming University of Science and Technology, Kunming, 650500, China ","Wang, Meng(vicong68@qq.com) ","Journal of Visual Communication and Image Representation","J Visual Commun Image Represent","","Academic Press Inc.","65","","","December 2019","","","2019","English","10473203","10959076","","10.1016/j.jvcir.2019.102648","102648","","","","","JVCRE7","Journal article (JA)","Conditional Generative Adversarial Networks (CGANs) have been introduced to generate realistic images from extremely degraded inputs. However, these generative models without prior knowledge of spatial distributions has limited performance to deal with various complex scenes. In this paper, we proposed a image deblurring network based on CGANs to generate ideal images without any blurring assumption. To overcome adversarial insufficiency, an extended classifier with different attribute domains is formulated to replace the original discriminator of CGANs. Inspired by residual learning, a set of skip-connections are cohered to transfer multi-scaled spatial features to the following high-level operations. Furthermore, this adversary architecture is driven by a composite loss that integrates histogram of gradients (HoG) and geodesic distance. In experiments, an uniformed adversarial iteration is circularly applied to improve image degenerations. Extensive results show that the proposed deblurring approach significantly outperforms state-of-the-art methods on both qualitative and quantitative evaluations. © 2019 Elsevier Inc.","55","Image enhancement","Graphic methods - Iterative methods","Adversarial networks - Histogram of gradients - Image deblurring - Prior distribution - Residual learning","921.6 Numerical Methods","Number: 61562053, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61563025, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61762056, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was funded by National Natural Science Foundation of China (61563025, 61562053, 61762056), Yunnan Science and Technology Department of Science and Technology Project (2016FB109, 2017FB094).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Threshold control strategy for a non-smooth Filippov ecosystem with group defense","20192807157929","","Qin, Wenjie (1); Tan, Xuewen (2, 3); Tosato, M. (4); Liu, Xinzhi (5) ","(1) Three Gorges Mathematics Research Center, China Three Gorges University, Yichang; 443002, China (2) School of Mathematics and Computer Science, Yunnan Minzu University, Kunming; 650500, China (3) College of Mathematics and Information Science, Shaanxi Normal University, Xi'an; 710062, China (4) Laboratory for Industrial and Applied Mathematics, York University, Toronto; M3J 1P3, Canada (5) Department of Applied Mathematics, University of Waterloo, Waterloo; N2L 3G1, Canada ","Tan, Xuewen(tanxw520@163.com) ","Applied Mathematics and Computation","Appl. Math. Comput.","","Elsevier Inc.","362","","","1 December 2019","","","2019","English","00963003","","","10.1016/j.amc.2019.06.046","124532","","","","","AMHCBQ","Journal article (JA)","A non-smooth Filippov ecosystem with group defense is proposed to investigate the effects of threshold and intermittent control strategy for IPM. The proposed model has been analyzed theoretically using the qualitative analysis techniques related to Filippov non-smooth systems in the first place. In particular, the existence and stability of equilibria are discussed for the sliding mode dynamics, through which it can be shown that the real equilibrium and pseudo-equilibrium can coexist. After that, some relevant topics such as sliding mode bifurcation, boundary-focus bifurcation, grazing bifurcation, crossing bifurcation and buckling bifurcation are investigated using numerical analysis. These complex sliding bifurcations reveal that the proposed Filippov system admits the coexistence of multi-attractors including equilibrium and crossing cycles, thus indicating that there exists a close relationship between the intermittent control strategy and the initial densities of both populations. Similarly, the global stability properties of real equilibrium and pseudo-equilibrium of subsystems show that the intermittent control strategy can effectively control the pests under the prescribed threshold which is the aim of the IPM strategy. © 2019 Elsevier Inc.","40","Bifurcation (mathematics)","Ecosystems - Network security - Pest control - Stability","Filippov systems - Group defense - Integrated Pest Management - Sliding bifurcation - Threshold control","454.3 Ecology and Ecosystems - 723 Computer Software, Data Handling and Applications","Number: 11601268, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 201808420192, Acronym: CSC, Sponsor: China Scholarship Council; ","This work was supported by National Natural Science Foundation of China (no.: 11601268, W.J. Qin) and China Scholarship Council to visit York University (no.: 201808420192, W.J. Qin). We would like to thank Prof. Sanyi Tang of Shaanxi Normal University for helping us establish the mathematical model. In addition, the authors wish to thank the editor and the anonymous referees for their valuable comments and suggestions that greatly improved the presentation of this work.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Heterostructural SnO/SnO2@C composite fabricated from tin-based coordination polymer as high-performance anode materials for lithium ion batteries","20192106945843","","Xia, Shu-Biao (1); Li, Fu-Shao (1); Shen, Xiang (1); Li, Xue (2); Cai, Xiao-Lan (2); Liu, Jian-Jun (1) ","(1) Center for Yunnan-Guizhou Plateau Chemical Functional Materials and Pollution Control, Qujing Normal University, Qujing; 655011, China (2) Faculty of Materials Science and Engineering, Kunming University of Science and Technology, Kunming; 650093, China ","Cai, Xiao-Lan(cxl9761@163.com) ","Materials Letters","Mater Lett","","Elsevier B.V.","251","","94-97","15 September 2019","","","2019","English","0167577X","18734979","","10.1016/j.matlet.2019.05.051","","","","","","MLETDJ","Journal article (JA)","We report a simple carbonization strategy to obtain a composite structured SnO/SnO2 particles encapsulated into carbon matrix from a tin-based coordination polymer precursor at 500 °C carbonization. SnO/SnO2@C electrode delivers a capacity of 601.7 mAh g−1 at 100 mA g−1 after 50 cycles and a high capacity retention of 84.6% after 400 cycles, which is far superior to the precursor Sn-1 electrode. The excellent electrochemical performance of SnO/SnO2@C could be mainly attributed to the abundant carbon and well-dispersed SnO/SnO2 particles which can improve the electronic conductivity and provide a path for the migration of electrons and ions. © 2019 Elsevier B.V.","11","Lithium-ion batteries","Anodes - Carbon - Carbonization - Composite materials - Ions - Polymer matrix composites - Polymers - Tin","Anode material - Carbon matrix - Coordination Polymers - Electrochemical performance - Electronic conductivity - Energy storage and conversions - High-performance anode materials - Well-dispersed","546.2 Tin and Alloys - 714.1 Electron Tubes - 802.2 Chemical Reactions - 804 Chemical Products Generally - 815.1 Polymeric Materials - 951 Materials Science","Number: 51703118, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51764048, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","We thank the National Natural Science Foundation of China (51764048, 51703118) and Yunnan Province Thousand Youth Talents Plan for providing the financial support.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Correlation between thermo-mechanical properties and network structure in GexS100–x chalcogenide glasses","20191006585110","","Zhu, Erwei (1, 2); Liu, Yongxing (1, 2); Sun, Xing (3); Yin, Guoliang (3); Jiao, Qing (1, 2); Dai, Shixun (1, 2); Lin, Changgui (1, 2) ","(1) Laboratory of Infrared Materials and Devices, The Research Institute of Advanced Technologies, Ningbo University, Ningbo; 315211, China (2) Key Laboratory of Photoelectric Detection Materials and Devices of Zhejiang Province, Ningbo; 315211, China (3) Yunnan KIRO-CH Photonics Co., Ltd, Economic and Technological Development Zone, No. 5 Hongwai Road, Kunming, China ","Lin, Changgui(linchanggui@nbu.edu.cn) ","Journal of Non-Crystalline Solids: X","J Non Cryst Solids X","","Elsevier B.V.","1","","","March 2019","","","2019","English","25901591","","","10.1016/j.nocx.2019.100015","100015","","","","","","Journal article (JA)","GexS100-x glasses with a wide compositional range of 10 ≤ x ≤ 43 (mol%) were prepared for the investigation and understanding of compositional trends of physical properties and structural features in this binary chalcogenide glasses. Both of mechanical and thermal properties were studied by the techniques of micro-indentation, resonant ultrasound spectroscopy, dilatometer, and DSC. The compositional evolution of network structure was discussed with the detailed investigation of Raman spectra. The thermo-mechanical properties, including hardness, thermal expansion coefficient, and elastic modulus, are firstly studied systematically in this binary glass system. Together with structural model theories, the correlation between thermo-mechanical properties and network structure of GexS100-x glasses is established. This work further clarify the composition-structure-property relationship of chalcogenide glasses, which would contribute to the compositional design of novel glasses with elaborate properties. © 2019 The Author(s)","62","Structural properties","Chalcogenides - Glass - Mechanical properties - Thermal expansion - Thermodynamic properties","Chalcogenide glass - Composition structure - Compositional evolution - Mechanical and thermal properties - Network structures - Resonant Ultrasound Spectroscopy - Thermal expansion coefficients - Thermomechanical properties","408 Structural Design - 641.1 Thermodynamics - 804.2 Inorganic Compounds - 812.3 Glass - 951 Materials Science","Number: 2016YFB0303802, Acronym: -, Sponsor: National Basic Research Program of China (973 Program); Number: 61775110, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was partially supported by National Natural Science Foundation of China (Grant No. 61775110), and the National Key Research and Development Program of China (Grant No. 2016YFB0303802). It was also sponsored by K. C. Wong Magna Fund in Ningbo University.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Characterization of the Key Aroma Compounds in Chinese Light Aroma-type Liquors by Headspace Solid-phase Microextraction-Gas Chromatography-Mass Spectrometry, Gas Chromatography-Olfactometry","20193907483514","-","Mao, Deshou (1); Niu, Yunwei (2); Yao, Zhengmin (2); Xiao, Qing (3); Xiao, Zuobing (2); Ma, Ning (2); Zhu, Jiancai (2) ","(1) Technology Center, China Tobacco Yunnan Industrial Co., Ltd., Kunming; 650231, China (2) Shanghai Institute of Technology, Shanghai; 201418, China (3) Shanghai Ocean University, Shanghai; 201306, China ","Xiao, Zuobing(niuge211@sina.com) ","Journal of Chinese Institute of Food Science and Technology","J. Chin. Inst. Food Sci. Technol.","","Chinese Institute of Food Science and Technology","19","7","251-261","July 31, 2019","","","2019","Chinese","10097848","","","10.16429/j.1009-7848.2019.07.033","","","","","","","Journal article (JA)","The volatile compounds in five light aroma-type liquors were identified by headspace solid-phase micro extraction-gas chromatography-mass spectrometry (HS-SPME-GC-MS). A total of 72 aroma compounds were obtained by gas chromatography-olfactometry coupled with aroma intensity analysis, and 35 important aroma compounds (Osme value≥2) were quantified, and 19 aroma compounds (OAV≥1) were identified by odor activity values (OAV). The sensory evaluation analysis was used to evaluate seven descripts in liquors, and the variance of each descript was revealed by ANOVA. Partial least squares regression (PLSR) was used to process the mean data accumulated from sensory evaluation by the panelists, odor-active aroma compounds, and liquor samples. © 2019, Editorial Office of Journal of CIFST. All right reserved.","33","Gas chromatography","Drug products - Essential oils - Extraction - Gases - Least squares approximations - Mass spectrometry - Odors - Sensory analysis - Volatile organic compounds","Gas chromatography olfactometries - Gas chromatography-mass spectrometry - Gas chromatography-olfactometry (GC-O) - Head-space solid-phase microextraction - Headspace solid phase micro extractions - Key aroma compounds - Odor activity value (OAV) - Partial least squares regressions (PLSR)","801 Chemistry - 802.3 Chemical Operations - 804.1 Organic Compounds - 921.6 Numerical Methods",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A tensor framework for geosensor data forecasting of significant societal events","20184606063974","","Zhou, Lihua (1); Du, Guowang (1); Wang, Ruxin (2); Tao, Dapeng (1); Wang, Lizhen (1); Cheng, Jun (3, 4); Wang, Jing (1) ","(1) School of Information, Yunnan University, Kunming; Yunnan; 650091, China (2) Union Visual Innovation Technology Co Ltd., Shenzhen; Guangdong; 518000, China (3) Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China (4) The Chinese University of Hong Kong, Shatin, Hong Kong ","Tao, Dapeng(dapeng.tao@gmail.com) ","Pattern Recognition","Pattern Recogn.","","Elsevier Ltd","88","","27-37","April 2019","","","2019","English","00313203","","","10.1016/j.patcog.2018.10.021","","","","","","PTNRA8","Journal article (JA)","Geosensor data forecasting has high practical value in government affairs such as prompt response and decision making. However, the spatial correlation across distinct sites and the temporal correlation within each site pose challenges to accurate forecasting. In this paper, a geosensor data forecasting tensor framework for significant societal events is proposed. Specifically, a tensor pattern is used to model the geosensor data, based on which a tensor decomposition algorithm is then developed to estimate future values of geosensor data. The proposed approach not only combines and utilizes the multi-mode correlations, but also well extracts the underlying factors in each mode of tensor and mines the multi-dimensional structures of geosensor data. In addition, a rank increasing strategy is used to determine tensor rank automatically, and a sliding window strategy is used to improve the prediction accuracy. Extensive experimental evaluations illustrate the superiority of our approach compared with the state-of-the-arts. © 2018 Elsevier Ltd","47","Tensors","Decision making - Forecasting","Experimental evaluation - Geosensor data - Internet of thing (IoTs) - Multi-dimensional structure - Significant societal events - Sliding-window strategies - Temporal correlations - Tensor decomposition","912.2 Management - 921.1 Algebra","Number: 2018HC019, Acronym: -, Sponsor: Innovative Team of Jiangsu Province; Number: 2015FB114, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: 2016FA026, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: 2016FB105, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: -013, Acronym: -, Sponsor: -; Number: 2018FY001, Acronym: -, Sponsor: -; Number: 2018YDJQ004, Acronym: -, Sponsor: -; Number: WX069051, Acronym: NCET, Sponsor: Program for New Century Excellent Talents in University; Number: 61572486, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61662086, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: U1713213, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61762090, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61262069, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61472346, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61772455, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was supported by the National Natural Science Foundation of China ( 61762090 , 61262069 , 61472346 , 61662086 , 61772455 , 61572486 , and U1713213 ), The Natural Science Foundation of Yunnan Province ( 2016FA026 , 2015FB114 , 2016FB105 ), the Project of Innovative Research Team of Yunnan Province ( 2018HC019 ), Program for Innovation Research Team (in Science and Technology) in University of Yunnan Province (IRTSTYN), the Program for Excellent Young Talents of Yunnan University ( WX069051 ), the Yunnan Natural Science Funds under Grant 2018FY001(-013) , and the Program for Excellent Young Talents of National Natural Science Foundation of Yunnan University ( 2018YDJQ004 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Big Data Platform Architecture and Key Techniques of Power Generation Scheduling for Hydro-thermal-wind-solar Hybrid System","20191606801331","","Shen, Jianjian (1); Cao, Rui (1); Su, Chengguo (1); Cheng, Chuntian (1); Li, Xiufeng (2); Wu, Yang (2); Zhou, Binbin (2) ","(1) Dalian University of Technology, Dalian; Liaoning Province; 116024, China (2) Yunnan Electric Power Dispatching and Control Center, Kunming; Yunnan Province; 650000, China ","","Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering","Zhongguo Dianji Gongcheng Xuebao","","Chinese Society for Electrical Engineering","39","1","43-55","January 5, 2019","","","2019","Chinese","02588013","","","10.13334/j.0258-8013.pcsee.181546","","","","","","ZDGXER","Journal article (JA)","The rapid development of renewable energy sources such as hydropower, wind power and solar power leads to an explosive growth of the power dispatching data, and presents the typical big data features such as multiple sources, heterogeneous and high dimension. How to deal with the integrated management and efficient application of the electric power big data is one of major technology challenges facing power grid operation in this country. Focusing on the complex hydro-thermal-wind-solar power generation scheduling system, this paper analyzed the scheduling big data characteristics and the mutual relations of the ultra-large-scale power station groups. Based on the data analysis, the scheduling management functional system and a power generation scheduling big data platform architecture were constructed. Multi-source data check techniques and multi-platform cooperative storage technology were developed to meet the common needs for different operation scenarios. Meanwhile, big data fusion processing technology and analysis decision technology were proposed to serve for analyzing operation plans and making generation schedule, respectively. These techniques can help to realize the integrated function of electric power big data collection, storage, analysis and knowledge extraction. Taking more than 400 large and medium-sized power stations in Yunnan power grid as the background, an ultra-large-scale multi-source power generation scheduling software system was constructed based on the big data platform architecture and related key technologies. Typical applications in practical engineering such as tracking monthly generation schedule, determining new energy power forecast error, and scheduling cascaded hydropower plants were presented. The results show that electric power big data technology can indeed provide new solutions for the efficient and practical operation of complex power generation scheduling system. © 2019 Chin. Soc. for Elec. Eng.","45","Data mining","Big data - Computer architecture - Data fusion - Data handling - Digital storage - Distributed computer systems - Electric energy storage - Electric load dispatching - Electric power transmission networks - Extraction - Hybrid systems - Hydroelectric power - Hydroelectric power plants - Information management - Power generation - Scheduling - Solar energy - Solar power generation - Wind power","Knowledge extraction - Power generation scheduling - Power grid operations - Practical engineering - Processing technologies - Renewable energy source - Technology challenges - Thermal winds","611.1 Hydroelectric Power Plants - 615.2 Solar Power - 615.8 Wind Power (Before 1993, use code 611 ) - 657.1 Solar Energy and Phenomena - 706.1.1 Electric Power Transmission - 722.1 Data Storage, Equipment and Techniques - 722.4 Digital Computers and Systems - 723.2 Data Processing and Image Processing - 802.3 Chemical Operations - 912.2 Management - 921 Mathematics","Number: 51579029, Acronym: -, Sponsor: National Natural Science Foundation of China; Number: 91547201, Acronym: -, Sponsor: National Natural Science Foundation of China; ","Project Supported by National Natural Science Foundation of China (51579029, 91547201); Key Laboratory of Ocean Energy Utilization and Energy Conservation of Ministry of Education (LOEC-201806).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A lanthanide-based coordination polymer as lithium ion battery anode with high cyclic stability","20185106258896","","Xia, Shu-Biao (1); Li, Fu-Shao (1); Shen, Xiang (1); Li, Xue (3); Cheng, Fei-Xiang (1); Sun, Cheng-Ke (1); Guo, Hong (2); Liu, Jian-Jun (1) ","(1) Center for Yunnan-Guizhou Plateau Chemical Functional Materials and Pollution Control, Qujing Normal University, Qujing; 655011, China (2) School of Materials Science and Engineering, Yunnan University, Kunming; 650091, China (3) Faculty of Materials Science and Engineering, Kunming University of Science and Technology, Kunming; 650093, China ","Liu, Jian-Jun(jianjun_liu@mail.qjnu.edu.cn) ","Materials Letters","Mater Lett","","Elsevier B.V.","238","","171-174","1 March 2019","","","2019","English","0167577X","18734979","","10.1016/j.matlet.2018.11.177","","","","","","MLETDJ","Journal article (JA)","A lanthanide-based coordination polymer Tb2(H2dobdc)3(DMF)4 (Tb-MOF), was prepared by the solvothermal reaction. Benefitting from the large amount and uniform distribution of oxygen atom, conjugated aromatic nucleus as active electrochemical reaction sites, Tb-MOF anode exhibits good specific capacity and excellent cycle performance. The initial discharge specific capacity reached 627.5 mAh g−1 and –87.4% capacity retention after 100 cycles at a current density of 100 mA g−1. At the same time, Tb-MOF electrode has an extremely high structural stability, and the capacity retention is maintained at 99.1% even if it is cycled 3000 times at a current density of 0.8 Ag−1. The research results show that this novel rare earth complex electrode has important research value and application potential compared with traditional anode materials. © 2018 Elsevier B.V.","13","Lithium-ion batteries","Anodes - Coordination reactions - Electric discharges - Polymers - Rare earth elements - Rare earths - Stability","Cyclic stability - Discharge specific capacity - Electrochemical reactions - Energy storage and conversions - High cyclic stabilities - Lithium-ion battery anodes - Solvothermal reactions - Structural stabilities","547.2 Rare Earth Metals - 701.1 Electricity: Basic Concepts and Phenomena - 714.1 Electron Tubes - 802.2 Chemical Reactions - 804.2 Inorganic Compounds - 815.1 Polymeric Materials","Number: 2017FD144, Acronym: -, Sponsor: -; Number: 51764048, Acronym: -, Sponsor: National Natural Science Foundation of China; Number: 51474191, Acronym: -, Sponsor: National Natural Science Foundation of China; Number: 51604132, Acronym: -, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China ( 51764048 , 51474191 , 51604132 ), Yunnan Province Thousand Youth Talents Plan, and the Application Basis Research Project of Yunnan Province Science and Technology Department (2017FD144). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
