Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Efficient and stable photocatalytic reduction of aqueous hexavalent chromium ions by polyaniline surface-hybridized ZnO nanosheets","20190506452994","","Bao, Chongzhuo (1); Chen, Mingxin (1); Jin, Xin (1); Hu, Dongwen (1); Huang, Qiang (1, 2) ","(1) School of Materials Science and Engineering, Yunnan University, Kunming; Yunnan; 650091, China (2) Yunnan Province University Science and Technology Innovation Team of Volatile Organic Compound Sensors and Functional Materials, Yunnan University, 650091, China ","Huang, Qiang(huangqiang@ynu.edu.cn) ","Journal of Molecular Liquids","J Mol Liq","","Elsevier B.V.","279","","133-145","1 April 2019","","","2019","English","01677322","","","10.1016/j.molliq.2019.01.122","","","","","","JMLIDT","Journal article (JA)","ZnO/PNAI nanocomposites were obtained via a simple two-step method, in which a hierarchically flower-like ZnO, assembled from nanosheets, was first synthesized by low temperature (80 °C) solution method without surfactant/template and then, an in-situ polymerization of aniline onto the ZnO nanosheets was carried out. The characterization was actualized on the synthesized nanocomposite using XRD, Raman, TG-DSC, UV–vis-DRS, PL, XPS, SEM, TEM and N2 adsorption-desorption analysis. An efficient and stable photocatalytic activity was exhibited by the synergistic ZnO/PNAI nanocomposites on the reduction of toxic Cr(VI) to benign Cr(III) in comparison with the pristine ZnO and other semiconductor/PANI materials reported. The influence of parameters such as solution pH, initial Cr(VI) concentration and the addition of organic sacrifices on the Cr(VI) removal efficiency was investigated. It was found that the Cr(VI) removal was strongly pH-dependent and the optimum pH range was 4–7 for ZnO/PANI composite catalyst. The Langmuir–Hinshelwood kinetic examination showed that the surface photoreaction was the rate-determining step to compare the adsorption equilibrium. The organic additives such as EDTA and citric acid can promote the photocatalytic efficiency and the solution of EDTA/HCl can well restore the photoreduction ability of ZnO/PANI catalyst. Moreover, the reusability of photocatalyst was also tested to estimate the practicability. © 2019 Elsevier B.V.","73","Chromium compounds","Additives - Aniline - Catalysts - Efficiency - II-VI semiconductors - Magnetic semiconductors - Metal ions - Nanocomposites - Nanosheets - Photocatalytic activity - Polyaniline - Reusability - Semiconducting zinc compounds - Temperature - Toxic materials - Wide band gap semiconductors - Zinc oxide","Adsorption equilibria - Hexavalent chromium - Hexavalent chromium ions - In-situ polymerization - Photocatalytic efficiency - Photocatalytic reduction - Rate determining step - Synergistic effect","531.1 Metallurgy - 641.1 Thermodynamics - 708.2 Conducting Materials - 712.1 Semiconducting Materials - 712.1.2 Compound Semiconducting Materials - 761 Nanotechnology - 803 Chemical Agents and Basic Industrial Chemicals - 804.1 Organic Compounds - 804.2 Inorganic Compounds - 913.1 Production Engineering - 933 Solid State Physics","Number: 51364040, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors are grateful for the financial support from the National Natural Science Foundation of China (No. 51364040).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A drought index: The standardized precipitation evapotranspiration runoff index","20190806539247","","Wang, Long (1, 2); Yu, Hang (1); Yang, Maoling (3); Yang, Rui (1); Gao, Rui (1); Wang, Ying (1) ","(1) College of Water Conservancy, Yunnan Agricultural University, China (2) IHE Delft Institute for Water Education, Netherlands (3) Survey Design Institute of Water Conservancy and Hydropower in Zhaotong, China ","Yu, Hang(wolf5666@163.com) ","Journal of Hydrology","J. Hydrol.","","Elsevier B.V.","571","","651-668","April 2019","","","2019","English","00221694","","","10.1016/j.jhydrol.2019.02.023","","","","","","JHYDA7","Journal article (JA)","Based on the principles underlying the calculation of the standardized precipitation index (SPI) and standardized precipitation evapotranspiration index (SPEI), this study selects precipitation, temperature, relative humidity, sunshine hours, wind speed and runoff data to develop a multi-scalar drought index, the standardized precipitation evapotranspiration runoff index (SPERI), using methods such as Penman-Monteith and Copula. This index is applied along with the SPI and SPEI to Yunnan Province of China. The results show that the changes in the SPERI are close to those in the SPI and SPEI. They are well correlated and can all reflect drought conditions. In addition, comparisons among these three drought indexes and the actual extreme drought during September 2009–August 2010 showed that the SPERI was superior to the SPI and SPEI and that the 3-month SPERI assessment was the most accurate. Therefore, the SPERI can be used to analyze, assess and forecast drought conditions in different areas as well as to assess the impacts of climate change on drought. © 2019 Elsevier B.V.","78","Drought","Climate change - Evapotranspiration - Runoff - Wind","Copula functions - Drought conditions - Drought indices - Penman Monteith - SPEI - SPERI - Standardized precipitation index - Yunnan province","443.1 Atmospheric Properties - 444 Water Resources - 444.1 Surface Water","","This study was supported by the Science and Technology Project of Yunnan Province (2014FD022). We greatly appreciate suggestions from anonymous referees for the improvement of our paper. Thanks also to the editorial staff.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Enzyme triggered disassembly of amphiphilic linear-dendritic block copolymer micelles based on poly[: N -(2-hydroxyethyl-l-glutamine)]","20185206290777","","Qian, Yangyang (1); You, Dan (1); Lin, Feng (1); Wei, Junwu (1); Wang, Yujia (1); Bi, Yunmei (1) ","(1) College of Chemistry and Chemical Engineering, Yunnan Normal University, Kunming; 650500, China ","Bi, Yunmei(yunmeibi@hotmail.com) ","Polymer Chemistry","Polym. Chem.","","Royal Society of Chemistry","10","1","94-105","January 7, 2019","","","2019","English","17599954","17599962","","10.1039/c8py01231h","","","","","","","Journal article (JA)","Well-defined enzyme-responsive amphiphilic linear-dendritic diblock copolymers G-b-PHEG and bis-MPA-Gn-b-PHEG (n = 1, 2) based on a hydrophilic linear block of poly(hydroxyethyl l-glutamine) (PHEG) and a hydrophobic dendron derived from cysteamine or an aliphatic polyester of 2,2′-bis(hydroxymethyl)propionic acid (bis-MPA) have been synthesized for the first time via a combination of the 'dendron-first' strategy and the ring-opening polymerization of α-amino acid N-carboxyanhydrides (NCA). The obtained copolymers G-b-PHEG and bis-MPA-Gn-b-PHEG (n = 1, 2) were characterized by gel permeation chromatography (GPC), Fourier transfrom-infrared spectroscopy (FT-IR), and 1H NMR spectroscopy. These amphiphilic copolymers are able to form nanospherical micelles or vesicles in aqueous solution as revealed by 1H NMR analyses of the micelles in D2O, fluorescence spectroscopy, transmission electron microscopy (TEM) and particle size analysis. The self-assembled micelles show good enzyme-responsiveness, which can disassemble and release the encapsulated hydrophobic Nile red upon enzymatic activation. In vitro cytotoxicity studies indicate that the copolymers have good compatibility with SMMC-7721 cells. Such smart amphiphilic copolymers could potentially be applied for drug delivery systems and biosensors. © 2018 The Royal Society of Chemistry.","55","Micelles","Amino acids - Block copolymers - Controlled drug delivery - Dendrimers - Enzymes - Fluorescence spectroscopy - Gel permeation chromatography - High resolution transmission electron microscopy - Hydrophobicity - Infrared spectroscopy - Nuclear magnetic resonance spectroscopy - Particle size - Particle size analysis - Propionic acid - Ring opening polymerization - Targeted drug delivery - Transmission electron microscopy","1H NMR spectroscopy - Aliphatic polyester - Amphiphilic co-polymers - Block co-polymer micelles - Drug delivery system - Gel permeation chromatography (GPC) - Good compatibility - N-carboxyanhydrides","741.3 Optical Devices and Systems - 801.3 Colloid Chemistry - 802.3 Chemical Operations - 804.1 Organic Compounds - 815.1 Polymeric Materials - 815.2 Polymerization - 931.2 Physical Properties of Gases, Liquids and Solids - 951 Materials Science","Number: 21564017, Acronym: -, Sponsor: National Natural Science Foundation of China; Number: 21264017, Acronym: -, Sponsor: National Natural Science Foundation of China; ","The authors gratefully acknowledge the support for this study from the National Natural Science Foundation of China (21264017 and 21564017).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Chinese-lao cross-language test similarity computing based on wordnet","20184305976943","","Li, Sizhuo (1); Zhou, Lanjiang (2); Zhang, Jianan (3); Zhou, Feng (2); Guo, Jianyi (2); Huo, Wenjie (1) ","(1) School of Information Engineering and Automation, Kunming University of Science and Technology, Kunming; 650500, China (2) The Key Laboratory of Intelligent Information Processing, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (3) Information Engineering University, Kunming Team of the Three Schools, Kunming; 650500, China ","Zhou, Lanjiang(915090822@qq.com) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","","Springer Verlag","856","","459-464","2019","Recent Developments in Mechatronics and Intelligent Robotics - Proceedings of International Conference on Mechatronics and Intelligent Robotics ICMIR2018","1 of 1","2019","English","21945357","","9783030002138","10.1007/978-3-030-00214-5_58","","International Conference on Mechatronics and Intelligent Robotics, ICMIR 2018","May 19, 2018 - May 20, 2018","Kunming, China","219499","","Conference article (CA)","Text similarity calculation is widely used by information retrieval, question answering system, plagiarism detection and so on. At present, most research just aim at text similarity of the same language, and research on cross-language text similarity calculation is rarely, differences between languages make cross-language text similarity calculation very difficult, in view of this situation, this paper propose a WordNet-based method of Chinese-Lao cross-language text similarity calculation. First, preprocessing and feature selection for Chinese text and Lao text which in medicine, then use the semantic dictionary WordNet to convert the Chinese text and Lao text into a middle layer language, finally, compute the text similarity between Chinese and Lao in the middle layer. © Springer Nature Switzerland AG 2019.","5","Medicine","Calculations - Intelligent mechatronics - Ontology - Robotics - Search engines - Semantics","Cross languages - Middle layer - Plagiarism detection - Question answering systems - Semantic dictionaries - Similarity computing - Text similarity - Wordnet","461.6 Medicine and Pharmacology - 723 Computer Software, Data Handling and Applications - 731.5 Robotics - 731.7 Mechatronix - 921 Mathematics","Number: 61662040, Acronym: -, Sponsor: -; Number: 61562049, Acronym: -, Sponsor: -; ","Acknowledgments. This paper is supported by National Nature Science Foundation Nos. 61662040, 61562049.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Fault-section identification for singleline-to-ground fault happened in hybrid distribution lines on none-effective grounding system based on morphological spectrum","20191106618452","","Shu, Hongchun (1); Gong, Zhen (1); Tian, Xincui (1) ","(1) Faculty of Electric Power Engineering, Kunming University of Science and Technology, Kunming; Yunnan Province; 650051, China ","Tian, Xincui(1105479731@qq.com) ","International Journal of Electrical Engineering","Int. J. Electr. Eng.","","Chinese Institute of Electrical Engineering","26","1","15-24","February 1, 2019","","","2019","English","18123031","","","10.6329/CIEE.201902_26(1).0003","","","","","","","Journal article (JA)","In order to solve the problem of low accuracy of fault section identification when a single-line-to-ground (SLG) fault occurs in hybrid distribution line, which is an overhead line combined with an underground cable. Especially for high impedance grounding faults or small fault inception angle faults, the paper presents a single-ended morphology spectrum based faulty section identification method for the hybrid distribution line. The new method uses only ground mode currents extracted from fault line for fault section identification when a fault occurs in underground cable or overhead line, and the amplitude and phase differences of the currents caused by different fault locations are analyzed and characterized by morphological spectrum which avoids the using of low accurate traditional method of catching traveling wave’s arrival time. Obtained results of simulation of 35kV hybrid distribution lines of distribution system based on PSCAD/EMTDC and MATLAB show the methods can reliably recognize the section of SLG fault. © 2019, Chinese Institute of Electrical Engineering. All rights reserved.","17","Electric grounding","Cables - Electric fault currents - Grounding electrodes - MATLAB - Overhead lines - Underground cables","Distribution systems - Fault inception angles - Fault sections - Grounding systems - Identification method - Mode currents - Morphological spectrum - Single line to ground faults","701.1 Electricity: Basic Concepts and Phenomena - 706.2 Electric Power Lines and Equipment - 921 Mathematics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"T4,4,4-graphyne: A 2D carbon allotrope with an intrinsic direct bandgap","20190706504458","","Wang, Weiyang (1, 2); Li, Linyang (2); Kong, Xiangru (3); Van Duppen, B. (2); Peeters, F.M. (2, 4) ","(1) School of Physics and Electronics Information, Shangrao Normal University, Shangrao; Jiangxi; 334001, China (2) Department of Physics, University of Antwerp, Groenenborgerlaan 171, Antwerp; B-2020, Belgium (3) International Center of Quantum Materials, Peking University, Beijing; 100871, China (4) School of Physics and Astronomy and Yunnan Key Laboratory for Quantum Information, Yunnan University, Kunming; 650091, China ","Li, Linyang(linyang.li@uantwerpen.be) ","Solid State Communications","Solid State Commun","","Elsevier Ltd","293","","23-27","May 2019","","","2019","English","00381098","","","10.1016/j.ssc.2019.02.001","","","","","","SSCOA4","Journal article (JA)","A novel two-dimensional (2D) structurally stable carbon allotrope is proposed using first-principles calculations, which is a promising material for water purification and for electronic devices due to its unique porous structure and electronic properties. Rectangular and hexagonal rings are connected with acetylenic linkages, forming a nanoporous structure with a pore size of 6.41 Å which is known as T4,4,4-graphyne. This 2D sheet exhibits a direct bandgap of 0.63 eV at the M point, which originates from the pz atomic orbitals of carbon atoms as confirmed by a tight-binding model. Importantly, T4,4,4-graphyne is found to be energetically more preferable than the experimentally realized β-graphdiyne, it is dynamically stable and can withstand temperatures up to 1500 K. © 2019 Elsevier Ltd","62","Carbon","Calculations - Electronic properties - Energy gap - Pore size - Quantum chemistry - Semiconductor materials","Acetylenic linkages - Carbon allotropes - First-principles calculation - Graphyne - Nanoporous structures - Tight binding model - Two Dimensional (2 D) - Water purification","712.1 Semiconducting Materials - 801.4 Physical Chemistry - 804 Chemical Products Generally - 921 Mathematics - 951 Materials Science","Number: GJJ180868, Acronym: -, Sponsor: Jiangxi Provincial Department of Science and Technology; Number: -, Acronym: CSC, Sponsor: China Scholarship Council; Number: -, Acronym: CSC, Sponsor: China Scholarship Council; Number: TRANS2DTMD, Acronym: FWO, Sponsor: Fonds Wetenschappelijk Onderzoek; Number: 11404214, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by National Natural Science Foundation of China (Grant Nos. 11404214 and 11455015 ), the China Scholarship Council (CSC) , the Science and Technology Research Foundation of Jiangxi Provincial Education Department (Grant Nos. GJJ180868 and GJJ161062 ) the Fonds Wetenschappelijk Onderzoek (FWO-V1) , and the FLAG-ERA project TRANS2DTMD . BVD was supported by the Research Foundation - Flanders (FWO-V1) through a postdoctoral fellowship. The computational resources and services used in this work were provided by the VSC (Flemish Supercomputer Center), funded by the Research Foundation - Flanders (FWO) and the Flemish Government - department EWI. Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Microwave decomposition of nickel(III) oxide–manganese dioxide in vacuum","20190806538746","","Lian, Minglei (1); Zheng, Shaocong (2); Miao, Yingju (1); Wu, Wenfang (1); Ge, Yuan (1); Li, Lin (1) ","(1) School of Chemistry and Materials Engineering, Liupanshui Normal University, Liupanshui; Guizhou, China (2) College of Chemistry and Chemical Engineering, Qujing Normal University, Qujing; Yunnan, China ","Lian, Minglei(feiyuhu2003@126.com) ","Separation Science and Technology (Philadelphia)","Sep. Sci. Technol.","","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","","","","2019","","","2019","English","01496395","15205754","","10.1080/01496395.2019.1577440","","","","","","SSTEDS","Article in Press","In this article, microwave was used for producing nickel–manganese alloy from nickel (III) oxide–manganese dioxide mixture in vacuum, and the heating processes and reaction mechanisms were also explored. When the nickel (III) oxide–manganese dioxide mixture was 20.0 g, the mixture can be heated and decomposed as the microwave powers were higher than 542 W, and the minimum power value making the system warm up to granulate was lower than that of the single-nickel (III) oxide or the single-manganese dioxide. With 740 W microwave power, the mixture can be heated and decomposed to gather and form the large diameter spherical particles of smelting nickel–manganese alloy. The average sizes of the particle were mainly 0.25 mm and 0.32 mm in diameter, accounted for 40.5% or 26.1% (wt%), respectively. The sizes of the particles enlarged with the increase of microwave powers. The reaction mechanisms have been put forward, and the processes can be divided into five steps: the electric spark reaction, the first reaction, the secondary reaction, and granulation. The critical point of the first reaction and the secondary reaction was 560°C and 1870°C, respectively. It was found that the mid-heating rates were higher than the post-heating rates; moreover, the late stage was the cooling process. Besides, a three-point analysis leading to the phenomenon was proposed. When the microwave power was 800 W, the elemental content limit was 68.7% and 16.3% after the decomposition of 20.0 g nickel (III) oxide–manganese dioxide under vacuum and in air, respectively. © 2019, © 2019 Taylor & Francis Group, LLC.","31","Manganese alloys","Decomposition - Heating rate - Manganese oxide - Microwave generation - Microwaves - Mixtures - Nickel smelting - Vacuum","Cooling process - Elemental contents - Heating process - Manganese dioxide - Microwave decomposition - Reaction mechanism - Secondary reactions - Spherical particle","533.1 Ore Treatment - 543.2 Manganese and Alloys - 633 Vacuum Technology - 641.2 Heat Transfer - 711 Electromagnetic Waves - 713.2 Oscillators - 802.2 Chemical Reactions - 804 Chemical Products Generally",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Rhodamine B assisted graphene quantum dots flourescent sensor system for sensitive recognition of mercury ions","20184806140679","","Yang, Yue (1); Xiao, Xuechun (1); Xing, Xinxin (1); Wang, Zhezhe (1); Zou, Tong (2); Wang, Zidong (2); Zhao, Rongjun (1); Wang, Yude (2, 3) ","(1) Department of Physics, Yunnan University, Kunming; 650091, China (2) School of Materials Science and Engineering, Yunnan University, Kunming; 650091, China (3) Key Lab of Quantum Information of Yunnan Province, Yunnan University, Kunming; 650091, China ","Xiao, Xuechun(xchxiao@ynu.edu.cn) ","Journal of Luminescence","J Lumin","","Elsevier B.V.","207","","273-281","March 2019","","","2019","English","00222313","","","10.1016/j.jlumin.2018.11.033","","","","","","JLUMA8","Journal article (JA)","Water-soluble rhodamine B assisted graphene quantum dots (RhB-GQDs) were synthesized by a facile one-pot hydrothermal method, using rhodamine B and ethylenediamine as nitrogen source. The as-synthesized RhB-GQDs have few layers configuration with an average size of 4.5 nm and good distribution. The fluorescence quenching approach was applied to the sensing of mercury ions in water. Rodamine B absorb on the surface of RhB-GQDs, and it can prevent RhB-GQDs from contacting with interfering cations. The presence of N atoms reduces the ability of interfering cations to form stable complex with carboxyl groups, and gives the RhB-GQDs good selectivity to mercury ions. In the case of low concentration, the fluorescence quenching efficiency of as-synthesized RhB-GQDs still has a good liner relationship with concentration. Due to the strong affinity of Hg2+ to amino and carboxyl on the surface of RhB-GQDs, the fluorescence of RhB-GQDs is quenched by nonradiative electron transfer between Hg2+ and the excited state of RhB-GQDs. Based on the fluorescence turn off process, the as-synthesized RhB-GQDs can be served as fluorescent platform for the sensitive and selective detection of Hg2+ with a detection limit of 0.16 nM. © 2018 Elsevier B.V.","55","Fluorescence quenching","Electron affinity - Excited states - Graphene - Mercury (metal) - Nanocrystals - Positive ions - Semiconductor quantum dots","Electron transfer - Fluorescence sensors - High sensitivity - Hydrothermal methods - Low concentrations - Mercury ion - Rhodamine B - Selective detection","549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 714.2 Semiconductor Devices and Integrated Circuits - 761 Nanotechnology - 801 Chemistry - 804 Chemical Products Generally - 931.3 Atomic and Molecular Physics","Number: -, Acronym: -, Sponsor: Yunnan Provincial Science and Technology Department; Number: 61761047, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 41876055, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 2017FA025, Acronym: -, Sponsor: -; Number: -, Acronym: -, Sponsor: Guangdong Innovative and Entrepreneurial Research Team Program; ","This work was supported by Department of Science and Technology of Yunnan Province via the Key Project for the Science and Technology (Grant No. 2017FA025 ), the National Natural Science Foundation of China (Grant No. 61761047 and 41876055 ) and Program for Innovative Research Team (in Science and Technology) in University of Yunnan Province.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Intense-terahertz-laser-modulated magnetopolaron effect on shallow-donor states in the presence of magnetic field in the Voigt configuration","20191906878834","","Wang, Weiyang (1, 2); Van Duppen, B. (2); Peeters, F.M. (2, 3) ","(1) School of Physics and Electronics Information, Shangrao Normal University, Shangrao, Jiangxi; 334001, China (2) Departement Fysica, Universiteit Antwerpen, Groenenborgerlaan 171, Antwerpen; B-2020, Belgium (3) School of Physics and Astronomy, Yunnan Key Laboratory for Quantum Information, Yunnan University, Kunming; 650091, China ","","Physical Review B","Phys. Rev. B","","American Physical Society","99","1","","January 29, 2019","","","2019","English","24699950","24699969","","10.1103/PhysRevB.99.014114","014114","","","","","","Journal article (JA)","The laser-modulated magnetopolaron effect on shallow donors in semiconductors is investigated in the presence of a magnetic field in the Voigt configuration. A nonperturbative approach is used to describe the electron-photon interaction by including the radiation field in an exact way via a laser-dressed interaction potential. Through a variational approach we evaluate the donor binding energy. We find that the interaction strength of the laser-dressed Coulomb potential in the z direction cannot only be enhanced but also weakened by the radiation field, while that in the x-y plane is only weakened. In this way, the binding energy of the states with odd z parity, like 2pz, can be decreased or increased with respect to its static binding energy by the radiation field, while that of the other states can be only decreased. Furthermore, all binding energies become insensitive to the magnetic field if the radiation field is strong. The magnetopolaron effect on these energies is studied within second-order time-dependent perturbation theory. In the nonresonant region, a laser-modulated magnetopolaron correction, including the effect of single-photon processes, is observed. In the resonant region, a laser-modulated magnetopolaron effect, accompanied by the emission and absorption of a single photon, is found. Moreover, the 1s→2p+ transition, accompanied by the emission of a single photon, is tuned by the radiation field into resonance with the longitudinal-optical phonon branch. This is electrically analogous to the magnetopolaron effect, and therefore we name it the dynamical magnetopolaron effect. Finally, by changing the frequency of the radiation field, these interesting effects can be tuned to be far away from the reststrahlen band and, therefore, can be detected experimentally. This in turn provides a direct measure of the electron-phonon interaction. © 2019 American Physical Society.","104","Binding energy","Electric fields - Electron-phonon interactions - Infrared lasers - Light modulation - Magnetic fields - Particle beams - Perturbation techniques - Photons - Radiation effects - Semiconductor lasers","Electron-photon interactions - Interaction potentials - Interaction strength - Longitudinal optical phonons - Single photon process - Time-dependent perturbation theory - Variational approaches - Voigt configuration","701.1 Electricity: Basic Concepts and Phenomena - 701.2 Magnetism: Basic Concepts and Phenomena - 741.1 Light/Optics - 744.1 Lasers, General - 744.4.1 Semiconductor Lasers - 801.4 Physical Chemistry - 921 Mathematics - 931.3 Atomic and Molecular Physics - 932.1 High Energy Physics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Competition increased fine root biomass in Chinese fir (Cunninghamia lanceolata) plantations in Subtropical China","20190206354561","","Liao, Yingchun (1, 2); Fan, Houbao (1, 2); Wei, Xiaohua (3); Wu, Jianping (4); Duan, Honglang (1, 2); Fu, Xiaoli (5, 6); Liu, Wenfei (1, 2); Wang, Huimin (5, 6); Zhan, Xinwu (1); Tang, Pu (1); Li, Feng (1) ","(1) College of Water Conservancy and Ecological Engineering, Nanchang Institute of Technology, Nanchang; 330099, China (2) Jiangxi Provincial Key Laboratory for Restoration of Degraded Ecosystems & Watershed Ecohydrology, Nanchang Institute of Technology, Nanchang; 330099, China (3) Department of Earth, Environmental and Geographic Sciences, University of British Columbia Okanagan, Kelowna; British Columbia; V1V 1V7, Canada (4) Laboratory of Ecology and Evolutionary Biology, State Key Laboratory for Conservation and Utilization of Bio-Resources in Yunnan, Yunnan University, Kunming; 650500, China (5) Qianyanzhou Ecological Research Station, Key Laboratory of Ecosystem Network Observation and Modeling, Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing; 100101, China (6) Jiangxi Provincial Key Laboratory of Ecosystem Processes and Information, Taihe; 343725, China ","Wang, Huimin(wanghm@igsnrr.ac.cn) ","Forest Ecology and Management","For. Ecol. Manage.","","Elsevier B.V.","435","","151-157","1 March 2019","","","2019","English","03781127","","","10.1016/j.foreco.2018.12.035","","","","","","FECMDW","Journal article (JA)","Fine roots play a prominent role in plants’ acquisition of nutrients and water from the soil, and their amounts and dynamics determine trees’ growth and adaptation to environmental stress. However, the relationship between fine tree roots (including absorptive roots and fine transport roots) and forest biomass or fine understory vegetation roots (understory roots) remains poorly understood, which was the main objective of this study. We selected 20 plots in Chinese fir (Cunninghamia lanceolata) plantation forests of the similar ages (23 years old on average) in different areas with various levels of forest biomass in subtropical China to assess the above-mentioned relationship. Forest biomass was used as a proxy for soil condition. We found that all fine root biomass of trees and understory vegetation were significantly and negatively correlated with forest biomass. To our surprise, both total Chinese fir fine root biomass (absorptive roots and fine transport roots) and fine transport root biomass showed significant and positive correlations with understory root biomass. These results clearly demonstrate that fine tree root biomass is significantly promoted and increased due to competition from understory vegetation where forest biomass is low. © 2018 Elsevier B.V.","51","Biomass","Competition - Forestry - Tropics - Vegetation","Absorptive roots - Fine transport roots - Forest biomass - Tree root - Understory vegetation","443 Meteorology - 911.2 Industrial Economics","Number: GJJ14753, Acronym: -, Sponsor: -; Number: 20161BBH80050, Acronym: -, Sponsor: Jiangxi Provincial Department of Science and Technology; Number: -, Acronym: IGSNRR, CAS, Sponsor: Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Science; Number: -, Acronym: AAU, Sponsor: Anhui Agricultural University; Number: -, Acronym: CAS, Sponsor: Chinese Academy of Sciences; Number: -, Acronym: CAF, Sponsor: Chinese Academy of Forestry; Number: 20162BCB22021, Acronym: -, Sponsor: -; Number: 31570444, Acronym: -, Sponsor: National Natural Science Foundation of China; ","We thank M. Luke McCormack (Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences) for valuable comments on this manuscript. We also thank Shilong Wang (Huitong Research Station of Forest Ecosystem, Chinese Academy of Sciences), Xiaoniu Xu (Anhui Agricultural University), Angang Ming (Experimental Center of Tropical Forestry, Chinese Academy of Forestry), Qinyin Meng (Guanzhuang National Forestry Farm), Xingping Liu (Nayong National Forestry Farm), Fengting Yang (Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences) for their assistance in the field sampling. This study was financially supported by the National Natural Science Foundation of China ( 31570444 ), the Project of Jiangxi Provincial Department of Science and Technology ( 20161BBH80050 ), the Scientific Research Fund of Jiangxi Provincial Education Department ( GJJ14753 ) and Jiangxi Provincial Fund for Academic and Technical Leadership of Major Disciplines ( 20162BCB22021 ). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Extraction of cadmium() from aqueous solutions by DIOSO","20192106946972","","Li, Xueling (1, 2); Liu, Xingyuan (1, 2); Zhao, Feng (1, 2); Zhang, Jianqiang (1, 2) ","(1) College of Biology and Chemistry, Puer University, Puer; Yunnan; 665000, China (2) Key Laboratory of Subtropical Medicinal Edible Resources Development and Utilization in Yunnan Province, Puer; Yunnan; 665000, China ","Zhang, Jianqiang(drjqzhang@126.com) ","Huagong Xuebao/CIESC Journal","Huagong Xuebao","","Chemical Industry Press","70","4","1464-1471","2019","","","2019","Chinese","04381157","","","10.11949/j.issn.0438-1157.20180752","","","","","","HUKHAI","Journal article (JA)","To investigate the extraction efficiency and extraction mechanism of sulfoxide compounds in heavy metal cadmium in water, the extraction of cadmium in aqueous solution by diisooctyl sulfoxide (DIOSO) was reported. DIOSO was prepared and used as an extractant to explore its aqueous solution. Under this condition, a maximum extraction percentage was 99.7%. To the recycling of extractant, we also carried out cadmium stripping experiments with different stripping agents, the results demonstrated that nearly all of the Cd() (99.86%) in the organic phase could be reverse extracted into the aqueous phase when the NaOH concentration reached 0.2 mol/L. On this basis, combining spectrum and thermodynamic analysis, the extraction process of Cd () from aqueous solutions by DIOSO may be happened between ion associations. Successfully extracted of Cd() by DIOSO could provide important theoretical research foundation to heavy metals Cd() in industrial wastewater pollution. © All Right Reserved.","29","Chemicals removal (water treatment)","Cadmium - Industrial research - Recovery - Sodium hydroxide - Solvent extraction - Thermoanalysis - Waste treatment","DIOSO - Extraction efficiencies - Extraction mechanisms - Extraction process - Industrial wastewaters - NaOH concentration - Theoretical research - Thermo dynamic analysis","452.4 Industrial Wastes Treatment and Disposal - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 801 Chemistry - 802.3 Chemical Operations - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally - 901.3 Engineering Research",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
