Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Improvement of open-circuit voltage of poly(3,4-ethylenedioxythiophene): Poly(styrenesulfonate)/α-CsPbI3 based device by mixing different concentrations of hydrochloric acid and hydroiodic acid additives","20193907467630","","Yue, Kun (1, 2); Wang, Pan (1, 3); Yu, Leiming (1, 2); Chen, Tao (1, 2); Chen, Anran (1); Fang, Wenzhong (1, 3); Shi, Peiguang (2); Sun, Tao (1); Yang, Yu (1) ","(1) International Joint Research Center for Optoelectronic and Energy Materials, School of Energy, Yunnan University, Kunming; 650091, China (2) Department of Physics, School of Physics and Astronomy, Yunnan University, Kunming; 650091, China (3) School of Materials Science and Engineering, Yunnan University, Kunming; 650091, China ","Yang, Yu(yuyang@ynu.edu.cn) ","Materials Letters","Mater Lett","","Elsevier B.V.","257","","","15 December 2019","","","2019","English","0167577X","18734979","","10.1016/j.matlet.2019.126667","126667","","","","","MLETDJ","Journal article (JA)","The open-circuit voltage (Voc) of all-inorganic perovskite solar cells (PSCs) based on poly(3,4-ethylenedioxythiophene): polystyrene sulfonate (PEDOT:PSS)/α-CsPbI3 architectures doped with hydroiodic acid (HI) is usually unsatisfactory. Herein, a sophisticated concentration ratio of HI and HCl additives were investigated to improve the Voc of the all-inorganic PSCs devices. The SEM and XRD results showed that perovskite thin films with fewer pinholes and higher crystallinity are fabricated. Furthermore, we found that the best Voc of 0.92 V and power conversion efficiency (PCE) of 5.69% were obtained with formed using a HCl volume percentage of 6 vol%, which is higher than α-CsPbI3 solar cells with pristine HI additives (0.87 V of Voc). It is believed that take a minute quantity HCl doping at least for high-quality inorganic perovskite thin films growth and improves the Voc of PEDOT:PSS/α-CsPbI3 PSCs device. © 2019","13","Lead compounds","Chlorine compounds - Conducting polymers - Crystallinity - Open circuit voltage - Perovskite - Perovskite solar cells - Semiconductor doping - Solar energy - Thin film circuits - Thin films - Timing circuits","Concentration ratio - Perovskite thin films - Poly(3 ,4-ethylenedioxythiophene):poly(styrenesulfonate) - Poly-3 ,4-ethylenedioxythiophene - Polystyrene sulfonate - Power conversion efficiencies - Solar energy materials - Volume percentage","482.2 Minerals - 657.1 Solar Energy and Phenomena - 708.2 Conducting Materials - 712.1 Semiconducting Materials - 713.4 Pulse Circuits - 714.2 Semiconductor Devices and Integrated Circuits","Number: -, Acronym: JRC, Sponsor: Joint Research Centre; Number: 2017IB033, Acronym: -, Sponsor: Yunnan Provincial Department of Finance; ","The authors gratefully acknowledge the financial support from the Construction Fund of International Joint Research Centre for Optoelectronic and Energy Materials by Yunnan Provincial Department of Finance (No. 2017IB033), the Yunnan University Action Plan of Serve the Yunnan Province (No. 2016MS15).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Kepler-411: A four-planet system with an active host star","20191506749768","","Sun, L. (1, 2, 3); Ioannidis, P. (4); Gu, S. (1, 2, 3); Schmitt, J.H.M.M. (4); Wang, X. (1, 2, 3); Kouwenhoven, M.B.N. (5) ","(1) Yunnan Observatories, Chinese Academy of Sciences, Kunming; 650216, China (2) Key Laboratory for the Structure and Evolution of Celestial Objects, Chinese Academy of Sciences, Kunming; 650216, China (3) University of Chinese Academy of Sciences, Beijing; 100049, China (4) Hamburger Sternwarte, Universität Hamburg, Gojenbergsweg 112, Hamburg; 21029, Germany (5) Department of Mathematical Sciences, Xian Jiaotong-Liverpool University (XJTLU), 111 Renai Road, Suzhou Industrial Park, Suzhou; 215123, China ","","Astronomy and Astrophysics","Astron. Astrophys.","","EDP Sciences","624","","","April 1, 2019","","","2019","English","00046361","14320746","","10.1051/0004-6361/201834275","A15","","","","","AAEJAF","Journal article (JA)","We present a detailed characterization of the Kepler-411 system (KOI 1781). This system was previously known to host two transiting planets: one with a period of 3 days (R = 2.4 R; Kepler-411b) and one with a period of 7.8 days (R = 4.4 R; Kepler-411c), as well as a transiting planetary candidate with a 58-day period (R = 3.3 R; KOI 1781.03) from Kepler photometry. Here, we combine Kepler photometry data and new transit timing variation (TTV) measurements from all the Kepler quarters with previous adaptive-optics imaging results, and dynamical simulations, in order to constrain the properties of the Kepler-411 system. From our analysis, we obtain masses of 25.6 ± 2.6 M for Kepler-411b and 26.4 ± 5.9 M for Kepler-411c, and we confirm the planetary nature of KOI 1781.03 with a mass of 15.2 ± 5.1 M, hence the name Kepler-411d. Furthermore, by assuming near-coplanarity of the system (mutual inclination below 30°), we discover a nontransiting planet, Kepler-411e, with a mass of 10.8 ± 1.1 M on a 31.5-day orbit, which has a strong dynamical interaction with Kepler-411d. With densities of 1.71 ± 0.39 g cm-3 and 2.32 ± 0.83 g cm-3, both Kepler-411c and Kepler-411d belong to the group of planets with a massive core and a significant fraction of volatiles. Although Kepler-411b has a sub-Neptune size, it belongs to the group of rocky planets. © ESO 2019.","101","Orbits","Adaptive optics - Photometry - Planets - Satellites - Stars","Coplanarity - Dynamical interactions - Dynamical simulation - Planetary system - Planets and satellites: dynamical evolution and stabilities - Stars: activity - Starspots - Transit timing","655.2 Satellites - 657.2 Extraterrestrial Physics and Stellar Phenomena - 741.1 Light/Optics - 941.4 Optical Variables Measurements","Number: -, Acronym: -, Sponsor: National Aeronautics and Space Administration; Number: -, Acronym: NExScI, Sponsor: NASA Exoplanet Science Institute; Number: -, Acronym: -, Sponsor: China Scholarship Council; Number: -, Acronym: -, Sponsor: China Scholarship Council; Number: -, Acronym: -, Sponsor: National Aeronautics and Space Administration; Number: RDF-16-01-16, Acronym: -, Sponsor: -; Number: -, Acronym: -, Sponsor: Deutscher Akademischer Austauschdienst; Number: -, Acronym: -, Sponsor: Deutscher Akademischer Austausch Dienst Kairo; Number: -, Acronym: -, Sponsor: W. M. Keck Foundation; Number: -, Acronym: -, Sponsor: Xi&rsquo;an Jiaotong-Liverpool University; Number: -, Acronym: NExScI, Sponsor: NASA Exoplanet Science Institute; Number: GZ1419, Acronym: -, Sponsor: -; Number: -, Acronym: -, Sponsor: National Natural Science Foundation of China; ","cA knolw edgements. We thank S. Czesla and S. Jia for helpful discussions before preparing the manuscript. We also thank the anonymous referee for valuable suggestions and comments. This research has made use of the Mikulski Archive for Space Telescopes, which is a NASA funded project to support and provide to the astronomical community a variety of astronomical data archives. This research also has made use of the Keck Observatory Archive (KOA), which is operated by the W. M. Keck Observatory and the NASA Exoplanet Science Institute (NExScI), under contract with the National Aeronautics and Space Administration. This work is supported by National Natural Science Foundation of China through grants No. U1531121, No. 10873031 and No.11473066. Here, we also thank the support from China Scholarship Council (CSC) and Deutscher Akademischer Austausch Dienst (DAAD) to our work. The joint research project between Yunnan Observatories and Hamburg Observatoy is funded by Sino-German Center for Research Promotion (GZ1419). M.B.N.K. was supported by the National Natural Science Foundation of China (grants 11010237, 11050110414, 11173004, and 11573004). This research was supported by the Research Development Fund (grant RDF-16-01-16) of Xi’an Jiaotong-Liverpool University (XJTLU).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Granule description based knowledge discovery from incomplete formal contexts via necessary attribute analysis","20190806517702","","Zhi, Huilai (1); Li, Jinhai (2, 3) ","(1) School of Computer Science and Technology, Henan Polytechnic University, Jiaozuo; Henan; 454000, China (2) Data Science Research Center, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (3) Faculty of Science, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China ","Li, Jinhai(jhlixjtu@163.com) ","Information Sciences","Inf Sci","","Elsevier Inc.","485","","347-361","June 2019","","","2019","English","00200255","","","10.1016/j.ins.2019.02.032","","","","","","ISIJBC","Journal article (JA)","Incomplete formal contexts are an extension of the classical formal contexts in which the relationship between some objects and attributes is unknown according to the current information. In fact, incomplete formal contexts are frequently encountered in human cognitive activities. This paper discusses knowledge discovery from incomplete formal contexts based on necessary attribute analysis, including granule description, cognitive concept learning and approximate decision rule mining. Specifically, we put forward a novel granule description method for knowledge discovery so that three-way concepts can be formed by attribute enrichment, and approximate decision rules can be mined via the detailed and concise descriptions of granules. Compared to the existing work, the time complexity of mining approximate decision rules is reduced sharply since only the closely related granules are needed in the proposed granule description method. © 2019 Elsevier Inc.","50","Formal concept analysis","Granular computing - Granulation","Attribute analysis - Cognitive activities - Concept analysis - Concept learning - Description method - Formal contexts - Granule description - Time complexity","723.2 Data Processing and Image Processing - 802.3 Chemical Operations","Number: 61502150, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61562050, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China (nos. 61502150 and 61562050).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Urban Traffic Congestion Radiation Model and Damage Caused to Service Capacity of Road Network","20192807167852","","Hu, Li-Wei (1, 2); Yang, Jin-Qing (1); He, Yue-Ren (1); Meng, Ling (1); Luo, Zhen-Wu (1); Hu, Cheng-Yu (2) ","(1) School of Transportation Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (2) National Engineering Laboratory for Surface Transportation Weather Impacts Prevention, Yunnan Institute of Transportation Planning and Design, Kunming; Yunnan; 650011, China ","","Zhongguo Gonglu Xuebao/China Journal of Highway and Transport","Zongguo Gonglu Xuebao","","Xi'an Highway University","32","3","145-154","March 1, 2019","","","2019","Chinese","10017372","","","10.19721/j.cnki.1001-7372.2019.03.0016","","","","","","ZGXUFN","Journal article (JA)","To prevent and control the spread of traffic congestion in the urban road network system and the consequent damage to the service capacity of the road network system, the policies governing the spreading traffic congestion were studied from a new perspective. This paper abstracted the spread of toxic gas in a limited space and was considered to be analogous to the spread of traffic congestion. Initially, real-time traffic data through a web crawling service of the high-tech map API was carried out using Python; subsequently, the crawling data, floating car data, traffic data monitored by SCATS, and additional relevant traffic information, were preprocessed. Considering the influence of traffic status of the neighbor nodes, road sections, and different levels of road, on the congestion transmission range, the space-time model of urban road congestion radiation based on the Cloud model was established. The model adjustment parameter U was calibrated, and it was observed that U values of the express and the main trunk roads were obtained as 1 compared to the U values of secondary trunk roads, which were obtained as 0.7. Subsequently, the results of the model calculation were compared with the actual values and the predicted values based on high-tech map for verification using the sample in the study. The model used in the study exhibits positive attributes, including maximum radiation boundary and higher prediction accuracy of congestion radiation time, strong applicability, and high compliance to the entire congestion process. Finally, based on the space-time model of urban road congestion radiation, using the principle of shear stress damage caused to materials in material mechanics, and taking a particular direction of congestion as the research objective, the failure value of traffic capacity is calculated, which is caused by congestion radiation transmission to a section of the road network. Analysis of the damage impact on capacity decline of road network service capability, and further to provide identification method for the importance of the road segment. This study can serve as a reference model for traffic management departments to strengthen the management of key road sections and formulate congestion mitigation policies. © 2019, Editorial Department of China Journal of Highway and Transport. All right reserved.","25","Traffic congestion","Cloud computing - Damage detection - Elasticity - Highway administration - Highway planning - Motor transportation - Powertrains - Radiation - Roads and streets - Shear stress - Street traffic control - Web crawler","Cloud modeling - Data crawler - Radiation transmission - Real-time traffic datum - Traffic Engineering - Traffic management departments - Urban road - Urban traffic congestion","406.2 Roads and Streets - 432.1 Highway Transportation, General - 662.4 Automobile and Smaller Vehicle Components - 722.4 Digital Computers and Systems",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Dynamic Profiling of Phenolic Acids during Pu-erh Tea Fermentation Using Derivatization Liquid Chromatography-Mass Spectrometry Approach","20191806863946","","Ge, Yahui (1); Bian, Xiqing (1); Sun, Baoqing (2); Zhao, Ming (3); Ma, Yan (3); Tang, Yuping (4); Li, Na (1); Wu, Jian-Lin (1) ","(1) State Key Laboratory of Quality Research in Chinese Medicine, Macau Institute for Applied Research in Medicine and Health, Macau University of Science and Technology, Avenida Wai Long, Taipa; 999078, China (2) State Key Laboratory of Respiratory Disease, National Clinical Center for Respiratory Diseases, Guangzhou Institute of Respiratory Diseases, First Affiliated Hospital, Guangzhou Medical University, Guangzhou, Guangdong Province; 510182, China (3) College of Longrun Pu-erh Tea, Yunnan Agricultural University, Kunming, Yunnan; 650201, China (4) Shaanxi Collaborative Innovation Center, Chinese Medicinal Resources Industrialization, College of Pharmacy, Shaanxi University of Chinese Medicine, Xianyang; 712083, China ","Zhao, Ming(zhaoming02292002@aliyun.com) ","Journal of Agricultural and Food Chemistry","J. Agric. Food Chem.","","American Chemical Society","67","16","4568-4577","April 24, 2019","","","2019","English","00218561","15205118","","10.1021/acs.jafc.9b00789","","","","","","JAFCAU","Journal article (JA)","Pu-erh tea, a famous traditional Chinese tea with multiple health benefits, is produced by microbial fermentation. It has been reported that major known bioactive compounds in green tea, e.g. epicatechin, epigallocatechin gallate, and theanine, decreased during fermentation. Then which components account for the benefits of Pu-erh tea? Phenolic acids are aromatic secondary metabolites and possess various biological properties. In this research, phenolic acids in Pu-erh tea were investigated qualitatively and quantitatively to reveal the influence of fermentation and their potential effects using 5-(diisopropylamino)amylamine (DIAAA) derivatization-ultrahigh performance liquid chromatography-quadrupole-time-of-flight/mass spectrometry (UHPLC-Q-TOF/MS) approach. A total of 33 phenolic acids were determined, and most of them were detected in Pu-erh tea for the first time. Moreover, gallic acid and theogallin were the major components in ripened and raw Pu-erh tea, respectively. Dynamic profiling revealed the increase of simple phenolic acids and the decrease of most of phenolic acid esters during Pu-erh tea fermentation. These results provided firm basis for practical fermentation and quality control of Pu-erh tea. © 2019 American Chemical Society.","50","Liquid chromatography","Fermentation - Flavonoids - Mass spectrometry - Metabolites - Organic acids","Derivatizations - Dynamic Profiling - Epigallocatechin gallate - Liquid chromatography - mass spectrometries - Phenolic acids - Pu-erh teas - Quadrupole-time of flights - Ultra-high performance liquid chromatographies","801 Chemistry - 804.1 Organic Compounds","Number: 31560221, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 31760225, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by Macau Science and Technology Development Fund (Grant 009/2017/A1), Open Project of State Key Laboratory of Respiratory Disease (Grant SKLRDOP- 201803), and The National Natural Science Foundation of China (Grant Nos. 31560221 and 31760225).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Periodic Solution for ∇ -Stochastic High-Order Hopfield Neural Networks with Time Delays on Time Scales","20183205677505","","Yang, Li (1); Fei, Yu (1); Wu, Wanqin (2) ","(1) School of Statistics and Mathematics, Yunnan University of Finance and Economics, Kunming; Yunnan; 650221, China (2) Department of Organization, Yunnan Nationalities University, Kunming; Yunnan; 650091, China ","Yang, Li(hnynyl@163.com) ","Neural Processing Letters","Neural Process Letters","","Springer New York LLC","49","3","1681-1696","June 15, 2019","","","2019","English","13704621","1573773X","","10.1007/s11063-018-9896-3","","","","","","NPLEFG","Journal article (JA)","In this paper, the comparison theorem and Gronwall’s inequality with ∇ -derivative on time scales are constructed. Based on ∇ -stochastic integration, the ∇ -stochastic high-order Hopfield neural networks with time delays on time scales is introduced and studied. By using contraction mapping principal and differential inequality technique on time scales, some sufficient conditions for the existence and exponential stability of periodic solutions for a class of ∇ -stochastic high-order Hopfield neural networks with time delays on time scales are established. Our results show that the continuous-time neural network and its discrete-time analogue have the same dynamical behaviors for periodicity. Finally, a numerical example is provided to illustrate the feasibility of our results. The results of this paper are completely new even if the time scale T= R or Z. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","25","Hopfield neural networks","Asymptotic stability - Continuous time systems - Difference equations - Stochastic systems - Time delay - Time measurement","Continuous-time neural networks - Contraction mappings - Differential inequality techniques - High-order Hopfield neural networks - Periodic solution - Stochastic integration - Stochastic neural network - Time-scales",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Crystal structure insight aided design of SrGa2Si2O8:Mn2+ with multi-band and thermally stable emission for high-power LED applications","20192607112460","","Long, Zhangwen (1); Wen, Yugeng (1); Qiu, Jianbei (1, 2); Wang, Jing (3); Zhou, Dacheng (1, 2); Zhu, Congcong (1); Lai, Jun'an (1); Xu, Xuhui (1, 2); Yu, Xue (1, 2); Wang, Qi (4, 5) ","(1) Faculty of Material Science and Engineering, Kunming University of Science and Technology, Kunming; 650093, China (2) Key Lab. of Advanced Materials of Yunnan Province, Kunming; 650093, China (3) Sun Yat Sen Univ, Sch Chem, Sch Mat Sci & Engn, Guangzhou; 510275, China (4) Research Center for Analysis and Measurement, Kunming University of Science and Technology, Kunming; 650093, China (5) Analytic and Testing Research Center of Yunnan, Kunming; 650093, China ","Qiu, Jianbei(qiu@kmust.edu.cn) ","Chemical Engineering Journal","Chem. Eng. J.","","Elsevier B.V.","375","","","1 November 2019","","","2019","English","13858947","","","10.1016/j.cej.2019.122016","122016","","","","","CMEJAJ","Journal article (JA)","Mn2+ ion is commonly used as a luminescent center of phosphors for long-wave emission, however, it is difficult to achieve Mn2+-activated phosphors with both broadband emission and high thermal stability, which limits their application in the field of high-power phosphor-converted white light-emitting diodes (PC-wLEDs). In this work, from the viewpoint of crystal structure, we develop a novel Mn2+-doped phosphor, SrGa2Si2O8:Mn2+, to realize multi-band and thermal-stable emission. We found that the multiple band emission originates from three Mn2+-induced luminescence centers, i.e. Mn2+ in Ga3+ site, Mn2+ in Sr2+ site, and Mn2+-Mn2+ dimers, due to their different crystal field environments. Meanwhile, excellent thermal-stable emission (up to 200 °C) is obtained as a result of the energy transfer between the traps and the luminescence centers. What is more, the different energy transfer paths of the SrGa2Si2O8:Mn2+ lead to a red-shift of emission, which can help to improve color rendering index of light sources. Our results demonstrate that this new phosphor shows a potential for the application of high-power PC-wLEDs. © 2019 Elsevier B.V.","43","Crystal structure","Energy transfer - Light - Light emitting diodes - Luminescence - Phosphors - Red Shift - Thermodynamic stability","Broadband emission - Color rendering index - High thermal stability - Long-wave emissions - Luminescence centers - Luminescent centers - Thermally stable - White light emitting diodes","641.1 Thermodynamics - 714.2 Semiconductor Devices and Integrated Circuits - 741.1 Light/Optics - 933.1.1 Crystal Lattice","Number: 2016FB081, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: KKSY201632046, Acronym: -, Sponsor: Kunming University of Science and Technology; Number: 11774138, Acronym: -, Sponsor: National Natural Science Foundation of China; ","The work was supported by the National Natural Science Foundation of China ( 11774138 , 11664022 , 51862020 , 11804255 , and 11664022 ), the Foundation of Yunnan Province (2016FA021 and 2016FB081), and the project for personal training fun supported by Kunming University of Science and Technology ( KKSY201632046 ). Thanks to Dr. Liu Bomei from Sun Yat-sen University for his help during the testing process. Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The potential role of sediment organic phosphorus in algal growth in a low nutrient lake","20193907467557","","Ni, Zhaokui (1); Wang, Shengrui (1, 2, 3); Cai, Jingjing (1); Li, Hong (4, 5); Jenkins, Alan (4); Maberly, Stephen C. (6); May, Linda (7) ","(1) Engineering Research Center of Ministry of Education on Groundwater Pollution Control and Remediation, College of Water Sciences, Beijing Normal University, Beijing; 100875, China (2) China Three Gorges University, College of Hydraulic&Environmental Engineering, Yichang; 443002, China (3) Yunnan Key Laboratory of Pollution Process and Management of Plateau Lake- Watershed, Kunming; Yunnan Province; 650034, China (4) Centre for Ecology & Hydrology, Maclean Building, Benson Lane, Crowmarsh Gifford, Wallingford; Oxfordshire; OX10 8BB, United Kingdom (5) Lancaster Environment Centre, University of Lancaster, Lancaster University, Library Avenue, LA1 4YQ, United Kingdom (6) Centre for Ecology & Hydrology, Lancaster Environment Centre, Library Avenue, Lancaster; LA1 4AP, United Kingdom (7) Centre for Ecology & Hydrology, Bush Estate, Penicuik; Midlothian; EH26 0QB, United Kingdom ","Wang, Shengrui(Wangsr@bnu.edu.cn) ","Environmental Pollution","Environ. Pollut.","","Elsevier Ltd","255","","","December 2019","","","2019","English","02697491","18736424","","10.1016/j.envpol.2019.113235","113235","","","","","ENPOEK","Journal article (JA)","Sediment bioavailable Po represents an important internal P load, and the biogeochemical cycling of Po can replenish additional nutrient source to support algal growth. © 2019 Elsevier Ltd","62","Sediments","Biogeochemistry - Budget control - Ecology - Lakes - Nutrients - Phosphatases - Phosphorus - Sodium bicarbonate - Sodium hydroxide","Algal growth - Bioavailability - Biogeochemical cycle - Biogeochemical cycling - Environmental process - Organic phosphorus - Sequential extraction - Sequential fractionation","454.3 Ecology and Ecosystems - 481.2 Geochemistry - 483 Soil Mechanics and Foundations - 804 Chemical Products Generally","","This research was jointly supported by the National High&minus;level Personnel of Special Support Program (People Plan, grant number 312232102) and the Open&minus;End fund of the Kunming China International Research Center for Plateau&minus;Lake (grant number 230200069).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Multi-scenario simulation of landscape ecological risk probability to facilitate different decision-making preferences","20191806852320","","Cao, Qiwen (1); Zhang, Xiwen (2, 3); Lei, Dongmei (4); Guo, Liying (5); Sun, Xiaohui (6); Kong, Fan'en (1); Wu, Jiansheng (2, 3) ","(1) School of Architecture, Tsinghua University, Beijing; 100084, China (2) Key Laboratory for Urban Habitat Environmental Science and Technology, School of Urban Planning and Design, Peking University, Shenzhen; 518055, China (3) Key Laboratory for Earth Surface Processes, Ministry of Education, College of Urban and Environmental Sciences, Peking University, Beijing; 100871, China (4) School of City and Environment, Yunnan University of Finance and Economics, Kunming; 650221, China (5) Department of Hydraulic Engineering, Institute of Hydrology and Water Resources, Tsinghua University, Beijing; 100084, China (6) State Key Laboratory of Environmental Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing; 100084, China ","Cao, Qiwen(cqw17@mails.tsinghua.edu.cn) ","Journal of Cleaner Production","J. Clean. Prod.","","Elsevier Ltd","227","","325-335","1 August 2019","","","2019","English","09596526","","","10.1016/j.jclepro.2019.03.125","","","","","","JCROE8","Journal article (JA)","Landscape ecological risk assessment is an effective tool to support sustainable ecosystem management in regions with rapid urbanization. However, the characterization method of landscape ecological risk probability needs urgent improvement. This study put forwards a comprehensive index system for risk probability characterization using the factors of terrain, artificial threats, ecological resilience, and landscape vulnerability. In addition, the ordered weighted averaging (OWA)algorithm was introduced to realize a multi-scenario simulation to facilitate different decision-making preferences. The results showed that (1)the overall landscape ecological risk probability in Shenzhen, China, was higher in the west than in the east, and the dominated probability levels were low and moderate. (2)Three decision-making scenarios were simulated: basic risk control, moderate risk control, and strict risk control. About 307.88 km2 of unstable risk probability areas were identified, of which the relationship between development and protection should be scrutinized more in the “eastward strategy” for the future. (3)As for the methodology, this index system contained multiple dimensions including ecological processes, external threats, and landscape feature patterns. It is advantageous in that it provides an ecological risk measure for the future, the characterization of spatial heterogeneity, stable and reliable results, and the definite implications of the risks. © 2019 Elsevier Ltd","96","Risk perception","Ecology - Risk assessment","Ecological resilience - Ecological risks - Landscape vulnerability - Multi scenarios - Shenzhen","454.3 Ecology and Ecosystems - 914.1 Accidents and Accident Prevention","Number: 41671180, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was supported by the National Natural Science Foundation of China (Grant No. 41671180）and Urban China Initiative 2018.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Effects and Differences of the Release of Dissolved Organic and Inorganic Phosphorus in Different Sediments Covered by Different Materials of Erhai Lake","20192507080464","","Gong, Jia-Jian (1, 2, 3); Ni, Zhao-Kui (2, 3, 4); Xiao, Shang-Bin (1); Zhao, Hai-Chao (3, 4, 5); Xi, Yin (1); Wang, Sheng-Rui (1, 2, 3, 4) ","(1) College of Hydraulic & Environmental Engineering, Three Gorges University, Yichang; 443002, China (2) College of Water Sciences, Beijing Normal University, Beijing; 100875, China (3) State Key Laboratory of Environmental Criteria and Risk Assessment, Chinese Research Academy of Environmental Sciences, Beijing; 100012, China (4) Yunnan Key Laboratory of Pollution Process and Management of Plateau Lake-Watershed, Yunnan Institute of Environmental Science, Kunming; 650034, China (5) College of Agricultural and Forestry Science and Technology, Hebei North University, Zhangjiakou; 075131, China ","Wang, Sheng-Rui(wangsr@bnu.edu.cn) ","Huanjing Kexue/Environmental Science","Huanjing Kexue","","Science Press","40","4","1826-1833","April 15, 2019","","","2019","Chinese","02503301","","","10.13227/j.hjkx.201807243","","","","","","HCKHDV","Journal article (JA)","In this work, the effects of four covering materials on the release of total dissolved phosphorus (DTP), dissolved organic phosphorus (DOP), and soluble reactive P (SRP) in different sediments of Erhai Lake were simulated. The results showed that the max release of DTP was reduced in covering material, which attributed to the changes of pH, Eh and characteristics of dissolved organic matter (DOM) by the effect of covering material. The application of iron oxide material significant reduced the release of DTP in the northern and southern part of the lake, with decrease rate of 44.3% and 35.7%, respectively. by contrast, the application of aluminum oxide material significant reduced the release of DTP in the middle part sediment, with decrease rate of 29.6%. Furthermore, the release of SRP and DOP in different sediments has significant difference after added different material. In northern part of sediment, the release of SRP and DOP reduced by 35.6% and 36.2% after added iron oxide material. This is because iron oxide can reduce the pH and Eh but increase the availability of DOM in northern, and then benefits for inhibiting the release of SRP and DOP. In the middle, the release of sediment SRP and DOP reduced by 28.9% and 31.6% after added aluminum oxide material. This is because the aluminum oxide can facilitate the availability of DOM in middle, and then inhibits the release of SRP and DOP. In southern part of the lake, the release of sediment SRP and DOP reduced by 47.4% and 16.5% after added iron oxide material. This is largely attributed to the effect of iron oxide on the pH and Eh. Therefore, to control the release of P in the sediment from Lake Erhai, iron oxide material should be selected in the northern and southern parts, whereas aluminum oxide should be selected in the middle part of the lake. © 2019, Science Press. All right reserved.","25","Aluminum oxide","Alumina - Biological materials - Dissolution - Iron oxides - Lakes - pH effects - Sediments","Covering material - Dissolved inorganic phosphorus - Dissolved organic matters - Dissolved organic phosphorus - Dissolved organic phosphorus (DOP) - Inorganic phosphorus - Phosphate release - Total dissolved phosphorus","461.2 Biological Materials and Tissue Engineering - 483 Soil Mechanics and Foundations - 801.1 Chemistry, General - 802.3 Chemical Operations - 804.2 Inorganic Compounds",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
