Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Pectin from Black Tomato Pomace: Characterization, Interaction with Gallotannin, and Emulsifying Stability Properties","20184205960703","","Zhang, Wei (1); Xie, Fan (1); Liu, Xiaohui (2); Luo, Jing (1); Wu, Jinhong (1); Wang, Zhengwu (1) ","(1) Department of Food Science and Engineering, School of Agriculture and Biology, Shanghai Jiao Tong University, NO. 800, Dongchuan Road, Shanghai; 200240, China (2) College of Longrun Pu-erh Tea, Yunnan Agriculturual University, Kunming; Yunnan; 650201, China ","Wu, Jinhong(wujinhong@sjtu.edu.cn) ","Starch/Staerke","starch","","Wiley-VCH Verlag","71","3-4","","March 2019","","","2019","English","00389056","1521379X","","10.1002/star.201800172","1800172","","","","","STARDD","Journal article (JA)","Hydrochloric acid and ammonium oxalate are used to refine pectin from black tomato pomace. The characterization of pectin-yield, galacturonic acid (GalA) content, degree of methoxylation, neutral sugar composition and molecular weight, interaction with gallotannin as well as emulsion stability are investigated. Hydrochloric acid-extracted pectin (HEP) and chelating agent-extracted pectin (ChEP) satisfy the commercial pectin requirements (GalA% > 65%) and are smooth pectin with high homogalacturonan segments (70.6 and 65.4%, respectively). As the structure results suggest, HEP has fewer and shorter branches compared with ChEP. As titration results suggest, gallotannin is bound by pectin and forms insoluble gallotannin–pectin complexes, the maximum combination gallotannin to pectin mass ratios are 0.28 and 0.47 for HEP and ChEP, respectively. Yet as distribution of volume-weighted diameter, micrographs and values of surface-weighted diameter suggest, the emulsions stabilized by HEP show better stability than ChEP. The study shows that ChEP is a better additive in beverages containing gallotannin, while HEP has better emulsifying stability. © 2018 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","54","Emulsification","Characterization - Chelation - Fruits - Hydrochloric acid - Stability - Tannins","Degree of methoxylation - Emulsifying stabilities - Emulsion stability - Galacturonic acids - gallotannin - interaction - Neutral sugar compositions - pectin",,"Number: 2016YFD0400206, Acronym: -, Sponsor: National Key Clinical Specialty Discipline Construction Program of China; Number: -, Acronym: -, Sponsor: Shanghai Jiao Tong University; Number: 31571763, Acronym: -, Sponsor: National Natural Science Foundation of China; ","The authors are indebted to Instrumental Analysis Center of Shanghai Jiao Tong University for samples analysis and the publication has been produced with the financial support of National Key R&D Program of China (grant number 2016YFD0400206) and National Natural Science Foundation of China (Grant numbers 31571763, 21276154, 31671923, 31471623).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A Probabilistic Approach for Inferring Latent Entity Associations in Textual Web Contents","20192006911886","","Li, Lei (1); Yue, Kun (1); Zhang, Binbin (1); Sun, Zhengbao (2) ","(1) School of Information Science and Engineering, Yunnan University, Kunming, China (2) School of Resource Environment and Earth Science, Yunnan University, Kunming, China ","Yue, Kun(kyue@ynu.edu.cn) ","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","Lect. Notes Comput. Sci.","","Springer Verlag","11448 LNCS","","3-18","2019","Database Systems for Advanced Applications - DASFAA 2019 International Workshops: BDMS, BDQM, and GDMA, Proceedings","3 of 3","2019","English","03029743","16113349","9783030185893","10.1007/978-3-030-18590-9_1","","24th International Conference on Database Systems for Advanced Applications, DASFAA 2019","April 22, 2019 - April 25, 2019","Chiang Mai, Thailand","225579","","Conference article (CA)","Latent entity associations (EA) represent that two entities associate with each other indirectly through multiple intermediate entities in different textual Web contents (TWCs) including e-mails, Web news, social network pages, etc. In this paper, by adopting Bayesian Network as the framework to represent and infer latent EAs as well as the probabilities of associations, we propose the concept of entity association Bayesian Network (EABN). To construct EABN efficiently, we employ self-organizing map for TWC dataset division to make the co-occurrence-based dependence of each pair of entities concern just a small set of documents. Using probabilistic inferences of EABN, we evaluate and rank EAs in all possible entity pairs, by which novel latent EAs could be found. Experimental results show the effectiveness and efficiency of our approach. © 2019, Springer Nature Switzerland AG.","25","Bayesian networks","Conformal mapping - Database systems - Knowledge based systems - Self organizing maps - Websites","Co-occurrence - Effectiveness and efficiencies - Knowledge base - Probabilistic approaches - Probabilistic inference - Web content","723.3 Database Systems - 723.4.1 Expert Systems - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory","Number: U1802271, Acronym: -, Sponsor: National Natural Science Foundation of China; ","This paper was supported by the National Natural Science Foundation of China (U1802271), Program for the second Batch of Yunling Scholar of Yunnan Province (C6153001), Donglu Scholar Cultivation Project of Yunnan University, and Research Foundation of Educational Department of Yunnan Province (2016ZZX006).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Co(OH)2@FeCo2O4 as electrode material for high performance faradaic supercapacitor application","20190306396934","","Wang, Zidong (1); Hong, Ping (1); Peng, Sijia (1); Zou, Tong (1); Yang, Yue (2); Xing, Xinxin (2); Wang, Zhezhe (1); Zhao, Rongjun (1); Yan, Zhiyong (3); Wang, Yude (1, 2) ","(1) School of Materials Science and Engineering, Yunnan University, Kunming; 650091, China (2) Key Lab of Quantum Information of Yunnan Province, Yunnan University, Kunming; 650091, China (3) Materials and Textile Engineering College, Jiaxing University, Jiaxing; 314001, China ","Wang, Yude(ydwang@ynu.edu.cn) ","Electrochimica Acta","Electrochim Acta","","Elsevier Ltd","299","","312-319","10 March 2019","","","2019","English","00134686","","","10.1016/j.electacta.2019.01.017","","","","","","ELCAAV","Journal article (JA)","Co(OH)2@FeCo2O4 nanocomposite was successfully synthesized via a facile one-step hydrothermal reaction without thermal treatment. The structure and chemical composition of as-synthesized Co(OH)2@FeCo2O4 was characterized by X-ray diffraction (XRD), scanning electron microscopy (SEM), transmission electron microscopy (TEM), and X-ray photoelectron spectroscopy (XPS), respectively. The results show the FeCo2O4 nanosheets are covered with the Co(OH)2 nanoparticles and the BET show the nanocomposite possess the mesoporous structure with specific surface area and total pore volume are 93.071 m2 g−1 and 0.37 cm3 g−1, respectively. In addition, the electrochemical performances were investigated in a three-electrode system to evaluate the material. The as-synthesized Co(OH)2@FeCo2O4 nanocomposite exhibits a high specific capacitance of 1173.43 F g−1 at 1 A g−1 and remarkable cycling stability with 95.4% capacitance retention after 5000 cycles. The results show the higher capacitance and longer cycle performance, compared with the Co(OH)2 and FeCo2O4, respectively. This remarkable electrochemical performances were mainly due to mesoporous structure and the synergistic effect of Co(OH)2 and FeCo2O4. It means that this nanostructure Co(OH)2@FeCo2O4 synthesized by this simple and cost-effective method would have more hopeful prospects in energy storage applications. © 2019 Elsevier Ltd","53","Iron compounds","Capacitance - Cost effectiveness - Electrochemical electrodes - High resolution transmission electron microscopy - Hydrothermal synthesis - Mesoporous materials - Nanocomposites - Scanning electron microscopy - Supercapacitor - Transmission electron microscopy - X ray photoelectron spectroscopy","Chemical compositions - Cost-effective methods - Electrochemical performance - Energy storage applications - High specific capacitances - Mesoporous structures - Supercapacitor application - Three electrode-system","701.1 Electricity: Basic Concepts and Phenomena - 741.3 Optical Devices and Systems - 761 Nanotechnology - 802.2 Chemical Reactions - 911.2 Industrial Economics - 933 Solid State Physics","Number: -, Acronym: -, Sponsor: Yunnan Provincial Science and Technology Department; Number: 2017FA025, Acronym: -, Sponsor: -; Number: 61761047, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: -, Acronym: -, Sponsor: Guangdong Innovative and Entrepreneurial Research Team Program; ","This work was supported by the Department of Science and Technology of Yunnan Province via the Key Project for the Science and Technology (Grant No. 2017FA025 ), National Natural Science Foundation of China (No. 61761047 and 41876055 ) and Program for Innovative Research Team (in Science and Technology) in University of Yunnan Province. Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A New Method for Calculation of Vapor–Liquid Equilibrium (VLE) of Au–Cu Alloy System","20191806854659","","Kong, Lingxin (1, 2, 3, 4); Gao, Jingbao (1, 2, 3); Xu, Junjie (1, 2, 3); Xu, Baoqiang (1, 2, 3, 4); Yang, Bin (1, 2, 3, 4); Li, Yifu (1, 2, 3, 4) ","(1) National Engineering Laboratory for Vacuum Metallurgy, Kunming University of Science and Technology, Kunming; 650093, China (2) Key Laboratory of Vacuum Metallurgy for Non-ferrous Metal of Yunnan Province, Kunming; 650093, China (3) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China (4) State Key Laboratory of Nonferrous Metal Resources Clean Utilization in Yunnan Province, Kunming; 650093, China ","Kong, Lingxin(kkmust@126.com) ","Minerals, Metals and Materials Series","Miner. Met. Mater. Ser.","","Springer International Publishing","","","1027-1035","2019","TMS 2019 148th Annual Meeting and Exhibition Supplemental Proceedings","1 of 1","2019","English","23671181","23671696","9783030058609","10.1007/978-3-030-05861-6_100","","148th Annual Meeting and Exhibition of The Minerals, Metals and Materials Society, TMS 2019","March 10, 2019 - March 14, 2019","San Antonio, TX, United states","224879","","Conference article (CA)","The activities of components of Au–Cu alloy were calculated using the simplified molecular interaction volume model (SMIVM). The calculated average relative deviation Si and average standard deviation Si* are smaller than ±0.5528% and ±0.0100, respectively, which indicates that the calculation of the activities of Au–Cu alloy by SMIVM is reliable. The VLE data of Au–Cu alloy were calculated based on the VLE theory and the SMIVM. The VLE phase diagrams (i.e., T − x(y) and p − x(y)) of Au–Cu alloy were also established in this work. The VLE phase diagrams offer an intuitive and simple way to analyze the product compositions’ dependence of temperature and system pressure in vacuum distillation, which also provide an effective way of determining the optimum technique parameters. This has important guiding significance for efficient separation of alloys by vacuum distillation. © 2019, The Minerals, Metals & Materials Society.","19","Copper alloys","Distillation - Phase diagrams - Thermodynamic properties","Cu alloy - Guiding significances - Molecular interaction volume model - Product composition - Relative deviations - SMIVM - Standard deviation - Vacuum distillation","544.2 Copper Alloys - 641.1 Thermodynamics - 802.3 Chemical Operations","Number: 2017T20160030, Acronym: -, Sponsor: Kunming University of Science and Technology; Number: KKKP201752023, Acronym: -, Sponsor: Kunming University of Science and Technology; ","The authors are grateful for the financial support from the high-level talent training program of Kunming University of Science and Technology under Grant No. KKKP201752023, the analysis and test fund of Kunming University of Science and Technology under Grant No. 2017T20160030, and the union program of NSFC-Yunnan Province under Grant No. U1502271.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The effect of multigame on cooperation in spatial network","20190606464104","","Li, Zhibin (1); Jia, Danyang (2); Guo, Hao (2); Geng, Yini (3); Shen, Chen (3); Wang, Zhen (2); Li, Xuelong (1) ","(1) School of Computer Science and Center for Optical Imagery Analysis and Learning, Northwestern Polytechnical University, Xi'an; 710072, China (2) School of Mechanical Engineering and Center for Optical Imagery Analysis and Learning, Northwestern Polytechnical University, Xi'an; 710072, China (3) Statistics and Mathematics College, Yunnan University of Finance and Economics, Kunming; 650221, China ","Wang, Zhen(w-zhen@nwpu.edu.cn) ","Applied Mathematics and Computation","Appl. Math. Comput.","","Elsevier Inc.","351","","162-167","15 June 2019","","","2019","English","00963003","","","10.1016/j.amc.2018.12.059","","","","","","AMHCBQ","Journal article (JA)","In real world, cooperation among unrelated agents remains to represent one open challenge in many disciplines. In some cases, subjects can even change their social dilemmas to ensure their own benefit. Inspired by this fact, here we propose a multigame (composed of prisoner's dilemma game and snowdrift game) and its coevolution mechanism in networked populations: if a player succeeds to study the strategy of its opponent, it also learns the game type of its opponent. Based on numerous computation simulations, it is unveiled that compared with the setup of multigame, coevolution mechanism can effectively resolve the problem of collective cooperation. While for this observation, it is attributed to the fact that vast majority of players changed their games to snowdrift game (i.e. lower social dilemma), where cooperation-defection bistable state guarantees cooperation clusters. We hope our finding can inspire more studies for resolving the social dilemmas. © 2018","42","Mathematical techniques","Computational methods - Networks (circuits)","Bi-stable state - Co-evolution - Computation simulation - Cooperation - Multigame - Prisoner's dilemma game - Snowdrift games - Social dilemmas","703.1 Electric Networks","Number: 61462091, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61462092, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61601371, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61662085, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: U1803263, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","We appreciate the support from National Natural Science Foundation of China (Grants nos. U1803263, 61462092, 61662085, 61462091, 61601371), the National 1000 Young Talent Plan W099102, Natural Science Basic Research Plan in Shaanxi Province of China (Grant no. 2018JQ6075), Fundamental Research Funds for the Central Universities (Grants no. 3102017jc03007, 3102018zy034).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Dependence and risk spillovers between mainland China and London stock markets before and after the Stock Connect programs","20191606809935","","Yang, Kun (1, 2); Wei, Yu (3); He, Jianmin (1, 2); Li, Shouwei (1, 2) ","(1) School of Economics and Management, Southeast University, Nanjing, China (2) Research Center for Financial Complexity and Risk Management, Southeast University, Nanjing, China (3) School of Finance, Yunnan University of Finance and Economics, Kunming, China ","He, Jianmin(hejianminseu138@126.com) ","Physica A: Statistical Mechanics and its Applications","Phys A Stat Mech Appl","","Elsevier B.V.","526","","","15 July 2019","","","2019","English","03784371","","","10.1016/j.physa.2019.04.119","120883","","","","","PHYADX","Journal article (JA)","This paper investigates the variations in dependence and risk spillover between mainland China and London stock markets before and after two Stock Connect programs launched in China, by measuring the Conditional Value-at-Risk (CoVaR) and Conditional Expected Shortfall (CoES) using realized volatility which is calculated with high-frequency data and Copula model. The empirical results show that, first, the Shanghai–Hong Kong Stock Connect program enhances the dependence between mainland China and London stock markets, while the overall dependence decreases slightly after the Shenzhen–Hong Kong Stock Connect program. More specifically, the lower-tail dependence between mainland China and London stock markets continues to increase after the second Stock Connect scheme. The upper-tail dependence, however, rises up after the first Stock Connect scheme but decreases sharply after the second Connect scheme. Second, the Stock Connect programs strength the downside risk spillovers between the mainland China and London markets in most cases. Finally, the equal tests on risk spillovers show significant asymmetric features, indicating that the mainland China stock markets are more likely affected by the London stock market. © 2019 Elsevier B.V.","63","Financial markets","Commerce - Value engineering","CoES - Copula - CoVaR - High frequency data - Realized volatility","911.5 Value Engineering","Number: 201710616048, Acronym: -, Sponsor: National College Students Innovation and Entrepreneurship Training Program; Number: 17YJC790002, Acronym: -, Sponsor: Humanities and Social Science Fund of Ministry of Education of China; Number: 71671145, Acronym: -, Sponsor: National Natural Science Foundation of China; ","The authors are grateful for the financial support from the National Natural Science Foundation of China ( 71371157 , 71671145 , 71671037 ), the Humanities and Social Science Fund of Ministry of Education of China ( 16YJA790062 , 17YJC790002 , 17YJA790015 , 17XJA790002 , 18YJC790132 , 18XJA790002 ) and National Training Programs of Innovation and Entrepreneurship for Undergraduates, China ( 201710616048 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Inclusion complexes of flavonoids with propylenediamine modified β-cyclodextrin:Preparation, characterization and antioxidant","20190506454875","","Yang, Song-Lin (1); Zhao, Li-Juan (1); Chi, Shao-Ming (1); Du, Jiao-Jiao (1); Ruan, Qiong (1); Xiao, Pei-Lin (1); Zhao, Yan (1) ","(1) College of Chemistry and Chemical Engineering, Yunnan Normal University, Kunming; 650500, China ","Zhao, Yan(zhaooyann@163.com) ","Journal of Molecular Structure","J. Mol. Struct.","","Elsevier B.V.","1183","","118-125","5 May 2019","","","2019","English","00222860","","","10.1016/j.molstruc.2019.01.046","","","","","","JMOSB4","Journal article (JA)","Inclusion complexes of three flavonoids including taxifolin (TFL), quercetin (QCT) and morin hydrate (MH) with propanediamine-β-cyclodextrin (DP-β-CD) were prepared by saturated aqueous solution method. Formation of the complexes were characterized by SEM, FT-IR, XRD, 1HNMR and 2D NMR (ROESY). The UV-Spectrometric titration method indicated that DP-β-CD can form 1:1 inclusion complexes with TFL, QCT and MH, and the stability constants were 585.7, 209.9 and 1419.2 M-1, respectively. The molecular modelling demonstrated the most stable inclusion model of three complexes. The water solubility of TFL, QCT and MH was increased 70–102 times after resulting inclusion complex with DP-β-CD. In addition, the antioxidant activity of DP-β-CD/TFL complex is better than that of TFL. This satisfactory water solubility and high antioxidant activity of the DP-β-CD/flavonoids complexes, will be potentially useful for their application as herbal medicine or healthcare products. © 2019 Elsevier B.V.","38","Antioxidants","Cyclodextrins - Flavonoids - Molecular modeling - Nuclear magnetic resonance spectroscopy - Plants (botany) - Solubility - Titration","Anti-oxidant activities - Aqueous solution methods - Healthcare products - Molecular docking - Solubilization - Spectrometric titration - Stability constants - Water solubilities","801 Chemistry - 801.4 Physical Chemistry - 804.1 Organic Compounds - 931.3 Atomic and Molecular Physics - 951 Materials Science","","This work was supported by the National Natural Science Foundations (No. 21362046 and No. 21062030), which are gratefully acknowledged.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The transition of energy and bound states in the continuum of fractional Schrödinger equation in gravitational field and the effect of the minimal length","20183605765452","","Zhang, Xiao (1); Yang, Bo (2); Wei, Chaozhen (3); Luo, Maokang (1) ","(1) Department of Mathematics, Sichuan University, Chengdu; Sichuan; 610065, China (2) Department of Mathematics, Yunnan Normal University, Kunming; Yunnan; 650504, China (3) Institute for Advanced Study and Department of Mathematics, Hong Kong University of Science and Technology, Hong Kong, Hong Kong ","Yang, Bo(boyang1012@163.com) ","Communications in Nonlinear Science and Numerical Simulation","Comm. Nonlinear Sci. Numer. Simul.","","Elsevier B.V.","67","","290-302","February 2019","","","2019","English","10075704","","","10.1016/j.cnsns.2018.05.002","","","","","","","Journal article (JA)","In this paper, we study the fractional Schrödinger equation in the Earth's gravitational field. We firstly introduce a family of auxiliary functions to construct solutions to the fractional Schrödinger equation in the Planck length. These solutions include the particular solution obtained previously by using the classical “Fourier transform approach”. By analyzing the solutions, we find the transition phenomenon when the dimension of Lévy path changes from integer to non-integer: the energy changes from discrete to continuous and wave functions change from non-degenerate to degenerate. Then we study the effect of the minimal length on the fractional Schrödinger equation in the Earth's gravitational field and the solutions. We find that the presence of the minimal length brings a perturbation to the Hamiltonian in equation but it does not change the transition phenomenon. Based on these result, we prove the existence of bound states in the continuum (BICs) for the fractional quantum system in the Earth's gravitational field and compare our BICs with those previous ones. Moreover, we provide the energy characteristic of small mass particles. © 2018 Elsevier B.V.","43","Gravitational effects","Quantum optics - Wave functions","Bound state - Dinger equation - Earth's gravitational field - Energy characteristics - Gravitational fields - Minimal lengths - Particular solution - Transition phenomenon","921 Mathematics - 931.4 Quantum Theory; Quantum Mechanics - 931.5 Gravitation, Relativity and String Theory","Number: 2017M620425, Acronym: -, Sponsor: China Postdoctoral Science Foundation; ","The work is supported by China Postdoctoral Science Foundation (No. 2017M620425 ). We thank the anonymous reviewers for the very helpful comments, and Prof. Ma Hong for his thoughtful suggestions about this work. Finally, Zhang Xiao thanks for the unwavering support of Liang Qianyun over the years.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Parameters tuning and coordination control of the frequency limit controller","20191706838467","","You, Guangzeng (1); Guo, Xiangyang (2); Zhu, Xinchun (1); Li, Lingfang (1); Xiao, Liang (2); Xu, Zheng (2); Lu, Shaoqi (1) ","(1) Yunnan Grid Planning and Research Center, Yunnan Power Grid Co., Ltd., Kunming; 650011, China (2) College of Electrical Engineering, Zhejiang University, Hangzhou, China ","Xu, Zheng(xuzheng007@zju.edu.cn) ","Journal of Engineering","J. Eng.","","Institution of Engineering and Technology","2019","16","2102-2105","March 1, 2019","","","2019","English","","20513305","","10.1049/joe.2018.8893","","","","","","","Conference article (CA)","The frequency stability in the sending-end network with renewable energy generating units should be paid attention especially for an asynchronous interconnection system. When the DC blocking fault occurs in the system, the problem of high frequency in the sending-end network can be suppressed by using the frequency limit controller (FLC). This study introduces the structure and the parameters tuning method of the FLC, and the parameters optimisation method is proposed to avoid FLC acting repeatedly. In the study, a case is studied, and the results show that the FLC is important in the sending-end network. Finally, aiming at the coordination problem between multiple FLCs, a control strategy based on FLC influence coefficient is proposed in the study, and the strategy can suppress the over regulation effectively. © 2019 Institution of Engineering and Technology.All right reserved.","15","Controllers","Engineering - Industrial engineering","Asynchronous interconnections - Control strategies - Coordination control - Coordination problems - High frequency HF - Influence coefficient - Optimisation method - Renewable energies","732.1 Control Equipment - 912.1 Industrial Engineering",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Improved generalized sidelobe cancellation algorithm in ELF communication","20191606810427","","Li, Chunteng (1); Jiang, Yuzhong (1); Zhang, Ning (1); Liu, Fangjun (2) ","(1) College of Electronic Engineering, Naval University of Engineering, Wuhan; 430033, China (2) Academy of Mathematics and Computer Science, Yunnan Nationalities University, Kunming; 650500, China ","Jiang, Yuzhong(scholarqh@163.com) ","Xi'an Dianzi Keji Daxue Xuebao/Journal of Xidian University","Xi'an Dianzi Keji Daxue Xuebao","","Science Press","46","1","98-105","February 20, 2019","","","2019","Chinese","10012400","","","10.19665/j.issn1001-2400.2019.01.016","","","","","","XDKXEP","Journal article (JA)","In order to improve the communication quality in extremely-low-frequency(ELF) communication, based on the generalized sidelobe cancellation(GSC) method, an improved GSC method is proposed and constructed. First, the delay summation in the main channel is replaced by the linear filtering algorithm, which is beneficial to further improving the suppression ability of incoherent noise. Second, by considering the difference in signal energy among channels, using the optimized blocking matrix can reduce the amplitude of the desired signal and improve the performance, comparing to the original blocking matrix obtained by simple subtraction among the main channels. Finally, the method using linear filtering instead of the original adaptive algorithm can achieve noise cancellation without reducing the sensitivity of the main antenna and improve the algorithm's operating speed. In order to verify the effectiveness of the proposed algorithm, an experimental platform is set up in laboratory environment and a series of control experiments are designed. Experimental results show that the designed analog circuits can suppress 50 Hz and its harmonic components and that the improved GSC algorithm is better than the original algorithm in terms of improvement of the signal-to-noise ratio(SNR) and the noise floor. © 2019, The Editorial Board of Journal of Xidian University. All right reserved.","10","Signal to noise ratio","Adaptive algorithms - Analog circuits - Antennas - Magnetic sensors - Matrix algebra - Noise abatement - Signal filtering and prediction","Communication quality - Control experiments - Experimental platform - Extremely low frequencies - Generalized sidelobe cancellations - Laboratory environment - Linear filtering - Original algorithms","713 Electronic Circuits - 716.1 Information Theory and Signal Processing - 751.4 Acoustic Noise - 921.1 Algebra",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Automatic detection of coronal loops using guided filtering and wavelet transform","20192006924859","","Zhang, Li (1, 2); Feng, Song (1, 2) ","(1) Faculty of Information Engineering & Automation, Kunming University of Science & Technology, Kunming; 650500, China (2) Yunnan Key Laboratory of Computer Technology Applications, Kunming University of Science & Technology, Kunming; 650500, China ","Feng, Song(feng.song@kmust.edu.cn) ","Zhongguo Kexue Jishu Kexue/Scientia Sinica Technologica","Zhongguo Kexue Jishu Kexue/Scientia Sinica Technol.","","Chinese Academy of Sciences, P.O. Box 2871, Beijing, 100085, China","49","3","268-276","March 1, 2019","","","2019","Chinese","16747259","2095946X","","10.1360/N092018-00046","","","","","","","Journal article (JA)","The corona is the outer layer of the solar asmosphere. The bright loop-like structures in the corona, which are called coronal loops, are hot plasma to be bound to the solar coronal magnetic fields. Studying these magnetic features can help to better understand the dynamics of coronal magnetic fields and coronal oscillations, and further clearify the debate of coronal heating. Accurate identifying coronal loops are crucial for the relevant studies. However, due to the complexity of the coronal magnetic fields, it is very difficult to identify and extract the loop-like structures. In this case, we propose a novel algorithm based on guided filtering and wavelet transform modulus maxima to automatically detect and extract them. The steps are as follows: we use (1) a fuzzy function to enhance the contrast of solar corona images; (2) guided filtering to highlight the edges of coronal loops; (3) wavelet transform modulus maxima to identitify the edges of coronal loops; (4) image binarization to extract coronal loops; (5) morphological operate to remove those non-loop structures. The images observed by the Transition and Coronal Explorer (TRACE) and the Atmospheric Imaging Assembly on the Solar Dynamics (SDO/AIA) intruments in the 171 Å channel are selected to illustrate the porcess and further evaluate the performance of the algorithm. The results demonstrate that the proposed algorithm has significant advantages over provious identification methods and the detected and extracted structures can be further applied to scientific researchs. © 2019, Science Press. All right reserved.","16","Wavelet transforms","Fuzzy set theory - Image enhancement - Magnetic fields - Magnetoplasma","Coronal loops - Coronal magnetic fields - Coronal oscillations - Fuzzy function - Guided images - Identification method - Loop-like structures - Wavelet transform modulus maxima","701.2 Magnetism: Basic Concepts and Phenomena - 921.3 Mathematical Transformations - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Evaluation of surfactant on stability and thermal performance of Al2O3-ethylene glycol (EG) nanofluids","20184706112068","","Zhai, Yuling (1, 2); Li, Long (1, 2); Wang, Jiang (1, 2); Li, Zhouhang (1, 2) ","(1) State Key Laboratory of Complex Nonferrous Metal Resources Clean Utilization, Kunming University of Science and Technology, Yunnan; 650093, China (2) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Yunnan; 650093, China ","Li, Zhouhang(thulizh06@gmail.com) ","Powder Technology","Powder Technol.","","Elsevier B.V.","343","","215-224","1 February 2019","","","2019","English","00325910","1873328X","","10.1016/j.powtec.2018.11.051","","","","","","POTEBX","Journal article (JA)","This paper includes examinations of thermo-physical parameters and performance evaluation of Al2O3- EG nanofluids with temperature ranging from 20 to 60 °C for volume fraction of 1.0 vol%. Two different surfactants of Polyvinylpyrrolidone (PVP) and Sodium Dodecyl Sulfate (SDS) are added to improve the stability of Al2O3- EG nanofluids. Firstly, sedimentation observation and TEM images confirm its stability and observe inherent morphology. Secondly, the ratio of surfactant mass fraction to volume fraction of nanofluid (ωpvp/φ) is optimized by measuring viscosity and thermal conductivity. Thirdly, two different evaluated criteria based on properties enhancement ratio (PER) and figure of merit (FOM) are used to assess the overall thermal performance of nanofluids under single phase forced convective flow. The results show that, according to TEM images and quantitatively calculated by the velocity ratio (uB/ut) of the Brownian to settling velocity ratio of nanoparticles, Al2O3 - EG nanofluids with PVP surfactant provide the best stable suspensions due to polymeric chain interaction. With the increase in PVP surfactant concentration, both viscosity and thermal conductivity firstly increase up to a maximum value, after which, it decreases. There is an optimum PVP concentration (ωpvp/φ = 0.15 for 1.0 vol% Al2O3- EG nanofluids) resulting in the highest thermal conductivity and relative low viscosity. From evaluated criteria, Al2O3-EG nanofluids with ωpvp/φ ratio ranged from 0 to 0.15 and temperature below 50 °C can be considered as efficient working fluids under the laminar and turbulent forced convective process. Therefore, this nanofluid is a promising approach for energy management in the low temperature waste heat recovery system. © 2018","33","Nanofluidics","Alumina - Aluminum oxide - Convergence of numerical methods - Energy efficiency - Ethylene - Ethylene glycol - Sodium dodecyl sulfate - Stability - Sulfur compounds - Temperature - Thermal conductivity of liquids - Velocity - Viscosity - Volume fraction - Waste heat - Waste heat utilization - Waste management","Figure of merit (FOM) - Forced convective flows - Low-temperature waste heats - Nanofluids - Performance evaluations - Surfactant concentrations - Thermal Performance - Thermo-physical parameters","525 Energy Management and Conversion - 631.1 Fluid Flow, General - 641.1 Thermodynamics - 761 Nanotechnology - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally - 921.6 Numerical Methods","Number: 2016YFB0600201, Acronym: -, Sponsor: -; Number: 2016FD035, Acronym: -, Sponsor: Applied Basic Research Foundation of Yunnan Province; Number: 51666006, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work is supported by the Yunnan Applied Basic Research Projects (No. 2016FD035 ), National Key R&D Program of China (No. 2016YFB0600201 ) and the National Natural Science Foundation of China (No. 51666006 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
