Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Characterization of zinc sulfide species on smithsonite surfaces during sulfidation processing: Effect of ammonia liquor","20175004536399","","Bai, Shaojun (1, 2); Li, Chunlong (1, 2); Fu, Xiangyu (1, 2); Liu, Jian (1, 2); Wen, Shuming (1, 2) ","(1) Faculty of Land Resource Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) State Key Laboratory of Complex Nonferrous Metal Resources Clean Utilization, Kunming University of Science and Technology, Kunming; 650093, China ","Li, Chunlong(2396418166@qq.com) ","Journal of Industrial and Engineering Chemistry","J. Ind. Eng. Chem.","","Korean Society of Industrial Engineering Chemistry, A-803 Twin Bldg 275-3 Yangjae-Dong, Seocho-Kul Seoul, 137-130, Korea, Republic of","61","","19-27","25 May 2018","","","2018","English","1226086X","22345957","","10.1016/j.jiec.2017.11.042","","","","","","","Journal article (JA)","The interaction between sulfide-ion species and smithsonite surfaces in the absence with and without ammonia liquor was investigated. The results of zeta potential and sulfide ion adsorption indicated that NH3·H2O addition promoted the transfer of sulfur in the pulp solutions onto the smithsonite surfaces. Time-of-flight secondary ion mass spectrometry and X-ray photo-electron spectroscopy analysis indicated that the zinc sulfide species was composed of zinc monosulfide and zinc polysulfide and was reinforced by NH3·H2O addition. The distribution ratio of polysulfide in the whole S species increased. The results shed light on reinforcement of the smithsonite sulfidation mechanism with ammonia liquor addition. © 2017 The Korean Society of Industrial and Engineering Chemistry","47","Zinc sulfide","Ammonia - Ammonium hydroxide - II-VI semiconductors - Ions - Photoelectron spectroscopy - Polysulfides - Reinforcement - Secondary ion mass spectrometry - Sulfur compounds","Distribution ratio - Monosulfide - Reinforce - Smithsonite - Sulfidation - Sulfide ions - Sulfide species - Time of flight secondary ion mass spectrometry","804 Chemical Products Generally - 804.2 Inorganic Compounds - 815.1.1 Organic Polymers - 951 Materials Science","Number: 51404118, Acronym: -, Sponsor: China National Funds for Distinguished Young Scientists; Number: 51704135, Acronym: -, Sponsor: China National Funds for Distinguished Young Scientists; Number: 2016T20110055, Acronym: KUST, Sponsor: Kunming University of Science and Technology; Number: 2017M20162228013, Acronym: KUST, Sponsor: Kunming University of Science and Technology; Number: 51664027, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research project was supported by the financial support from the Regions of the National Natural Science Foundation of China (Grant No. 51664027 ) and National Science Foundation for Young Scientists of China (Grant No. 51404118 and 51704135 ) and the authors are grateful to the Analysis and Testing Centre in Kunming University of Science and Technology for its technical support ( 2016T20110055 and 2017M20162228013 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Duckweed systems for eutrophic water purification through converting wastewater nutrients to high-starch biomass: Comparative evaluation of three different genera (Spirodela polyrhiza, Lemna minor and Landoltia punctata) in monoculture or polyculture","20182205239526","","Chen, Guoke (1, 2, 3); Fang, Yang (1, 3); Huang, Jun (1, 3); Zhao, Yonggui (4); Li, Qi (1, 2, 3); Lai, Fan (1, 2, 3); Xu, Yaliang (1, 2, 3); Tian, Xueping (1, 2, 3); He, Kaize (1, 3); Jin, Yanling (1, 3); Tan, Li (1, 3); Zhao, Hai (1, 3) ","(1) Key Laboratory of Environmental and Applied Microbiology, Chengdu Institute of Biology, Chinese Academy of Sciences, Chengdu; 610041, China (2) University of Chinese Academy of Sciences, Beijing; 100049, China (3) Environmental Microbiology Key Laboratory of Sichuan Province, Chengdu; 610041, China (4) Institute of Environmental Sciences and Ecological Restoration, School of Ecology and Environmental Sciences, Yunnan University, Kunming; 650091, China ","Zhao, Hai(zhaohai@cib.ac.cn) ","RSC Advances","RSC Adv.","","Royal Society of Chemistry","8","32","17927-17937","2018","","","2018","English","","20462069","","10.1039/c8ra01856a","","","","","","RSCACL","Journal article (JA)","The polyculture of different duckweed species is likely to integrate their advantages in removing pollutants and starch accumulation. Here, pilot-scale comparisons of three duckweed species (Spirodela polyrhiza K1, Lemna minor K2 and Landoltia punctata K3) in monoculture and polyculture were investigated. Results showed that the TN (total nitrogen) and TP (total phosphorus) in wastewater decreased from 6.0 and 0.56 mg L-1to below 0.5 and 0.1 mg L-1, respectively. Namely, the water quality improved to Grade II under the Chinese standard. The highest TN and TP removal efficiencies were found to be 99.1% and 90.8% in the polyculture. Besides, the starch content of S. polyrhiza K1, L. minor K2, L. punctata K3 and the polyculture reached 24.8%, 32.3%, 39.3% and 36.3%, respectively. Accordingly, their average starch accumulation rates were 1.65, 2.15, 3.11 and 2.72 g m-2d-1, respectively. Our results suggested that L. punctata K3 was a promising energy feedstock due to it having the highest starch production. The advantages of different duckweed species were investigated. In the polyculture, the pollutants were efficiently removed from wastewater, with a high starch accumulation. This study supplies a new insight into the application of duckweed in eutrophic water advanced treatment coupled with starch production. © 2018 The Royal Society of Chemistry.","60","Starch","Eutrophication - Pollution - Water quality - Water treatment","Advanced treatment - Chinese Standard - Comparative evaluations - Landoltia punctata - Spirodela polyrhiza - Starch accumulation - Starch production - Total phosphorus","445.1 Water Treatment Techniques - 445.2 Water Analysis - 804.1 Organic Compounds","Number: 2016SZ0070, Acronym: -, Sponsor: Sichuan Province Science and Technology Support Program; Number: 2014BI008, Acronym: -, Sponsor: Bairen Program of Yunnan Province; Number: 41663008, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was supported by the Science & Technology Program of Sichuan Province (No. 2016SZ0070, No.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A new out-of-step splitting strategy based on compound information","20184005887617","","Xiao, Youqiang (1); Ni, Hangpeng (2); Qian, Wen (1); Lin, Tao (2); Bi, Ruyu (2) ","(1) Yunnan Power Grid Co., Ltd., Kunming, China (2) School of Electrical Engineering, Wuhan University, Wuhan, China ","Lin, Tao(tlin@whu.edu.cn) ","Communications in Computer and Information Science","Commun. Comput. Info. Sci.","","Springer Verlag","925","","247-252","2018","Advances in Green Energy Systems and Smart Grid - First International Conference on Intelligent Manufacturing and Internet of Things and 5th International Conference on Computing for Sustainable Energy and Environment, IMIOT and ICSEE 2018, Proceedings","3 of 3","2018","English","18650929","","9789811323805","10.1007/978-981-13-2381-2_23","","1st International Conference on Intelligent Manufacturing and Internet of Things, IMIOT 2018 and International Conference on Intelligent Computing for Sustainable Energy and Environment, ICSEE 2018","September 21, 2018 - September 23, 2018","Chogqing, China","218329","","Conference article (CA)","The existing out-of-step splitting device may be worse in adaptability under multi-frequency out-step oscillation scenario. Aiming at this problem, this paper presents an out-of-step splitting strategy based on compound information to adapt to the migration of oscillating center. In detail, the proposed strategy can obtain bus voltage amplitude/phase information provided by WAMS and local Ucosφ criterion to determine position of out-of-step oscillation center and out-of-step period. The proposed strategy can greatly simplify the configuration and parameter setting of out-of-step splitting devices. Simulation results show that the correctness of the proposed strategy under multi-frequency out-step oscillation scenario. © Springer Nature Singapore Pte Ltd. 2018.","8","Smart power grids","Electric power system measurement - Energy conservation - Green computing - Intelligent computing - Internet of things - Manufacture - Sustainable development","Bus voltage - Compound information - Multi frequency - Oscillation center - Out of step - Parameter setting - Splitting strategies","525.2 Energy Conservation - 537.1 Heat Treatment Processes - 706.1 Electric Power Systems - 723 Computer Software, Data Handling and Applications - 723.4 Artificial Intelligence - 942.2 Electric Variables Measurements","","Acknowledgement. The authors would like to gratefully acknowledge the support of project of Multi-frequency Out-of-step Oscillation in Yunnan Power Grid.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Structural damage diagnosis and fine scale finite element intelligence simulation of long span cable stayed bridges","20180704801978","","Li, Xiao-Qin (1, 2); Chen, Qian-Jun (1, 2); Ding, Zu-De (1) ","(1) Faculty of Civil Engineering and Mechanics, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (2) Shanghai Key Laboratory of Engineering Structure Safety, Shanghai; 200240, China ","Li, Xiao-Qin(Xiaoqin.Li@foxmail.com) ","Cluster Computing","Cluster Comput.","","Springer New York LLC","22","","4101-4107","March 1, 2019","","","2019","English","13867857","15737543","","10.1007/s10586-017-1515-y","","","","","","","Journal article (JA)","According to the accumulation characteristics presented by the security threat factors existed in building structure, it is relatively difficult to carry out real-time danger monitoring. In addition, the noise and structure will form complex interference and make the real-time monitoring more difficult. Therefore, this paper proposes one bridge structure monitoring algorithm of restricted Boltzmann machine (SDRBM) based on sparse cross-entropy penalty factor. Firstly, the improvement of deep network learning process based on sparse cross-entropy penalty factor and restricted Boltzmann machine (RBM) has effectively resolved the homogenization problems existed in deep network learning process; secondly, the preset rough set is used to make pretreatment for input bridge health signals to achieve complete preservation of data information and balance of effective reduction as well as simplify treatment complexity; finally, the experiment shows that the proposed DRBM bridge structure monitoring algorithm of sparse cross-entropy penalty factor can achieve bridge safety monitoring under the condition of unknown noise and structure. © 2018, Springer Science+Business Media, LLC, part of Springer Nature.","13","Cable stayed bridges","Complex networks - Deep learning - Entropy - Finite element method - Learning algorithms - Safety factor - Structural analysis - Structural health monitoring","Boltzmann machines - Bridge structures - Damage diagnosis - Fine-scale - Finite element simulations","401.1 Bridges - 408.1 Structural Design, General - 422 Strength of Building Materials; Test Equipment and Methods - 641.1 Thermodynamics - 722 Computer Systems and Equipment - 914.1 Accidents and Accident Prevention - 921.6 Numerical Methods","Number: 2015-KF05, Acronym: -, Sponsor: Shanghai Key Laboratory of Embryo and Reproduction Engineering; ","Open project of Shanghai Key Laboratory of Engineering Structure Safety (No. 2015-KF05).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Reinforcement of the bio-gas conversion from pyrolysis of wheat straw by hot caustic pre-extraction","20181304947968","","Zhang, Lilong (1); Chen, Keli (1); He, Liang (1); Peng, Lincai (1) ","(1) Faculty of Chemical Engineering, Kunming University of Science and Technology, Kunming, Yunnan; 650500, China ","Chen, Keli(chenkeli_prof@sina.com) ","Biotechnology for Biofuels","Biotechnol. Biofuels","","BioMed Central Ltd.","11","1","","March 19, 2018","","","2018","English","17546834","","","10.1186/s13068-018-1072-5","72","","","","","","Journal article (JA)","Background: Pyrolysis has attracted growing interest as a versatile means to convert biomass into valuable products. Wheat straw has been considered to be a promising biomass resource due to its low price and easy availability. However, most of the products obtained from wheat straw pyrolysis are usually of low quality. Hot soda extraction has the advantage of selective dissolution of lignin whilst retaining the carbohydrates. This can selectively convert biomass into high-quality desired products and suppress the formation of undesirable products. The aim of this study was to investigate the pyrolysis properties of wheat straw under different hot caustic pretreatment conditions. Results: Compared with the untreated straw, a greater amount of gas was released and fewer residues were retained in the extracted wheat straw, which was caused by an increase in porosity. When the NaOH loading was 14%, the average pore size of the extracted straw increased by 12% and the cumulative pore volume increased by 157% compared with the untreated straw. The extracted straw obtained from the 14% NaOH extraction was clearly selective for pyrolysis products. On one hand, many lignin pyrolysis products disappeared, and only four main lignin-unit-pyrolysis products were retained. On the other hand, polysaccharide pyrolysis products were enriched. Both propanone and furfural have outstanding peak intensities that could account for approximately 30% of the total pyrolysis products. However, with the excessive addition of NaOH (i.e. > 22% w/w) during pretreatment, the conversion of bio-gas products decreased. Thermogravimetric and lowerature nitrogen-adsorption analysis showed that the pore structure had been seriously destroyed, leading to the closing of the release paths of the bio-gas and thus increasing the re-polymerisation of small bio-gas molecules. Conclusions: After suitable extraction (14% NaOH loading extraction), a considerable amount (25%) of the soluble components dissolved out of the straw. This resulted in an increase in both pore size and volume. This condition appeared to be optimally selective for the release of value-added pyrolysis products such as furfural, ketones and lignin monomer units. However, excessive addition of alkali (22%) for extraction could change the original interior structure, resulting in a decrease in both pore size and volume. This interior structure modification limited the release of pyrolysis products, and greater carbonisation occurred. © 2018 The Author(s).","31","Pyrolysis","Acetone - Aldehydes - Biogas - Biomass - Carbonization - Extraction - Furfural - Gas adsorption - Gases - Lignin - Pore size - Sodium hydroxide - Straw - Temperature - Thermogravimetric analysis","Highly selective - Interior structure - Low temperatures - Nitrogen adsorption - Pretreatment conditions - Pyrolysis products - Selective dissolution - Wheat straws","641.1 Thermodynamics - 801 Chemistry - 802.2 Chemical Reactions - 802.3 Chemical Operations - 804.1 Organic Compounds - 811.3 Cellulose, Lignin and Derivatives - 821.5 Agricultural Wastes - 951 Materials Science","Number: 21276119, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was supported by the National Natural Science Foundations of China (21276119).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Physically based coefficient for streamflow estimation in ice-covered channels","20182605358482","","Chen, Gang (1, 2); Gu, Shixiang (2); Li, Ben (3, 4); Zhou, Mi (2); Huai, Wenxin (3) ","(1) State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering, Hohai University, Nanjing; 210098, China (2) Yunnan Survey and Design Institute of Water Conservancy and Hydropower, Kunming; 650021, China (3) State Key Laboratory of Water Resources and Hydropower Engineering Science, Wuhan University, Wuhan; 430072, China (4) Center for Collaborative Innovation on Territorial Sovereignty and Marine Rights, Wuhan University, Wuhan; 430072, China ","Chen, Gang(zxm_232000@163.com) ","Journal of Hydrology","J. Hydrol.","","Elsevier B.V.","563","","470-479","August 2018","","","2018","English","00221694","","","10.1016/j.jhydrol.2018.06.032","","","","","","JHYDA7","Journal article (JA)","Measuremental and methodological problems arising from the presence of ice cover on waterways have seriously hindered the progress in predicting timely and accurate streamflow, which is a prerequisite for the effective management of ice-covered waterways (e.g. streams, rivers, channels, and canals). Among various methods in the attempt to address this issue, the most attractive is the physically-based method, which does not require abundant, and often unobtainable, data. This paper develops a physically based K-factor method, in the form of a generalized Manning equation, for discharge estimations in ice-covered channels. The main advantage of this method is that it enables the prediction of streamflow in ice-affected seasons by a K-factor adjustment of the stage-discharge relationship developed in the open-water seasons. The results of parameter estimation show that the K-factor is only related to the boundary resistance ratio, which is parameterized by two exponents of the two-power law for describing the vertical streamwise velocity profile. Experimental measurements collected from the literature were used to test the applicability of the proposed formula, and to compare its relative accuracy with the Sabaneev and Larsen formulae. The comparative results indicate that the proposed method is more accurate in estimating streamflow of ice-covered channels than these two widely-used formulae based on traditional two-layer hypothesis. © 2018 Elsevier B.V.","44","Ice","Estimation - Forecasting - Ice problems - Stream flow","Discharge predictions - Ice-covered - Manning coefficient - Stage-discharge - Two-layer","407.2 Waterways - 921 Mathematics","Number: No.2013ZX07102-006, Acronym: -, Sponsor: -; Number: 51439007, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51109165, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Financial support for this work was provided by the Major Science and Technology Program for Water Pollution Control and Treatment (No.2013ZX07102-006), the Key Program of National Natural Science Foundation of China (No. 51439007 ), and the Natural Science Foundation of China (No. 51109165 ). The authors thank Dr. Gwyn Rees from the Centre for Ecology and Hydrology (CEH), UK for commenting on an earlier draft of this manuscript. The authors are also grateful to the anonymous reviewers for providing numerous constructive suggestions.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"MgO-based adsorbent achieved from magnesite for CO2capture in simulate wet flue gas","20181104888940","","Yang, Na (1); Ning, Ping (1); Li, Kai (1); Wang, Junya (1) ","(1) Faculty of Environmental Science and Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China ","Ning, Ping(452498425@qq.com) ","Journal of the Taiwan Institute of Chemical Engineers","J. Taiwan Inst. Chem. Eng.","","Taiwan Institute of Chemical Engineers","86","","73-80","May 2018","","","2018","English","18761070","","","10.1016/j.jtice.2018.02.006","","","","","","","Journal article (JA)","MgO based adsorbent for CO2capture can be achieved quite easily from the abundant, low cost and non-toxic magnesite (main ingredient MgCO3). Water vapor was also added to simulate real flue gas. By investigation, the CO2capacity of magnesite calcined at 550 °C for 4 h can reach 1.82 mmol/g under the adsorption condition of 60 °C, 0.4 Mpa, 100 mL/min 10% CO2flow rate in the present of water vapor. And the cycling test results indicated that the adsorption capacity kept still 0.96 mmol/g after eighth cycles, showing the adsorbent had preferably cycle stability. XRD shows that the magnesite nearly don't decompose at 450 °C, higher temperature is needed to make magnesite decompose completely. The BET results verify that the magnesite calcined at 450 °C nearly has no pore structure. Under 500 °C, the BET surface is 122.8 m2/g. At 550 °C, the BET has a slightly decline, 118.6 m2/g, which indicates that the sintering occurred. The CO2adsorption capacity not only relates to the BET, but also the effect of steam condensation. The results of FT-IR and CO2-TPD indicate that the CO2can be adsorbed on calcined magnesite successfully mainly by chemisorption, but the physical adsorption also exists. © 2018 Taiwan Institute of Chemical Engineers","45","Magnesite","Calcination - Carbon dioxide - Flue gases - Flues - Gas adsorption - Magnesia - Sintering - Steam condensers - Water vapor","Adsorption capacities - Adsorption conditions - CO2 adsorption - CO2 flow rate - Cycle stability - Cycling tests - Physical adsorption - Steam condensation","451.1 Air Pollution Sources - 482.2 Minerals - 616.1 Heat Exchange Equipment and Components - 802.3 Chemical Operations - 804.2 Inorganic Compounds","Number: 51568067, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51568027, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51368026, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 2017ZZX137, Acronym: -, Sponsor: Yunnan Provincial Department of Education; ","This study was supported by Natural Science Foundation of China (No. 51368026 , 51568027 , 51568067 ), the Scientific Researching Fund Projects of Yunnan Provincial Department of Education ( 2017ZZX137 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An improved method to obtain essential oil, flavonols and proanthocyanidins from fresh Cinnamomum japonicum Sieb. leaves using solvent-free microwave-assisted distillation followed by homogenate extraction","20181304944994","","Zhao, Chunchao (1); Yang, Xinyu (1); Tian, Hao (2); Yang, Lei (1) ","(1) Key Laboratory of Forest Plant Ecology, Ministry of Education, Northeast Forestry University, Harbin; 150040, China (2) Institute of Medicinal Plants, Yunnan Academy of Agricultural Sciences, Kunming; 650205, China ","Yang, Lei(yanglei@nefu.edu.cn) ","Arabian Journal of Chemistry","Arab. J. Chem.","","Elsevier B.V.","","","","2018","","","2018","English","18785352","","","10.1016/j.arabjc.2018.03.002","","","","","","","Article in Press","An efficient solvent-free microwave-assisted distillation followed by homogenate extraction method (SFMD-HE) was established to separate the essential oil, non-volatile flavonols and proanthocyanidins from Cinnamomum japonicum Sieb. leaves. In the SFMD-HE technology applied in this work, no excessive water was introduced into the system, which can reduce the loss of flavonols and proanthocyanidins in the subsequent extraction process, avoid the generation of hydrosol and improve essential oil yield. Furthermore, no drying was required, which can reduce the energy consumption. The homogenate process can reduce the production of dust and environmental pollution, meanwhile, avoid the degradation and deterioration of some thermo-sensitive compounds. Through comparison, solvent-free microwave distillation was selected as the optimal method, and the 71% ethanol volume fraction was chosen for homogenate extraction. Based on the yields of essential oil, flavonols and proanthocyanidins, the process parameters (microwave irradiation power and time for essential oil distillation; homogenate time, liquid-solid ratio, and ethanol volume fraction for flavonol and proanthocyanidin extraction) were optimized. Due to the combined effects of these parameters, greater advantages were found for the proposed process compared with traditional methods. Therefore, the proposed technique is a good alternative for distilling essential oil and extracting non-volatile components from edible plants. © 2018 King Saud University",,"Extraction","Distillation - Energy utilization - Essential oils - Ethanol - Flavonoids - Microwave irradiation - Organic solvents - Plants (botany) - Volume fraction","Cinnamomum japonicum Sieb - Environmental pollutions - Essential oil distillations - Essential oil yields - Extraction process - Flavonols - Microwave assisted - Proanthocyanidins","525.3 Energy Utilization - 641.1 Thermodynamics - 711 Electromagnetic Waves - 802.3 Chemical Operations - 804.1 Organic Compounds","Number: NSFC31670580, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors thank the National Natural Science Foundation of China (Grant no. NSFC31670580 ) for financial support.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"TSRS: Trip service recommended system based on summarized co-location patterns","20183105624805","","Yang, Peizhong (1); Zhang, Tao (1); Wang, Lizhen (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming; 650091, China ","Wang, Lizhen(lzhwang@ynu.edu.cn) ","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","Lect. Notes Comput. Sci.","","Springer Verlag","10987 LNCS","","451-455","2018","Web and Big Data - Second International Joint Conference, APWeb-WAIM 2018, Proceedings","1 of 2","2018","English","03029743","16113349","9783319968896","10.1007/978-3-319-96890-2_37","","2nd Asia Pacific Web and Web-Age Information Management Joint Conference on Web and Big Data, APWeb-WAIM 2018","July 23, 2018 - July 25, 2018","Macau, China","216299","","Conference article (CA)","Co-location patterns, whose instances are frequently located together, are particularly valuable for many applications. With co-location patterns, the location-based service recommendation can be made to give guidance to the user’s trip. However, the number of co-location patterns is typically huge, thus it is restricted for practical applications. Based on summarized co-location patterns, we design a trip service recommended system, named TSRS. In TSRS, a large number of co-location patterns are compressed into a small quantity of summarized co-location patterns and their instances are stored into the retrieval tree for fast querying. Furthermore, TSRS provides the service point recommendation according to summarized co-location patterns, and route planning is given to help the user get to service points conveniently. © Springer International Publishing AG, part of Springer Nature 2018.","6","Location based services","Big data - Data mining - Information management - Location - Telecommunication services","Co-location patterns - Recommended systems - Route planning - Service recommendations - Spatial data mining - Summarized pattern","716 Telecommunication; Radar, Radio and Television - 723.2 Data Processing and Image Processing","Number: 2015FB114, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: 2016FA026, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: -, Acronym: -, Sponsor: Innovative Team of Jiangsu Province; Number: YDY17110, Acronym: -, Sponsor: -; Number: 61662086, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61762090, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61472346, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Acknowledgement. This work is supported by the National Natural Science Foundation of China (61472346, 61662086, 61762090), the Natural Science Foundation of Yunnan Province (2015FB114, 2016FA026), the Project of Innovative Research Team of Yunnan Province, and the Project of Yunnan University Graduate Student Scientific Research (YDY17110).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Beneficial effect of incorporating Ni-rich oxide and layered over-lithiated oxide into high-energy-density cathode materials for lithium-ion batteries","20183405720935","","Qiu, Zhenping (1); Zhang, Yingjie (1); Huang, Xuesong (1); Duan, Jianguo (1); Wang, Ding (1); Nayaka, G.P. (1); Li, Xue (1); Dong, Peng (1) ","(1) National and Local Joint Engineering Laboratory for Lithium-ion Batteries and Materials Preparation Technology, Key Laboratory of Advanced Battery Materials of Yunnan Province, Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China ","Duan, Jianguo(duanjianguo@kmust.edu.cn) ","Journal of Power Sources","J Power Sources","","Elsevier B.V.","400","","341-349","1 October 2018","","","2018","English","03787753","","","10.1016/j.jpowsour.2018.08.041","","","","","","JPSODZ","Journal article (JA)","Layer structured Ni-rich oxides with high energy density suffer from an aggressive side reaction at the deep-charged state, resulting in consequent structure collapse and capacity fading. Herein, a facile modification strategy has been developed by designing electrochemically stable lithium-rich layered oxides as the shell and high-energy-density Ni-rich oxides as the core. Mn2+, Co2+, and Ni2+ solutions are introduced to form Mn0.54Ni0.13Co0.13(OH)1.6, which is homogeneously coated on LiNi0.80Co0.15Al0.05O2 composite. Materials incorporating advantages of Ni-rich oxides and layered over-lithiated oxides are obtained after simple heat treatment. Li1.20Mn0.54Ni0.13Co0.13O2 coating improves the cycling performance of LiNi0.80Co0.15Al0.05O2 pronouncedly even at a high cut-off voltage. 1% layered over-lithiated oxide modified materials show discharge capacities of 196.6, 188.8, and 182.9 mAh g−1 at the rates 0.2, 0.5, and 1 C, respectively, in square full-cells between 2.8 and 4.35 V, and display an improved cycling performance with 82.6% capacity retention during 1000 cycles at 1 C rate. © 2018 Elsevier B.V.","44","Lithium compounds","Aluminum compounds - Cathodes - Lithium-ion batteries - Manganese compounds - Nickel oxide","Cycling performance - Discharge capacities - Energy storage and conversions - Facile modifications - High energy densities - LiNi0.80Co0.15Al0.05O2 - Lithium-rich layered oxides - Nano- interfaces","804.2 Inorganic Compounds","Number: KKJB201752004, Acronym: -, Sponsor: Yunnan Provincial Department of Education; Number: 51764029, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51604132, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 2017FB085, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; ","We gratefully acknowledge the National Natural Science Foundation of China (Grant No. 51764029 ), the financial support from the National Natural Science Foundation of China (No. 51604132 ), the Provincial Natural Science Foundation of Yunnan (No. 2017FB085 ), and the Scientific Research Fund of Yunnan Provincial Department of Education (No. KKJB201752004 ). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Cutting parameters multi-scheme optimization based on Fibonacci tree optimization algorithm","20184806148325","","Wang, Xia (1, 2); Lyu, Dan-Ju (1); Dong, Yi (1); Wang, Yao-Min (1); Li, Peng (1); Wu, Hai-Feng (2); Shi, Xin-Ling (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming; 650500, China (2) School of Electrical and Information Technology, Yunnan Minzu University, Kunming; 650500, China ","Shi, Xin-Ling(xlshi@ynu.edu.cn) ","Kongzhi yu Juece/Control and Decision","Kongzhi yu Juece Control Decis","","Northeast University","33","8","1373-1381","August 1, 2018","","","2018","Chinese","10010920","","","10.13195/j.kzyjc.2017.0507","","","","","","KYJUEF","Journal article (JA)","Aiming at the optimization of cutting parameters, the Fibonacci tree optimization(FTO) algorithm based on the Fibonacci optimization principle and golden section method is proposed by taking minimal production cost as goal. Global search and local optimization are alternately executed to make sure the global optimal solution converge rapidly, avoiding obtaining partial optimal solutions only. The distance parameter is set to retain multiple valuable global optimal solutions and partial optimal solutions, which can provide a multiple global optimal scheme at one time. Test results of eight typical multimodal functions show that the FTO algorithm has strong ability of global optimization and high accuracy. Cutting parameters are optimized using the FTO algorithm. Simulation results show that the proposed algorithm can provide a plurality of optimal results of cutting parameters that meet the multi-constrain. Multi-scheme optimization can provide multiple optimal solution of minimum production cost at one time and optimum combination of cutting parameter values, and it has great real meaning to apply the multi-scheme optimization to engineering optimization problem. © 2018, Editorial Office of Control and Decision. All right reserved.","31","Parameter estimation","Cost engineering - Costs - Forestry - Global optimization - Optimal systems - Trees (mathematics) - Turning","Cutting parameters optimizations - Engineering optimization problems - Global optimal solutions - Multiple optimal solutions - Optimization algorithms - Optimization principle - Production cost - Scheme optimization","604.2 Machining Operations - 911 Cost and Value Engineering; Industrial Economics - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set Theory - 921.5 Optimization Techniques - 961 Systems Science",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
