Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Fabrication of Cu2SnS3 Thin Films Solar Cells by Magnetron Sputtering Sn and CuS Targets","20185206314396","","Xu, Xin (1); Wang, Shu-Rong (1); Lu, Yi-Lei (1); Yang, Shuai (1); Li, Yao-Bin (1); Tang, Zhen (1); Yang, Hong-Bin (1) ","(1) Yunnan Key Laboratory of Opto-electronic Information Technology, Key Laboratory of Rural Energy Engineering in Yunnan, Yunnan Normal University, Kunming; 650500, China ","Wang, Shu-Rong(shrw88@aliyun.com) ","Faguang Xuebao/Chinese Journal of Luminescence","Faguang Xuebao","","Chines Academy of Sciences","39","11","1557-1564","November 1, 2018","","","2018","Chinese","10007032","","","10.3788/fgxb20183911.1557","","","","","","FAXUEW","Journal article (JA)","In order to verify the feasibility of preparing Cu2SnS3 (CTS) thin films and solar cells by hybrid sputtering single metal target and chalcogenide targets, CTS precursors were deposited on Mo-coated SLG substrate by magnetron sputtering Sn and CuS targets. Then, the precursors were alloyed at low temperature and sulfurized at high temperature sequentially to form CTS films. Meanwhile, the effects of different heating rate during sulfurization on CTS morphology were investigated. Structural, morphological, compositional and phases features of the films were investigated using X-ray diffraction(XRD), scanning electron microscope(SEM) equipped with an energy dispersive X-ray spectroscopy(EDS), Raman spectroscopy(Raman), respectively. Meanwhile, the optical-electrical properties of the films were characterized by UV-Vis-INR and Hall measurement system. Finally, monoclinic structure of CTS thin film with pure phase, smooth and compact surface was obtained under a condition of heating rate of 35/min during sulfurization process. Then, the current-voltage (I-V) of the solar cells was carried out under the standard test conditions(AM1.5, 100 mW/cm2, 300 K) using a Keithley 2400 sourcemeter. The conversion efficiency of the fabricated CTS film solar cells was 1.18% with an open-circuit voltage of 299 mV, a short-circuit current density of 16.6 mA/cm2. In conclusion, it is expected to fabricate high efficient CTS thin film solar cells by magnetron sputtering single metal target Sn and chalcogenide targets CuS. © 2018, Science Press. All right reserved.","38","Thin film solar cells","Chalcogenides - Copper alloys - Copper compounds - Energy dispersive spectroscopy - Fabrication - Heating rate - Magnetron sputtering - Open circuit voltage - Optical properties - Scanning electron microscopy - Solar cells - Temperature - Thin films - Tin","Energy dispersive X ray spectroscopy - Hall measurements - High temperature - Hybrid sputtering - Monoclinic structures - Standard test condition (STC) - Sulfurization - Thin films solar cells","544.2 Copper Alloys - 546.2 Tin and Alloys - 641.1 Thermodynamics - 641.2 Heat Transfer - 702.3 Solar Cells - 741.1 Light/Optics - 804.2 Inorganic Compounds","Number: 61167003, Acronym: -, Sponsor: National Natural Science Foundation of China; ","Supported by National Natural Science Foundation of China(61167003); Project of Innovation Center of Research and Development of Renewable Energy in The Southwest Area(05300205020516009).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Pre-conditioned Li-rich layered cathode material for Li-ion battery","20181104899591","","Han, Zenghui (1, 2); Zhang, Yanan (1); Song, Dandan (1); Zhan, Hui (1, 3, 4); Zhou, Yunhong (1) ","(1) College of Chemistry and Molecular Sciences, Wuhan University, Wuhan; 430072, China (2) College of Resources and Environment, Yuxi Normal University, Yuxi; Yunnan; 653100, China (3) Hubei Key Lab of Electrochemical Power Sources, Wuhan University, Wuhan; 430072, China (4) Engineering Research Center of Organosilicon Compounds and Materials, Ministry of Education, Wuhan University, Wuhan; 430 072, China ","Zhan, Hui(zhanhui3620@126.com) ","Ionics","Ionics","","Institute for Ionics","24","11","3357-3365","November 1, 2018","","","2018","English","09477047","18620760","","10.1007/s11581-018-2491-9","","","","","","","Journal article (JA)","Solid solution material Li1.2Ni0.16Co0.08Mn0.56O2 (0.5Li2MnO30.5LiNi0.4Co0.2Mn0.4O2) is obtained through rheological phase method and further treated in ammonium persulfate solution. The post-treatment significantly decreases the charging capacity above 4.5 V and enhances the columbic efficiency in the initial cycle. Along with the higher efficiency, the cycling stability and the rate capability both get improved. The improvement mechanism is investigated in terms of XRD, XPS, Raman spectrometry, and ICP-AES. The results confirm that (NH4)2S2O8 treatment leads to Li+ removal from Li2MnO3 component while the layered structure of the solid solution phase is well maintained. After being treated in 30% (NH4)2S2O8 solution, 95% columbic efficiency is observed on Li1.2Ni0.16Co0.08Mn0.56O2 in the first cycle and it also shows a near 200 mAh g−1 capacity at 4C current rate. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.","54","Lithium compounds","Ammonium persulfate - Atomic emission spectroscopy - Cathodes - Cobalt compounds - Efficiency - Lithium-ion batteries - Manganese compounds - Nickel compounds - Solid solutions","Improvement mechanism - Layered cathode materials - Layered material - Post treatment - Raman spectrometries - Rate capabilities - Rheological phase method - Solid solution phase",,"Number: 21233004, Acronym: -, Sponsor: Aeronautical Science Foundation of China; Number: 2016YFB0100400, Acronym: -, Sponsor: -; ","Funding information The authors would like to express their sincere thanks to the National Key Research and Development Project (2016YFB0100400) and the Nature Science Foundation of China (No. 21273168, 21233004) for the financial support.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Rehealable, fully recyclable, and malleable electronic skin enabled by dynamic covalent thermoset nanocomposite","20180804818168","","Zou, Zhanan (1); Zhu, Chengpu (2); Li, Yan (1); Lei, Xingfeng (2, 3); Zhang, Wei (2); Xiao, Jianliang (1) ","(1) Department of Mechanical Engineering, University of Colorado Boulder, Boulder; CO; 80309, United States (2) Department of Chemistry and Biochemistry, University of Colorado Boulder, Boulder; CO; 80309, United States (3) School of Materials Science and Engineering, Yunnan University, Kunming; 650091, China ","Zhang, Wei(wei.zhang@colorado.edu) ","Science Advances","Sci. Adv.","","American Association for the Advancement of Science","4","2","","February 2018","","","2018","English","","23752548","","10.1126/sciadv.aaq0508","eaaq0508","","","","","","Journal article (JA)","Electronic skin (e-skin) mimicking functionalities and mechanical properties of natural skin can find broad applications. We report the first dynamic covalent thermoset-based e-skin, which is connected through robust covalent bonds, rendering the resulting devices good chemical and thermal stability at service condition. By doping the dynamic covalent thermoset with conductive silver nanoparticles, we demonstrate a robust yet rehealable, fully recyclable, and malleable e-skin. Tactile, temperature, flow, and humidity sensing capabilities are realized. The e-skin can be rehealed when it is damaged and can be fully recycled at room temperature, which has rarely, if at all, been demonstrated for e-skin. After rehealing or recycling, the e-skin regains mechanical and electrical properties comparable to the original e-skin. In addition, malleability enables the e-skin to permanently conform to complex, curved surfaces without introducing excessive interfacial stresses. These properties of the e-skin yield an economical and eco-friendly technology that can find broad applications in robotics, prosthetics, health care, and human-computer interface. Copyright © 2018 The Authors, some rights reserved.","39","Dynamics","Chemical stability - Human computer interaction - Humidity sensors - Medical computing - Recycling - Silver nanoparticles - Thermosets","Broad application - Curved surfaces - Eco-friendly technologies - Human computer interfaces - Humidity sensing - Interfacial stress - Mechanical and electrical properties - Service conditions","443.2 Meteorological Instrumentation - 452.3 Industrial Wastes - 461.1 Biomedical Engineering - 801 Chemistry - 815.1.1 Organic Polymers","Number: CMMI-1405355, Acronym: NSF, Sponsor: Norsk Sykepleierforbund; ","Financial support from the NSF (grant no. CMMI-1405355) is gratefully acknowledged","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Preparation of synthetic rutile from high titanium slag using microwave heating","20180504685569","","Zheng, Xiaoying (1); Chen, Guo (2, 3); Chen, Jin (2); Peng, Jinhui (2); Srinivasakannan, C. (4); Ruan, Rongsheng (2, 5) ","(1) School of Chemical Engineering, Kunming Metallurgy College, Kunming; P.R., China (2) Education Department of Yunnan, Key Laboratory of Resource Clean Conversion in Ethnic Regions, Joint Research Centre for International Cross-Border Ethnic Regions Biomass Clean Utilization in Yunnan, Yunnan Minzu University, Kunming; 650500, China (3) State Key Laboratory of Vanadium and Titanium Resources Comprehensive Utilization, Pangang Group Panzhihua Iron&Steel Research Institutle Co., Ltd., Panzhihua; P.R., China (4) Chemical Engineering Program, Abu Dhabi, United Arab Emirates (5) Bioproducts and Biosystems Engineering Department, Center for Biorefining, University of Minnesota, Saint Paul, United States ","Chen, Guo(guochen@kmust.edu.cn) ","Phase Transitions","Phase Transitions","","Taylor and Francis Ltd.","91","3","308-315","March 4, 2018","","","2018","English","01411594","10290338","","10.1080/01411594.2017.1378883","","","","","","PHTRDP","Journal article (JA)","In this work, we demonstrate a novel synthesis of synthetic rutile from high titanium slag. This rutile TiO2was obtained by a simple one-step microwave roasting route. The influence of microwave roasting temperature and duration on the phase transformation of high titanium slag has been assessed. X-ray diffraction (XRD) results indicate that the intensity of anosovite (Fe3Ti3O10) phase, which were the major phase of high titanium slag of carbon thermal reduction of ilmenite ores, decreased rapidly while the peaks for rutile TiO2phase increased with increase in the microwave roasting temperature. The scanning electron microscope (SEM) images revealed formation and the particle-size distribution of rutile TiO2phase. Based on XRD and SEM analysis, confirmed the dependence of phase structure, composition and crystallite size on the process conditions of microwave roasting. © 2018 Informa UK Limited, trading as Taylor & Francis Group.","16","Titanium dioxide","Calcination - Crystallite size - Iron compounds - Microwave heating - Microwaves - Oxide minerals - Particle size - Particle size analysis - Phase structure - Phase transitions - Scanning electron microscopy - Slags - X ray diffraction","Carbon-thermal reduction - High titanium slag - Process condition - Roasting temperature - Rutile TiO2 - Structural performance - Synthetic rutile - The scanning electron microscopes (SEM)","482.2 Minerals - 711 Electromagnetic Waves - 711.1 Electromagnetic Waves in Different Media - 801.4 Physical Chemistry - 802.3 Chemical Operations - 804.2 Inorganic Compounds - 933 Solid State Physics - 933.1 Crystalline Solids - 951 Materials Science","Number: 20125314120014, Acronym: -, Sponsor: -; Number: 51404114, Acronym: -, Sponsor: National Youth Foundation of China; Number: 51504110, Acronym: -, Sponsor: National Youth Foundation of China; Number: MPCS-2017-D-05, Acronym: -, Sponsor: -; ","Financial supports from the National Scientific Foundation of China [grant number 51504110], [grant number 51404114]; Open Research Fund of State Key Laboratory of Multiphase Complex Systems [grant number MPCS-2017-D-05]; Specialized Research fund for the Doctoral Program of High Education [grant number 20125314120014] were sincerely acknowledged.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Formalization of fractional order PD control systems in HOL4","20173704144065","","Zhao, Chunna (1); Li, Shanshan (1) ","(1) School of Information Science and Engineering, Yunnan University, Kunming; Yunnan; 650091, China ","Zhao, Chunna(chunnazhao@163.com) ","Theoretical Computer Science","Theor Comput Sci","","Elsevier B.V.","706","","22-34","January 6, 2018","","","2018","English","03043975","","","10.1016/j.tcs.2017.08.011","","","","","","TCSCDI","Journal article (JA)","Higher-order logic theorem proving method is applied to analyze fractional order PD control systems in this paper. Theorem proving is based on rigorous logic and correct mathematics theory. Firstly, existent conditions and formal model of fractional calculus Caputo definition is established in higher order logic theorem prover. Then some properties are verified, including homogeneity, linearity property, fractional differential of constant and relationship between integer order differential and fractional differential. And formalization of Laplace transform based on fractional calculus Caputo definition is given and we apply it to illustrate advantages of fractional calculus Caputo definition. Initial values based on fractional calculus Caputo definition have exact physical meanings. And then formal modeling of fractional order PD controller is verified based on the above properties. We also verify the stability and other properties of fractional order PD controller by theorem proving method. Lastly, steady-state error is analyzed based on formalization of fractional calculus Caputo definition. It shows that fractional order PD controller can achieve a better control performance than integer order PD controller. © 2017 Elsevier B.V.","18","Theorem proving","Calculations - Computer circuits - Control systems - Controllers - Formal logic - Laplace transforms","Caputo definitions - Control performance - Fractional calculus - Fractional differential - Fractional-order PD - Higher order logic - Higher order logic theorem proving - Steady state errors","721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 721.3 Computer Circuits - 731.1 Control Systems - 732.1 Control Equipment - 921 Mathematics - 921.3 Mathematical Transformations","Number: 4122017, Acronym: -, Sponsor: -; Number: KZ201210028036, Acronym: -, Sponsor: -; Number: KM201010028021, Acronym: -, Sponsor: -; Number: 2012D005016000011, Acronym: -, Sponsor: -; Number: -, Acronym: -, Sponsor: Natural Science Foundation of Beijing Municipality; Number: 2010DFB10930, Acronym: -, Sponsor: -; Number: 2011DFG13000, Acronym: -, Sponsor: -; Number: 61170304, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61070049, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 60873006, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61174145, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61201378, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61104035, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the International S&T Cooperation Program of China ( 2010DFB10930 , 2011DFG13000 ); the National Natural Science Foundation of China ( 60873006 , 61070049 , 61170304 , 61104035 , 61174145 , 61201378 ); the Beijing Natural Science Foundation , Beijing Outstanding Talents Project, and the S&R Key Program of BMEC ( 4122017 , KZ201210028036 , KM201010028021 , 2012D005016000011 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Test and Analysis of Transfer Characteristics of Electronic Current Transformer","20190906569863","","Zhu, Mengmeng (1, 2, 3); Luo, Qiang (4); Cao, Min (2, 3); Shu, Hongchun (1); Tian, Xincui (1); Zhai, Shaolei (2, 3) ","(1) Faculty of Land Resources Engineering, Kunming University of Science and Technology, Kunming; 650093, China (2) Electric Power Research Institute of Yunnan Power Grid Co. Ltd., Kunming; 650217, China (3) Key Laboratory of CSG for Electric Power Measurement, Kunming; 650217, China (4) Jiangsu Ling Chuang Electric Automation Co. Ltd., Zhenjiang; 212009, China ","Zhu, Mengmeng(396923800@qq.com) ","Dianli Xitong Zidonghua/Automation of Electric Power Systems","Dianli Xitong Zidonghue","","Automation of Electric Power Systems Press","42","24","143-149","December 25, 2018","","","2018","Chinese","10001026","","","10.7500/AEPS20171106004","","","","","","DXZIE9","Journal article (JA)","At present, due to the lack of an effective and practical integrated test platform, there are few tests on measurement accuracy and protection transfer characteristics of electronic current transformers (ECTs) with different principles under actual working conditions. This paper analyzes the key factors and links that affect the accuracy and transfer characteristics of ECT and develops a platform for simulating the performance of electronic transformers under different operation loads, environmental conditions, power factors, communication anomalies and primary side faults. The ECT steady state accuracy test, the ECT harmonic characteristics and frequency aliasing test and the ECT transient characteristic test under the fault are carried out. Through the test of ECTs of different manufacturers and different principles, it is found that the measurement accuracy and stability of low power current transformer (LPCT) are better than that of all-fiber optic current transformer (FOCT) in terms of steady-state error. With the increase of frequency, the ratio error of LPCT is relatively stable, and the Rogowski coil will increase, and the phase error shows an overall increasing trend. There are varying degrees of frequency aliasing in ECT of various manufacturers. FOCT can reliably transmit transient parameters caused by fault, while LPCT is easy to saturate under DC component, and the Rogowski coil is greatly affected by integral link, which causes serious error. © 2018 Automation of Electric Power Systems Press.","17","Electric transformer testing","Electric currents - Electric instrument transformers - Errors - Frequency response - Manufacture - Transformer protection","Electronic current transformer - Electronic transformer - Environmental conditions - Frequency aliasing - Harmonic characteristics - Measurement accuracy - Transfer characteristics - Transient characteristic","537.1 Heat Treatment Processes - 701.1 Electricity: Basic Concepts and Phenomena - 704.1 Electric Components - 714 Electronic Components and Tubes","Number: 51667010, Acronym: -, Sponsor: National Natural Science Foundation of China; ","This work is supported by National Key R&D Program of China (No. 2016YFF0201202) and National Natural Science Foundation of China (No. 51667010).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study of the influence of joint parameters on rock mass strength based on equivalent rock mass technology","20183905880317","","Yang, Zhongmin (1); Gao, Yongtao (1); Wu, Shunchuan (1, 2); Cheng, Ziqiao (3); Jin, Aibing (1) ","(1) School of Civil and Resource Engineering, University of Science and Technology Beijing, Beijing; 100083, China (2) Faculty of Land Resources Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (3) PowerChina Roadbridge Group Co., Ltd, Beijing; 100048, China ","Yang, Zhongmin(yangzhongmin2010@163.com) ","Zhongguo Kuangye Daxue Xuebao/Journal of China University of Mining and Technology","Zhongguo Kuangye Daxue Xuebao","","China University of Mining and Technology","47","5","979-986","September 1, 2018","","","2018","Chinese","10001964","","","","","","","","","ZKDXER","Journal article (JA)","The location of the joints in the rock mass is concealed, and the parameter acquisition is difficult. Investigating the effect of different parameters of joints on the strength of rock mass is helpful to improve the measurement accuracy of joints and to find out the parameters that have the greatest effect on the weakening of the rock mass. Based on the equivalent rock mass technology, the influence of the Discrete Fracture Network (DFN) parameters of jointed rock mass on the uniaxial compressive strength of the Representative Elementary Volume (REV) were studied in Guangshan No. 1 tunnel, Yunnan province. These parameters include mean dip angle, standard deviation of dip angle, joint size, the power of joint size distribution, and joint density. The sensitivity of these parameters on rock mass strength was also analyzed. The results show that: the strength of rock mass has the greatest sensitive to the joint mean dip angle. So it is necessary to strengthen the survey of dip angle. Increased joint density has the strongest weakening effect on rock mass strength. When the joint density increases, it is necessary to adjust the construction plan in time and improve the support strength. This study provides a reference for the key points of joint exploration and also provides a basis for rapid prediction of tunnel stability when the joint parameters change. © 2018, Editorial Board of Journal of CUMT. All right reserved.","14","Rocks","Compressive strength - Rock mechanics - Sensitivity analysis","Construction plan - Discrete fracture network - Measurement accuracy - Parameter acquisition - Representative elementary volume - Rock mass strength - Standard deviation - Uniaxial compressive strength","483.1 Soils and Soil Mechanics - 921 Mathematics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Improving the Performance of Bamboo and Eucalyptus Wood fiber/Polypropylene Composites Using Pectinase Pre-treatments","20174604391548","","Li, Xiaoping (1, 2, 3); Xiao, Rui (3); Morrell, Jeffrey J. (2); Wu, Zhangkang (3); Du, Guanben (3); Wang, Shugang (3); Zou, Chenggang (1); Cappellazzi, Jed (2) ","(1) School of Life Sciences, Yunnan University, Kunming; Yunnan, China (2) Department of Wood Science and Engineering, Oregon State University, Corvallis; OR, United States (3) Yunnan Key Laboratory of Wood Adhesives and Glue Products, Southwest Forestry University, Kunming; Yunnan, China ","Zou, Chenggang(chgzou@ynu.edu.cn) ","Journal of Wood Chemistry and Technology","J Wood Chem Technol","","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","38","1","44-50","January 2, 2018","","","2018","English","02773813","15322319","","10.1080/02773813.2017.1355392","","","","","","JWCTDJ","Journal article (JA)","The potential for using pectinase as a pre-treatment to improve the properties of bamboo or eucalyptus fibers for use in a woody fiber/polypropylene (PP) composite was compared with the addition of a silane coupling agent or NaOH pre-treatment. Pectinase pre-treatment reduced the amount of pectin in both fibers (p © 2018, Copyright © Taylor & Francis Group, LLC.","29","Wood","Bamboo - Coupling agents - Natural fibers - Polypropylenes - Sodium hydroxide - Tensile strength - Water absorption","Eucalyptus fibers - Eucalyptus wood - Modulus of rupture - Moisture absorption - Pectinases - Pre-Treatment - Silane coupling agent - Thickness swell","802.3 Chemical Operations - 803 Chemical Agents and Basic Industrial Chemicals - 811.1 Pulp and Paper - 811.2 Wood and Wood Products - 815.1.1 Organic Polymers - 819.1 Natural Fibers","Number: 201404515, Acronym: -, Sponsor: Special Fund for Forest Scientific Research in the Public Welfare; Number: 2015HB048, Acronym: -, Sponsor: -; Number: 31200437, Acronym: -, Sponsor: -; ","This study was supported by the Spe cial Fund for Forest Scientific Research in the Public Welfare (201404515), Reserve personnel for Yunnan Province academic leaders (2015HB048), and National Nature Science Foundation (31200437).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Composition, characteristics and antioxidant activities of fruit oils from Idesia polycarpa using homogenate-circulating ultrasound-assisted aqueous enzymatic extraction","20181104902019","","Hou, Kexin (1, 2); Yang, Xuebing (3); Bao, Meili (2); Chen, Fengli (1); Tian, Hao (4); Yang, Lei (1) ","(1) Key Laboratory of Forest Plant Ecology, Ministry of Education, Northeast Forestry University, Harbin; 150040, China (2) School of Chemistry and Chemical Engineering, Harbin Institute of Technology, Harbin; 150001, China (3) Sichuan Academy of Forestry, Chengdu; 610081, China (4) Institute of Medicinal Plants, Yunnan Academy of Agricultural Sciences, Kunming; 650205, China ","Yang, Lei(ylnefu@163.com) ","Industrial Crops and Products","Ind. Crops Prod.","","Elsevier B.V.","117","","205-215","July 2018","","","2018","English","09266690","","","10.1016/j.indcrop.2018.03.001","","","","","","ICRDEW","Journal article (JA)","An efficient approach to isolate fruit oil from Idesia polycarpa using homogenate-circulating ultrasound-assisted aqueous enzymatic extraction (H-CUAEE) was developed. An enzyme cocktail comprising cellulase, hemicellulase, and pectinase proved to be the most effective in extracting oils. Nine potential variables that possibly affected the extraction yields – the liquid-solid ratio, incubation temperature, incubation time, amount of enzyme, homogenate time, ultrasound irradiation power, mark-space ratio of ultrasound irradiation, rate of agitation, and pH – were investigated using a Plackett–Burman design in order to screen out the significant variables. The liquid-solid ratio, incubation temperature, and incubation time were significant on a statistical basis and these three parameters were studied through a Box–Behnken design for the prediction of the best experimental conditions that maximize extraction yield of the fruit oil. A maximum fruit oil recovery of 79.36% with an error of 0.17% was achieved under the optimal extracting conditions: liquid-solid ratio of 7.13, the incubation time of 2.94 h, and the incubation temperature of 48.74 °C. The H-CUAEE process has expansive prospects for the preparation of oils from oil plants. © 2018 Elsevier B.V.","60","Extraction","Enzymes - Fruits - Irradiation - Liquids - Plants (botany) - Ultrasonics","Anti-oxidant activities - Aqueous enzymatic extraction - Experimental conditions - Incubation temperatures - Plackett-Burman designs - Significant variables - Three parameters - Ultrasound irradiation","753.1 Ultrasonic Waves - 802.3 Chemical Operations - 821.4 Agricultural Products","Number: NSFC31670580, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 201404602, Acronym: -, Sponsor: Special Fund for Forest Scientific Research in the Public Welfare; ","The authors highly acknowledge the financial support from the National Natural Science Fundation of China ( NSFC31670580 ) and the Special Fund for Forestry Scientific Research in the Public Interest ( 201404602 ). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Structural and electronic properties of Cu2Q and CuQ (Q=O, S, Se, and Te) studied by first-principles calculations","20191306680582","","Zhao, Ting (1, 2); Wang, Yu-An (3); Zhao, Zong-Yan (2); Liu, Qiang (1); Liu, Qing-Ju (1) ","(1) Yunnan Key Laboratory of Micro/Nano Materials and Technology, School of Materials Science and Engineering, Yunnan University, Kunming; 650504, China (2) Faculty of Materials Science and Engineering, Kunming University of Science and Technology, Kunming; 650093, China (3) Shenzhen Water (Group)Co., Ltd, Shenzhen; 518026, China ","Zhao, Zong-Yan(zzy@kmust.edu.cn) ","Materials Research Express","Mater. Res. Express","","Institute of Physics Publishing","5","1","","January 2018","","","2018","English","","20531591","","10.1088/2053-1591/aaa369","016305","","","","","","Journal article (JA)","In order to explore the similarity, difference, and tendency of binary copper-based chalcogenides, the crystal structure, electronic structure, and optical properties of eight compounds of Cu2Q and CuQ (Q=O, S, Se, and Te) have been calculated by density functional theory with HSE06 method. According to the calculated results, the electronic structure and optical properties of Cu2Q and CuQ present certain similarities and tendencies, with the increase of atomic number of Q elements: the interactions between Cu-Q, Cu-Cu, and Q-Q are gradually enhancing; the value of band gap is gradually decreasing, due to the down-shifting of Cu-4p states; the covalent feature of Cu atoms is gradually strengthening, while their ionic feature is gradually weakening; the absorption coefficient in the visible-light region is also increasing. On the other hand, some differences can be found, owing to the different crystal structure and component, for example: CuO presents the characteristics of multi-band gap, which is very favorable to absorb infrared-light; the electron transfer in CuQ is stronger than that in Cu2Q; the absorption peaks and intensity are very strong in the ultraviolet-light region and infrared-light region. The findings in the present work will help to understand the underlying physical mechanism of binary copper-based chalcogenides, and available to design novel copper-based chalcogenides photo-electronics materials and devices. © 2018 IOP Publishing Ltd.","41","Crystal atomic structure","Atoms - Calculations - Chalcogenides - Copper - Copper oxides - Density functional theory - Design for testability - Electronic properties - Electronic structure - Energy gap - Light - Optical properties","Absorption co-efficient - Copper-based - DFT calculation - Electronic structure and optical properties - Electronics materials - First-principles calculation - Structural and electronic properties - Visible light region","544.1 Copper - 741.1 Light/Optics - 804.2 Inorganic Compounds - 921 Mathematics - 931.3 Atomic and Molecular Physics","Number: 2016DG005, Acronym: -, Sponsor: Jiangsu Province Key Laboratory of Anesthesiology; Number: 2015HB015, Acronym: -, Sponsor: -; Number: 2015FB123, Acronym: -, Sponsor: Applied Basic Research Foundation of Yunnan Province; Number: 21473082, Acronym: -, Sponsor: National Natural Science Foundation of China; ","The authors would like to acknowledge financial support from the National Natural Science Foundation of China (Grant No. 21473082), Applied basic research project of Yunnan Province (Grant No. 2015FB123), Key Laboratory of Yunnan Province (Grant No. 2016DG005), and the 18th Yunnan Province Young Academic and Technical Leaders Reserve Talent Project (Grant No. 2015HB015).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
