Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Enhanced online convolutional neural networks for object tracking","20181905168030","","Zhang, Dengzhuo (1); Gao, Yun (1, 2); Zhou, Hao (1); Li, Tianwen (3) ","(1) School of Information Science and Engineering, Yunnan University, Kunming, China (2) Kunming Institute of Physical, Kunming, China (3) Faculty of Science, Kunming University of Science and Technology, Kunming, China ","Gao, Yun(gausegao@163.com) ","Proceedings of SPIE - The International Society for Optical Engineering","Proc SPIE Int Soc Opt Eng","","SPIE","10696","","","2018","Tenth International Conference on Machine Vision, ICMV 2017","1 of 1","2018","English","0277786X","1996756X","9781510619418","10.1117/12.2310122","106960A","10th International Conference on Machine Vision, ICMV 2017","November 13, 2017 - November 15, 2017","Vienna, Austria","136065","PSISDG","Conference article (CA)","In recent several years, object tracking based on convolution neural network has gained more and more attention. The initialization and update of convolution filters can directly affect the precision of object tracking effective. In this paper, a novel object tracking via an enhanced online convolution neural network without offline training is proposed, which initializes the convolution filters by a k-means++ algorithm and updates the filters by an error back-propagation. The comparative experiments of 7 trackers on 15 challenging sequences showed that our tracker can perform better than other trackers in terms of AUC and precision. © Copyright 2018 SPIE.","15","Tracking (position)","Backpropagation algorithms - Computer vision - Convolution - Neural networks","Comparative experiments - Convolution filters - Convolution neural network - Convolutional neural network - Error back propagation - K-means - Object Tracking - Off-line training","716.1 Information Theory and Signal Processing - 723.4 Artificial Intelligence - 723.5 Computer Applications","Number: -, Acronym: -, Sponsor: China Postdoctoral Science Foundation; Number: KKSY201407074, Acronym: -, Sponsor: -; Number: 2016FB103, Acronym: -, Sponsor: -; Number: 61262067, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 11663007, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The work is supported by Application Foundation Project of Yunnan Province of China (Grant No.: 2016FB103), China Postdoctoral Science Foundation funded project, National Natural Science Foundation of China (Grant No.: 61262067 and 11663007) and Personnel Training Project of Yunnan Province of China (Grant No.: KKSY201407074).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Multivariate time series clustering via multi-relational community detection in networks","20183105624778","","Du, Guowang (1); Zhou, Lihua (1); Wang, Lizhen (1); Chen, Hongmei (1) ","(1) School of Information, Yunnan University, Kunming; 650500, China ","Zhou, Lihua(lhzhou@ynu.edu.cn) ","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","Lect. Notes Comput. Sci.","","Springer Verlag","10987 LNCS","","138-145","2018","Web and Big Data - Second International Joint Conference, APWeb-WAIM 2018, Proceedings","1 of 2","2018","English","03029743","16113349","9783319968896","10.1007/978-3-319-96890-2_12","","2nd Asia Pacific Web and Web-Age Information Management Joint Conference on Web and Big Data, APWeb-WAIM 2018","July 23, 2018 - July 25, 2018","Macau, China","216299","","Conference article (CA)","Clustering multivariate time series is a challenging problem with numerous applications. The presence of complex relations amongst individual series poses difficulties with respect to traditional modelling, computation and statistical theory. In this paper, we propose a method for clustering multivariate time series by using multi-relational community detection in complex networks. Firstly, a set of multivariate time series is transformed into a multi-relational network. Then, an algorithm for multi-relational community detection based on multiple nonnegative matrices factorization (MNMF) is proposed and is applied to identify time series clusters. The transformation of time series from time-space domain to topological domain benefits from the ability of networks to characterize both local and global relationship amongst nodes (representing data samples), while the use of MNMF can give full play to complex relations amongst individual series and preserve the multi-way nature of multivariate information. Preliminary experiment indicates promising results of our proposed approach. © Springer International Publishing AG, part of Springer Nature 2018.","22","Matrix algebra","Big data - Complex networks - Computation theory - Factorization - Information management - Metadata - Population dynamics - Time series","Clustering - Community detection - Matrix factorizations - Multi-relational networks - Multivariate time series","721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 722 Computer Systems and Equipment - 723.2 Data Processing and Image Processing - 921 Mathematics - 921.1 Algebra - 922.2 Mathematical Statistics - 971 Social Sciences","Number: -, Acronym: -, Sponsor: Innovative Team of Jiangsu Province; Number: 2015FB114, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: 2016FA026, Acronym: -, Sponsor: Natural Science Foundation of Yunnan Province; Number: -, Acronym: -, Sponsor: Bairen Program of Yunnan Province; Number: 61662086, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61762090, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61262069, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 61472346, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Acknowledgement. This research was supported by the National Natural Science Foundation of China (61762090, 61262069, 61472346, and 61662086), The Natural Science Foundation of Yunnan Province (2016FA026, 2015FB114), the Project of Innovative Research Team of Yunnan Province, and Program for Innovation Research Team (in Science and Technology) in University of Yunnan Province (IRTSTYN).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An ant colony optimization algorithm of stochastic user equilibrium traffic assignment problem","20183605777820","","Yang, Lin-Jian (1, 2); Zhao, Xiang-Mo (1); He, Bing-Hua (1); Wei, Qiu-Yue (1); An, Yi-Sheng (1) ","(1) School of Information Engineering, Chang'an University, Xi'an; Shaanxi; 710064, China (2) Road Transport Administration of Yunnan Province, Kunming; Yunnan; 650031, China ","","Jiaotong Yunshu Gongcheng Xuebao/Journal of Traffic and Transportation Engineering","Jiaotong Yunshu Gongcheng Xuebao","","Chang'an University","18","3","189-198","June 1, 2018","","","2018","Chinese","16711637","","","","","","","","","","Journal article (JA)","The relationship between the indicators of the traveler's familiarity with the road network and the equilibrium of traffic flow assignment was studied. An ant colony optimization algorithm with the pheromone update strategy of exponential form was proposed to solve the stochastic user equilibrium problem. In addition, the dynamic cycle process of traffic assignment was established from the logit model loading to the iterative calculations of traffic demand, path flow, road flow, road impedance and path impedance. The road flows and road impedances of Nguyen-Dupuis road network model were calculated and compared with the result computed by the successive average algorithm. The sensitivities of ant colony optimization algorithm and successive average algorithm were analyzed by adjusting the factors of the traveler's familiarity with the road network. Analysis result shows that the road flow distributions computed by the successive average algorithm and ant colony optimization algorithm are 20-280 and 40-260 pcu, respectively, and the flow distribution interval computed by the latter decreases by 15.4%, while the maximum road flow decreases by 7.1%. Therefore, the road flow calculated by the ant colony optimization algorithm is more balanced. When using the ant colony optimization algorithm, the standard deviation of each road section flow in Nguyen-Dupuis road network model reduces from 65 to 48 pcu, 88% of the alternative paths' impedances distribute in 61-64, and 84% of the path impedances are lower than the result computed by the successive average algorithm. Therefore, the ant colony optimization algorithm can reduce the user travel time. When the familiarity of the road network is 0.01, 0.1, 1, 2, 7, and 11, respectively, the standard deviation of each road section calculated by the successive average algorithm is 75, 65, 50, 47, 45, and 45 pcu, respectively, and the standard deviation calculated by the ant colony optimization algorithm is 48, 48, 48, 47, 43, and 43 pcu, respectively. With the increase of road network familiarity, the range of the flow assigned to each road gradually decreases, and the standard deviation tends to be stable. The pheromone update strategy has greater influence on the probability of traveler's path selection, and the probability selecting the path with smaller impedance is higher. Therefore, the ant colony optimization algorithm gradually outperforms the successive average algorithm for the flow distribution of each road section. © 2018, Editorial Department of Journal of Traffic and Transportation Engineering. All right reserved.","26","Street traffic control","Ant colony optimization - Artificial intelligence - Combinatorial optimization - Iterative methods - Roads and streets - Sensitivity analysis - Statistics - Stochastic models - Stochastic systems - Travel time","Ant Colony Optimization algorithms - Dynamic traffic assignments - Intelligent transportation - Iterative calculation - Logit modeling - Stochastic user equilibrium - Traffic assignment problem - Traffic flow assignment","406.2 Roads and Streets - 431 Air Transportation - 432 Highway Transportation - 433 Railroad Transportation - 434 Waterway Transportation - 723.4 Artificial Intelligence - 921 Mathematics - 922.1 Probability Theory - 922.2 Mathematical Statistics - 961 Systems Science",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Layer-by-layer assembly of anionic-/cationic-pillar[5]arenes multilayer films as chiral interface for electrochemical recognition of tryptophan isomers","20181805131246","","Zhao, Genfu (1); Zhou, Xu (1, 2); Ran, Xin (1); Tan, Xiaoping (3); Li, Taohong (1); Cao, Ming (1); Yang, Long (1, 3); Du, Guanben (1) ","(1) Key Lab for Forest Resources Conservation and Utilization in the Southwest Mountains, Ministry of Education, Yunnan Province Key Lab of Wood Adhesives and Glued Products, School of Materials Science and Engineering, Southwest Forestry University, Kunming; 650224, China (2) School of Chemical Science and Technology, Yunnan University, Kunming; 650091, China (3) Key Lab of Inorganic Special Functional Materials, Chongqing Municipal Education Commission, School of Chemistry and Chemical Engineering, Yangtze Normal University, Chongqing; 408100, China ","Yang, Long(long133109070@126.com) ","Electrochimica Acta","Electrochim Acta","","Elsevier Ltd","277","","1-8","1 July 2018","","","2018","English","00134686","","","10.1016/j.electacta.2018.04.196","","","","","","ELCAAV","Journal article (JA)","The rational design of electrochemical methods for chiral recognition is a focus of research in the detection fields of biomolecules and pharmaceuticals. In this work, a novel, rapid, and convenient electrochemical approach for recognition of tryptophan isomers (L-/D-Trp) was constructed based on the alternating layer-by-layer assembly of water-soluble cationic and anionic pillar[5]arene on a carboxylic graphene (C-Gra) modified glass carbon electrode. Differential pulse voltammetry (DPV) was employed to study the electrochemical recognition of tryptophan isomers. The results reveal that both the peak currents of L-Trp and D-Trp decreased with the increasing of the layer number of the assembled pillar[5]arene, whereas the peak current value's difference between the L-Trp and D-Trp increased with the increased layers, which demonstrated an efficient route for discriminating the L-Trp and D-Trp. The recognition mechanism was studied by1H NMR spectra and molecular docking. The host−guest interaction is different for D- and L-Trp due to the opposite steric configurations of the Trp isomers, resulting in significantly discernible electrochemical differences in both peak currents and consequently effective chiral recognition of Trp isomers. This study is the first example that shows the construction of electrochemical chiral separation platform based on pillar[5]arene. This method shows potential applications in many fields, including separation, purification, storage of chiral molecule, drug detection and analysis. © 2018 Elsevier Ltd","49","Isomers","Amino acids - Chirality - Electrodes - Interfaces (materials) - Molecular recognition - Multilayer films - Nuclear magnetic resonance spectroscopy - Stereochemistry - Voltammetry","Differential pulse voltammetry - ELectrochemical methods - Electrochemical recognition - Focus of researches - Glass carbon electrodes - Layer-by-layer assemblies - pillar[5]arene - Recognition mechanism","801 Chemistry - 801.4.1 Electrochemistry - 804 Chemical Products Generally - 804.1 Organic Compounds - 931.3 Atomic and Molecular Physics - 951 Materials Science","Number: cstc2017jcyjAX0031, Acronym: CSTC, Sponsor: Chongqing Science and Technology Commission; Number: cstc2017jcyjA0656, Acronym: CSTC, Sponsor: Chongqing Science and Technology Commission; Number: 2017HA013, Acronym: -, Sponsor: -; ","This work was financially supported by the Program for Leading Talents, Department of Science and Technology of Yunnan Province (grant no. 2017HA013 ) and the Basic Research Project of Science and Technology Commission of Chongqing (grant no. cstc2017jcyjA0656 and cstc2017jcyjAX0031 ). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis of Anti Interference of Channel Control Measure in 2.4 GHz-Band Network","20174704440087","","Chen, Xudong (1); Fan, Jing (1); Cheng, Kang (1); Chen, Minmu (1) ","(1) The Key Lab of Wireless Sensor Networks, School of Electrical and Information Technology, Yunnan Minzu University, Kunming; Yunnan, China ","Chen, Xudong(596243496@qq.com) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","","Springer Verlag","691","","83-92","2018","Recent Developments in Mechatronics and Intelligent Robotics - Proceedings of the International Conference on Mechatronics and Intelligent Robotics, ICMIR 2017","2 of 2","2018","English","21945357","","9783319709895","10.1007/978-3-319-70990-1_13","","International Conference on Mechatronics and Intelligent Robotics, ICMIR 2017","May 20, 2017 - May 21, 2017","Kunming, China","204649","","Conference article (CA)","The most recent emerging channel controls for Wi-Fi such as the Bluetooth protocol are designed to operate in the 2.4 GHz ISM band. Since Wi-Fi, Bluetooth and ZigBee are using the same frequency band, they produce mutual interference when they operate at the same time. The simultaneous operation may lead to significant performance degradation. Wireless networks can be developed based on the IEEE 802.15.4 protocol or based on another protocol which is built on IEEE 802.15.4. The ZigBee protocol standard, which is built on top of IEEE 802.15.4, provides additional benefits of a well-developed wireless networking standard. And the ZigBee is designed, built and supported by hundreds of the world’s leading technology companies. In this paper, we introduced the basic concepts of the three systems that we used, based on Shannon theorem and Gaussian channel truth theory, to improve transmission performance of the systems. This improvement allocated the chaotic channel reasonably, base on Orthogonal Frequency Division Multiplexing theorem, to reduce the expenses on the channel. All of modeling and simulation result were obtained by MATLAB, and two examples that are similar with the actual application situation were exhibited respectively in main simulation section below. Finally, this paper proposed a new channel control mechanism which can make the communication performance improved. The effect of performance of the communication is obvious, especially with increasing users. Hence, during limited frequency band, more customs can exist, with higher channel utilization rate. © 2018, Springer International Publishing AG.","10","IEEE Standards","Bluetooth - Intelligent mechatronics - Internet protocols - MATLAB - Robotics - Wi-Fi - Wireless local area networks (WLAN) - Zigbee","2.4 ghz - Channel control - Communication performance - Ieee 802.15.4 protocols - Performance degradation - Simultaneous operation - Transmission performance - Wireless networking standard","716.3 Radio Systems and Equipment - 722.3 Data Communication, Equipment and Techniques - 723 Computer Software, Data Handling and Applications - 731.5 Robotics - 731.7 Mechatronix - 921 Mathematics",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Thermoelectric properties and thermal stability of Bi-doped PbTe single crystal","20181304939661","","Chen, Zhong (1); Li, Decong (2); Deng, Shuping (1); Tang, Yu (1); Sun, Luqi (1); Liu, Wenting (1); Shen, Lanxian (1); Yang, Peizhi (1); Deng, Shukang (1) ","(1) Education Ministry Key Laboratory of Renewable Energy Advanced Materials and Manufacturing Technology, Yunnan Normal University, Kunming; 650500, China (2) Photoelectric Engineering College, Yunnan Open University, Kunming; 650092, China ","Deng, Shukang(skdeng@126.com) ","Physica B: Condensed Matter","Phys B Condens Matter","","Elsevier B.V.","538","","154-159","1 June 2018","","","2018","English","09214526","","","10.1016/j.physb.2018.03.033","","","","","","PHYBE3","Journal article (JA)","In this study, n-type Bi-doped single-crystal PbTe thermoelectric materials were prepared by melting and slow cooling method according to the stoichiometric ratio of Pb:Bi:Te = 1−x:x:1 (x = 0, 0.1, 0.15, 0.2, 0.25). The X-ray diffraction patterns of Pb1-xBixTe samples show that all main diffraction peaks are well matched with the PbTe matrix, which has a face-centered cubic structure with the space group Fm3¯m. Electron probe microanalysis reveals that Pb content decreases gradually, and Te content remains invariant basically with the increase of Bi content, indicating that Bi atoms are more likely to replace Pb atoms. Thermal analysis shows that the prepared samples possess relatively high thermal stability. Simultaneously, transmission electron microscopy and selected area electron diffraction pattern indicate that the prepared samples have typical single-crystal structures with good mechanical properties. Moreover, the electrical conductivity of the prepared samples improved significantly compared with that of the pure sample, and the maximum ZT value of 0.84 was obtained at 600 K by the sample with x = 0.2. © 2018 Elsevier B.V.","32","Single crystals","Bismuth compounds - Crystal structure - Diffraction patterns - Electron diffraction - Electron probe microanalysis - High resolution transmission electron microscopy - Interferometry - IV-VI semiconductors - Lead compounds - Tellurium compounds - Thermoanalysis - Thermodynamic stability - Thermoelectric equipment - Thermoelectricity - Transmission electron microscopy - X ray diffraction","Electrical conductivity - Face centered cubic structure - High thermal stability - PbTe - Selected area electron diffraction pattern - Stoichiometric ratio - Thermo-Electric materials - Thermoelectric properties","615.4 Thermoelectric Energy - 641.1 Thermodynamics - 701.1 Electricity: Basic Concepts and Phenomena - 741.3 Optical Devices and Systems - 801 Chemistry - 933.1 Crystalline Solids - 933.1.1 Crystal Lattice - 941.4 Optical Variables Measurements","Number: -, Acronym: WUT, Sponsor: Wuhan University of Technology; Number: 51262032, Acronym: -, Sponsor: National Aerospace Science Foundation of China; ","The authors gratefully acknowledge the financial support by National Nature Science Foundation of China (Grant No. 51262032 ). We also would like to thank Dr. M. J. Yang for EPMA measurement at Wuhan University of Technology.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"QLDS: A Novel Design Scheme for Trajectory Privacy Protection with Utility Guarantee in Participatory Sensing","20174604408592","","Xiao, Zhe (1); Yang, Jing-Jing (2); Huang, Ming (2); Ponnambalam, Loganathan (1); Fu, Xiuju (1); Goh, Rick Siow Mong (1) ","(1) Institute of High Performance Computing, 1 Fusionopolis Way #16-16, Connexis; 138632, Singapore (2) Wireless Innovation Lab, Yunnan University, Kunming; 650091, China ","Huang, Ming(huangming@ynu.edu.cn) ","IEEE Transactions on Mobile Computing","IEEE Trans. Mob. Comput.","","Institute of Electrical and Electronics Engineers Inc.","17","6","1397-1410","June 1, 2018","","","2018","English","15361233","","","10.1109/TMC.2017.2768360","","","","","","","Journal article (JA)","Participatory sensing, leveraging on the ubiquity of cheap sensors in mobile devices, enables various promising applications of great social benefit. However, its ubiquitous sampling and openness results in serious privacy concerns. People's activity trajectories may reveal their private information such as home and work place and thus requires proper protection. In this paper, we propose a novel design scheme, called query logics detached storage (QLDS), for trajectory privacy protection. The core idea of QLDS is to extract the query logics for personal trajectory retrieval and make actual trajectory tuples not clustered to any route-identity or user-identity at server end, which introduces fine-granularity anonymity. The QLDS design scheme stores the extracted query logics at users own client devices and the un-clustered location tuples at the backend server, guaranteeing trajectory reconstruction at client-end and privacy preservation at server-end. Besides, integration of QLDS with other privacy protection approaches can further enhance the protection strength and bring flexible configurations to meet individuals' variable privacy concerns. The theoretical analytics is provided for the privacy and utility evaluation. The data retrieval performance of QLDS is experimentally evaluated in real-world internet environment. © 2002-2012 IEEE.","48","Trajectories","Computation theory - Crowdsourcing - Data privacy - Data processing - Digital storage - Human computer interaction - Information systems - Mobile computing - Sensors - Servers","Internet environment - Participatory Sensing - Privacy preservation - Privacy protection - Private information - Spatiotemporal phenomena - Trajectory privacies - Trajectory reconstruction","721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 722.1 Data Storage, Equipment and Techniques - 723.2 Data Processing and Image Processing - 903.2 Information Dissemination",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Insulation characteristics of CF3I/c-C4F8/N2 gas mixtures in slightly non-uniform electric field","20183405716963","","Zhong, Ruishuang (1); Zhao, Su (1); Zhao, Xiaoling (1); Xue, Peng (1); Jiao, Juntao (1); Xiao, Dengming (1); Deng, Yunkun (2) ","(1) Shanghai Jiao Tong University, Department of Electrical Engineering, Shanghai; 200030, China (2) Postdoctoral Workstation of Yunnan Power Grid Corporation, Kunming; 650217, China ","Xiao, Dengming ","IEEE Transactions on Dielectrics and Electrical Insulation","IEEE Trans Dielectr Electr Insul","","Institute of Electrical and Electronics Engineers Inc.","25","4","1371-1379","August 2018","","","2018","English","10709878","","","10.1109/TDEI.2017.007128","8424373","","","","","ITDIES","Journal article (JA)","In this paper, power frequency breakdown tests as well as positive and negative lightning impulse breakdown tests have been performed. The breakdown voltages of CF3I/CO2/N2, c-C4F8/CO2/N2, CF3I/c-C4F8/CO2 gas mixtures have been measured in different gas pressures, mixing ratios and electrodes distances in slightly non-uniform electric fields. In addition, the breakdown voltages of CF3I/c-C4F8/CO2 gas mixtures have been comparatively analyzed with SF6/CO2, CF3I/CO2, c-C4F8/CO2 gas mixtures. The results show that CO2 is excellent buffer gas to CF3I and c-C4F8 as it has synergistic effect. The power frequency breakdown voltages of CF3I/c-C4F8/CO2 gas mixtures are basically the same as that of c-C4F8/CO2 gas mixtures, which are higher than that of CF3I/CO2 gas mixtures. Besides, the 50% breakdown voltage of c- C4F8/CF3I/CO2 gas mixtures under lightning impulse are higher than that of CF3I/CO2. Compared with SF6/CO2 gas mixtures, CF3I/c-C4F8/CO2 gas mixtures have the same insulating performance in short electrode distance, and show more excellent insulating ability at an electrode distance more than 20mm. © 1994-2012 IEEE.","32","Gases","Electric breakdown - Electric insulation - Electrodes - Gas mixtures - Lightning - SF6 insulation - Sulfur hexafluoride","Electrode distances - Insulating performance - Insulation characteristics - Lightning impulse breakdown - Negative lightning - Nonuniform electric field - Power frequency - SF6-alternative","443.1 Atmospheric Properties - 701.1 Electricity: Basic Concepts and Phenomena - 804.2 Inorganic Compounds","Number: -, Acronym: -, Sponsor: Guangzhou Municipal Science and Technology Project; Number: 51337006, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was financially supported by grants from the National Science Foundation of China (No. 51337006) and the Science and Technology Project of SGCC "Research on SF6 Alternative Gas for Insulation and Arc Quenching Application".",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Volatilization and condensation behaviours of Mg under vacuum","20183405710939","","Xiong, Neng (1, 2, 3, 4); Tian, Yang (1, 2, 3, 4); Yang, Bin (1, 2, 3, 4); Xu, Bao-Qiang (1, 2, 3, 4); Liu, Da-Chun (1, 2, 3, 4); Dai, Yong-Nian (1, 2, 3, 4) ","(1) State Key Laboratory of Complex Non-ferrous Metal Resources Clear Utilization, Kunming; 650093, China (2) National Engineering Laboratory for Vacuum Metallurgy, Kunming; 650093, China (3) Key Laboratory of Vacuum Metallurgy for Nonferrous Metal of Yunnan Province, Kunming; 650093, China (4) School of Metallurgy and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China ","Tian, Yang(emontian@hotmail.com) ","Vacuum","Vacuum","","Elsevier Ltd","156","","463-468","October 2018","","","2018","English","0042207X","","","10.1016/j.vacuum.2018.08.014","","","","","","VACUAV","Journal article (JA)","The volatilization and condensation behaviours of magnesium during the sublimation and desublimation processes were investigated at 10 Pa, respectively. The average volatilization rate increases with increasing temperature, but decreases with increasing specific surface area. The condensation position at which the magnesium vapor becomes solid is further away from the heating source with the temperature of the heating source increasing, but the value of the condensation temperature is maintained in an interval (603–733 K). It can be beneficial to the condensation and crystallization of magnesium vapor with increasing the temperature and temperature gradient of the condensing zone appropriately. © 2018 Elsevier Ltd","23","Condensation","Magnesium - Temperature - Vacuum - Vaporization","Condensation temperature - Desublimation - Heating source - Increasing temperatures - Rate increase","542.2 Magnesium and Alloys - 633 Vacuum Technology - 641.1 Thermodynamics - 802.3 Chemical Operations","Number: -, Acronym: -, Sponsor: Yunnan Provincial Science and Technology Department; Number: 2017HA006, Acronym: -, Sponsor: -; ","The authors acknowledge financial support from Academician Exploration Foundation ( 2017HA006 ) from the Yunnan Provincial Science and Technology Department . Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Notoginsenoside R1prevents H9c2 cardiomyocytes apoptosis against hypoxia/reoxygenation: Via the ERs/PI3K/Akt pathway","20181705043650","","Li, Guang (1, 2, 3); Xing, Xiaoyan (1, 3); Luo, Yun (1, 3); Deng, Xuehong (1, 3); Lu, Shan (1, 3); Tang, Shimin (4); Sun, Guibo (1, 3); Sun, Xiaobo (1, 3) ","(1) Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences, Beijing; 100093, China (2) Yunnan Branch, Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences, Jing Hong; 666100, China (3) Beijing Key Lab. of Innov. Drug Discovery of Traditional Chinese Medicine and Translational Medicine, Institute of Medicinal Plant Development, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing; 100193, China (4) Changchun University of Chinese Medicine, Changchun; 130117, China ","Xing, Xiaoyan(lilyclxy@163.com) ","RSC Advances","RSC Adv.","","Royal Society of Chemistry","8","25","13871-13878","2018","","","2018","English","","20462069","","10.1039/c8ra02554a","","","","","","RSCACL","Journal article (JA)","Notoginsenoside R1(NGR1) is separate from Panax notoginsenosides (PNS), and plays a role similar to phytoestrogen in preventing and treating cardiovascular diseases. However, the protective mechanism of NGR1in the myocardial ischemia/reperfusion injury via the estrogen receptor (ER) pathway remains unclear, which hinder its application. This study aimed to study the preventive mechanisms of NGR1in the apoptosis of H9c2 cardiomyocytes after hypoxia/reoxygenation (H/R). NGR1did not affect the expression of ERα and ERβ proteins in normal H9c2 cardiomyocytes. However, NGR1could upregulate the ERα and G protein-coupled receptor 30 (GPR30) proteins in H9c2 cardiomyocytes after H/R without affecting ERβ levels. Moreover, it significantly affected the expression levels of PI3K and its downstream apoptosis proteins such as Bcl-2 Associated X Protein (Bax), B cell lymphoma/lewkmia-2 (Bcl-2), caspase-3, and so forth. Whereas, after adding the PI3K protein antagonist, the modulatory expression levels of PI3K and its downstream apoptosis proteins were remarkably abolished. After adding ERα and GPR30 antagonists, NGR1had no significant effect on the expression of PI3K and its downstream Akt protein in the model group. The data of flow cytometry showed that after adding the ERα, GPR30 and PI3K antagonists, the apoptotic rate of cardiomyocytes had no significant changes compared with the model group. This study demonstrated that NGR1protected H9c2 cardiomyocytes from the injury after H/R by affecting ERα and GPR30 to regulate the expression levels of PI3K and its downstream apoptosis proteins. © The Royal Society of Chemistry 2018.","42","Proteins","Cell death","Apoptosis proteins - B-Cell Lymphoma - Cardio-vascular disease - Estrogen receptor - Expression levels - G protein coupled receptors - ITS applications - Myocardial ischemia","461.9 Biology - 804.1 Organic Compounds","Number: 2016FB143, Acronym: -, Sponsor: Applied Basic Research Foundation of Yunnan Province; Number: 7172138, Acronym: -, Sponsor: Natural Science Foundation of Beijing Municipality; Number: 81303257, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 81503289, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 2016ZX350064, Acronym: PUMCH, Sponsor: Peking Union Medical College Hospital; ","The National Natural Science Foundation of China (Grant No supported this study. 81503289, 81303257), the Central Public– interest Scientic Research Found of China, Peking Union Medical College (Grant No. 2016ZX350064), the Applied basic Research Foundation of Yunnan Province, China (Grant No. 2016FB143), Beijing Natural Science Foundation (Grant No. 7172138).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
