Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Ultra-low-frequency Oscillation and Countermeasures in Yunnan-Guangdong UHVDC Sending-end System in Islanded Operating Mode","20184105921505","","Li, Wei (1, 2); Xiao, Xiangning (1); Guo, Qi (2) ","(1) State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources (North China Electric Power University), Beijing; 102206, China (2) Electric Power Research Institute of CSG, Guangzhou; 510663, China ","Li, Wei(weileecn@hotmail.com) ","Dianli Xitong Zidonghua/Automation of Electric Power Systems","Dianli Xitong Zidonghue","","Automation of Electric Power Systems Press","42","16","161-166","August 25, 2018","","","","2018","Chinese","10001026","","","10.7500/AEPS20170816006","","","","","","DXZIE9","Journal article (JA)","There exists serious governor control instability in the islanded operation system of large capacity UHVDC with its matching hydraulic power stations. Yunnan-Guangdong UHVDC islanded system also has ultra-low-frequency oscillation (ULFO) phenomenon because of the inconsistent control features between UHVDC and frequency regulation of generators. The ULFO analysis model is put forward based on the complete coherence characteristics of all generator rotors. There exists a frequency band of negative damping in the hydraulic turbine control system by frequency domain analysis. The larger value of turbine time constant, the more serious negative damping exists in the frequency control system. And if the forward gain of governor becomes larger, the negative damping will be more remarkable. An effective frequency control strategy for UHVDC islanded system frequency control is proposed by withdrawing a part of primary frequency control functions of generators or coordinating the dead zone values of governors and UHVDC frequency limitation controller (FLC). By the proposed strategy, islanded system frequency is mainly controlled by UHVDC FLC, which can successfully suppress the ULFO problem. Verification simulations are carried out and the simulation results prove the effectiveness of the proposed frequency control strategy. © 2018 Automation of Electric Power Systems Press.","15","Frequency domain analysis","Control systems - Damping - Governors - Hydraulic motors - Hydroelectric generators","Analysis models - Control strategies - DC islanded system - Frequency regulations - Hydraulic power station - Primary frequency control - Turbine control system - Ultra low frequencies","602.1 Mechanical Drives - 611.1 Hydroelectric Power Plants - 632.2 Hydraulic Equipment and Machinery - 731.1 Control Systems - 921.3 Mathematical Transformations - 931.1 Mechanics",,"Number: 51777066, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work is supported by National Natural Science Foundation of China (No. 51777066).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Typomorphic characteristics of main minerals from Laowangzhai gold deposit, western Yunnan","2002497258769","","Xue, Chuan-dong (1); Liu, Xing (1); Tan, Shu-cheng (1); Qin, De-xian (1) ","(1) Department of Earth Sciences, Kunming University of Science/Tech., Department of Earth Sciences, Kunming 650093, China ","Xue, C.-D. ","Kuangwu Yanshi","Kuangwu Yanshi","","Kuangwu Yanshi","22","3","10-16","September 2002","","","","2002","Chinese","10016872","","","","","","","","","","Journal article (JA)","Laowangzhai gold deposit, a large gold deposit of typical wall-rock alteration, is situated in the northern section of Ailaoshan gold belt. Pyrite, quartz, carbonates (calcite) and sericite are four main minerals, closely related to the gold mineralization of the gold deposits. Detailed study on the occurence, crystal forms, chemical compositions, cell parameters, thermoelectricity and infrared spectra revealed the typomorphic characteristics of these minerals. The achievement can provide significant information for ore prospecting.","7","Gold deposits","Carbonates - Composition - Infrared radiation - Pyrites - Quartz - Thermoelectricity","Mineralization","804.2 Inorganic Compounds - 801 Chemistry - 741.1 Light/Optics - 701.1 Electricity: Basic Concepts and Phenomena - 547.1 Precious Metals - 504.3 Heavy Metal Mines - 482.2 Minerals","Theoretical (THR)",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Remote sensing monitoring and temporal-spatial analysis of surface water body area changes of lakes on the Yunnan-Guizhou Plateau over the past 30 years","20183805830776","30 a","Xiao, Qian (1, 3); Yang, Kun (2, 3); Hong, Liang (1, 3) ","(1) School of Tourism and Geography, Yunnan Normal University, Kunming; 650500, China (2) School of Information Science and Technology, Yunnan Normal University, Kunming; 650500, China (3) GIS Technology Research Center of Resource and Environment in Western China of Ministry of Education, Kunming; 650500, China ","Yang, Kun(kmdcynu@163.com) ","Hupo Kexue/Journal of Lake Sciences","Hupo Kexue/J. Lake Sc.","","Science Press","30","4","1083-1096","July 6, 2018","","","","2018","Chinese","10035427","","","10.18307/2018.0421","","","","","","","Journal article (JA)","The data on the surface areas of lakes on the Yunnan-Guizhou Plateau over the past 30 years (1985-2015) are extracted from the TM and ETM+ and OLI remote sensing images in this paper. Using five water indexes including Normalized Difference Water Index (NDWI), Modified Normalized Difference Water Index(MNDWI), Enhanced Water Index (EWI), New Water Index (NWI) and Automated Water Extraction Index (AWEI), we evaluate the accuracy of the above 5 indexes and analyzed the area variations of surface water body with proper water index based on lake's individual characteristics. The results show that the total surface water body areas are increased by 30.86 km2 from 1985 to 1995, then reduced by 48.12 km2 from 1995 to 2015. The Lakes Qilu and Yilong have the greatest area changes among the investigated 10 lakes. The correlation analysis between the area change of each lake and annual average precipitation, annual average evaporation, annual average temperature, vegetation-covered area, human activities of each catchment shows that: the lakes have a spatial heterogeneityresponse to regional climate change. The surface area changes of these lakes are negatively related to the local temperatures and evaporations, while positively related to the local precipitations. There is a weak correlation between the surface water body areas and vegetation-covered area. Human activities could be one of the important causes of the area shrinking of surface water bodies on the Yunnan-Guizhou Plateau. © 2018 by Journal of Lake Sciences.","29","Remote sensing","Catchments - Climate change - Evaporation - Lakes - Precipitation (chemical) - Vegetation","AWEI - MNDWI - NDWI - Remote sensing monitoring - Waterbodies","443.1 Atmospheric Properties - 802.3 Chemical Operations",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Spatial distribution of Heavy Metal contents in farmland soils by different spatial interpolation methods: A case study of a farmland in Lanping County, Yunnan Province","20193507383359","","Li, Shunyou (1, 2); Zhou, Dandan (1, 2); Jin, Xiuqi (1, 2); Liu, Yang (1, 2) ","(1) Faculty of Environmental Science and Engineering, Kunming University of Science and Technology, Kunming, Yunnan; 650500, China (2) Yunnan Key Laboratory of Soil Carbon Sequestration and Pollution Control, Kunming, Yunnan; 650500, China ","Zhou, Dandan(01yongheng@163.com) ","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","","Institute of Physics Publishing","300","3","","August 9, 2019","3rd International Symposium on Resource Exploration and Environmental Science, REES 2019 - Environmental Engineering and Sustainable Development","","3 of 5","2019","English","17551307","17551315","","10.1088/1755-1315/300/3/032096","032096","3rd International Symposium on Resource Exploration and Environmental Science, REES 2019","April 27, 2019 - April 28, 2019","Ordos, China","150851","","Conference article (CA)","The spatial interpolation method is of great sign ificance for the spatial distribution of heavy metals in soil and the prevention and control of pollution. However, different interpolation methods are applied to predict the accuracy of different heavy metal pollution distributions in small-scale areas with a single farmland. There is no relevant argument. Taking a farmland (96000m2) in Lanping County, Yunnan Province, Yunnan Province as the research object, 144 surface soil samples were collected and the contents of Pb and Cd in soil were determined by ICP-MS. The deterministic spatial interpolation method and geostatistical Kriskin interpolation method were used to investigate the accuracy of different interpolation methods and the distribution characteristics of Pb and Cd in soil. The results show that the optimal interpolation methods for heavy metals Pb and Cd in polluted farmland are 0-order ordinary Kristen interpolation method, and the content of Pb and Cd in the soil is relatively accurate. This study will provide important basic information for the identification of spatial distribution characteristics of different heavy metals in small-scale areas with a single farmland, which will help to comprehensively evaluate the function of spatial interpolation to identify spatial distribution information of heavy metals. © 2019 IOP Publishing Ltd. All rights reserved.","17","Soil surveys","Farms - Heavy metals - Interpolation - Soil pollution control - Soils - Spatial distribution - Sustainable development","Distribution characteristics - Heavy metal contents - Heavy metal pollution - Interpolation method - Optimal interpolation - Prevention and controls - Spatial interpolation - Spatial interpolation method","483.1 Soils and Soil Mechanics - 531 Metallurgy and Metallography - 821 Agricultural Equipment and Methods; Vegetation and Pest Control - 921 Mathematics - 921.6 Numerical Methods",,"Number: KKSY201722006, Acronym: -, Sponsor: Startup Foundation for Introducing Talent of Nanjing University of Information Science and Technology; Number: 41703111, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Project supported: National Natural Science Foundation of China (41703121 and 41703111); Kunming University of Science and Technology Talent Startup Project (KKSY201722006).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Studies on tectonic setting, sedimentary environment and mineralization mechanism of the Yinmin copper deposit in Yunnan Province","20181304958872","","Dai, Hongzhang (1, 2); Liu, Jiajun (2); Zhu, Wenbing (2) ","(1) Institute of Mineral Resources, Chinese Academy of Geological Sciences, Beijing; 100037, China (2) State Key Laboratory of Geological Processes and Mineral Resources, China University of Geosciences, Beijing; 100083, China ","Liu, Jiajun(liujiajun@cugb.edu.cn) ","Earth Science Frontiers","Earth Sci. Front.","","Science Frontiers editorial department","25","1","108-124","January 1, 2018","","","","2018","Chinese","10052321","","","10.13745/j.esf.yx.2017-5-21","","","","","","","Journal article (JA)","The Yinmin deposit is an important deposit in the Dongchuan copper ore field in Yunnan Province. It has two mineralization types, one is the Fe-Cu deposit of Xikuangshan type from the Yinmin Formation of the Kunyang Group, the other is the Cu deposit of Dongchuan type from the Luoxue Formation. In this paper, major and trace elemental analyses were combined with thermodynamic calculation to reveal rock characteristics, tectonic setting, sedimentary environment, and mechanism of migration and accumulation of iron and copper. Results show that the Yinmin and Luoxue formations mainly consist of dolomites and siliceous dolomites with dolomitic sandstone as a minor component. Comprehensive analyses of various diagrams, such as 100(Fe2O3/SiO2)-100(Al2O3/SiO2), Fe2O3/TiO2-Al2O3/(Al2O3+Fe2O3), La-Th-Sc and Th-Co-Zr/10 graphs, indicate that the contents of carbonate samples from the two formations were consistent with an active continental margin sedimentary system. Discrimination diagrams of redox environment, such as V/Cr, V/(V+Ni) and Ce/La, indicate that the Yinmin and Luoxue formations were deposited in a deep water to semideep-water transitional dysaerobic basin. Thermodynamic calculation results show that iron and copper transported mainly in the form of Cl complex. First, temperature, Eh and f(S2) decreased while pH increased in the ore-forming system as ore-forming fluid transported to the surface and mixed with the reduced water. Then instability occurred in the complexes of copper and iron. Finally, oxides including hematite and magnetite, sulfides including pyrite, chalcopyrite, bornite and chalcocite changed sequentially with changes in the physical and chemical environment, and formed the ferro-copper and copper ore bodies of the Xikuangshan and Dongchuan types, respectively. © 2018, Editorial Office of Earth Science Frontiers. All right reserved.","19","Copper deposits","Alumina - Aluminum alloys - Aluminum oxide - Binary alloys - Cobalt alloys - Copper alloys - Copper compounds - Deposits - Hematite - Iron alloys - Lanthanum alloys - Magnetite - Mineralogy - Pyrites - Scandium alloys - Sedimentary rocks - Sedimentology - Sulfide minerals - Sulfur compounds - Tectonics - Ternary alloys - Thorium alloys - Titanium alloys - Zirconium alloys","Chemical environment - Comprehensive analysis - Discrimination diagram - Migration and accumulation - Sedimentary environment - Tectonic settings - Thermodynamic calculations - Trace elemental analysis","481.1 Geology - 482 Mineralogy - 482.2 Minerals - 541.2 Aluminum Alloys - 542.3 Titanium and Alloys - 544.1 Copper - 544.2 Copper Alloys - 545.2 Iron Alloys - 547.2 Rare Earth Metals - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 622.1 Radioactive Materials, General - 804.2 Inorganic Compounds",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Low velocity crustal flow and crust–mantle coupling mechanism in Yunnan, SE Tibet, revealed by 3D S-wave velocity and azimuthal anisotropy","20164202926185","","Chen, Haopeng (1, 2); Zhu, Liangbao (2, 3); Su, Youjin (4) ","(1) State Key Laboratory of Geodesy and Earth's Dynamics, Institute of Geodesy and Geophysics, Chinese Academy of Sciences, Wuhan; 430077, China (2) Department of Geophysics, School of Geodesy and Geomatics, Wuhan University, Wuhan; 430079, China (3) Key Laboratory of Geospace Environment and Geodesy, Ministry of Education, Wuhan University, Wuhan; 430079, China (4) Earthquake Administration of Yunnan Province, Kunming; 650224, China ","Zhu, Liangbao(lbzhu@sgg.whu.edu.cn) ","Tectonophysics","Tectonophysics","","Elsevier B.V.","685","","8-20","August 20, 2016","","","","2016","English","00401951","","","10.1016/j.tecto.2016.07.007","","","","","","","Journal article (JA)","We used teleseismic data recorded by a permanent seismic network in Yunnan, SE Tibet, and measured the interstation Rayleigh wave phase velocity between 10 and 60 s. A two-step inversion scheme was used to invert for the 3D S-wave velocity and azimuthal anisotropy structure of 10–110 km. The results show that there are two low velocity channels between depths of 20–30 km in Yunnan and that the fast axes are sub-parallel to the strikes of the low velocity channels, which supports the crustal flow model. The azimuthal anisotropy pattern is quite complicated and reveals a complex crust–mantle coupling mechanism in Yunnan. The N–S trending Lüzhijiang Fault separates the Dianzhong Block into two parts. In the western Dianzhong Block, the fast axis of the S-wave changes with depth, which indicates that the crust and the lithospheric mantle are decoupled. In the eastern Dianzhong Block and the western Yangtze Craton, the crust and the lithospheric mantle may be decoupled because of crustal flow, despite a coherent S-wave fast axis at depths of 10–110 km. In addition, the difference between the S-wave fast axis in the lithosphere and the SKS splitting measurement suggests that the lithosphere and the upper mantle are decoupled there. In the Baoshan Block, the stratified anisotropic pattern suggests that the crust and the upper mantle are decoupled. © 2016 Elsevier B.V.","59","Shear waves","Acoustic wave velocity - Anisotropy - Surface waves - Wave propagation","Azimuthal anisotropy - Coupling mechanism - Crustal flow - S-wave velocity - Surface-wave tomography","751.1 Acoustic Waves - 931.1 Mechanics - 931.2 Physical Properties of Gases, Liquids and Solids",,"Number: 2015M582311, Acronym: -, Sponsor: China Postdoctoral Science Foundation; Number: 15-01-01, Acronym: -, Sponsor: -; Number: 41374053, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This study is supported by the National Natural Science Foundation of China ( 41374053 ), the China Postdoctoral Science Foundation ( 2015M582311 ), and the Surveying and Mapping Basic Research Program of National Administration of Surveying, Mapping and Geoinformation ( 15-01-01 ). We are grateful to the Earthquake Administration of Yunnan Province for providing the seismic data. We greatly thank the editor and the two anonymous reviewers for their valuable comments and suggestions which helped us to improve the manuscript. We sincerely thank Prof. Jean-Paul Montagner for providing the program to invert for S-wave azimuthal anisotropy. All the figures were created by the Generic Mapping Tool ( Wessel and Smith, 1998 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"GIS-based mineral potential modeling by advanced spatial analytical methods in the southeastern Yunnan mineral district, China","20144700214141","","Wang, Wenlei (1); Zhao, Jie (2, 3); Cheng, Qiuming (2, 4); Carranza, Emmanuel John M. (5) ","(1) Institute of Geomechanics, Chinese Academy of Geological Sciences, Beijing; 100081, China (2) State Key Lab of Geological Processes and Mineral Resources, China University of Geosciences, Beijing; 100083, China (3) School of Earth Sciences and Resources, China University of Geosciences, Beijing; 100083, China (4) Department of Earth and Space Science and Engineering, Department of Geography, York University, 4700 Keele Street, Toronto; ON; M3J1P3, Canada (5) Department of Earth and Oceans, James Cook University, Townsville; QLD; 4811, Australia ","Zhao, Jie ","Ore Geology Reviews","Ore Geol. Rev.","","Elsevier B.V.","71","","735-748","August 14, 2015","","","","2015","English","01691368","","","10.1016/j.oregeorev.2014.09.032","","","","","","","Journal article (JA)","This paper demonstrates a modeling procedure of mineral potential mapping based on singularity theory, and further presents an idea to look into metallogeny of Sn-Cu polymetallic deposits in southeastern Yunnan mineral district, China by applying a localized regression method. Mineralization is a typical cascade process generally accompanied by irregular geological, geochemical and geophysical signatures. Singularity index as an efficient anomaly analytical tool helps to identify anomalies as well as characterize formation processes of these anomalies. In this study, the singularity-based mineral potential mapping method was utilized to characterize hydrothermal mineralization associated with magmatic, tectonic and sedimentary processes in this district. Based on the results, a mineral prospectivity model was constructed to delineate target areas. In addition to mineral prospectivity, controlling effects of geo-processes on mineralization are spatially non-stationary. Geographically-weighted regression analysis was thus employed to investigate these spatially-varied controlling effects and it has contributed to improve understanding to local metallogeny in the study area. Results of the spatial analysis presented can be used to guide following stages of mineral exploration in the district. © 2014 Elsevier B.V..","118","Process control","Binary alloys - Copper alloys - Geographic information systems - Mapping - Mineral exploration - Mineralogy - Minerals - Regression analysis - Tin alloys","Geo-anomaly - Geographically weighted regression - Hydrothermal mineralization - Singularity - Spatial non-stationarity","405.3 Surveying - 482 Mineralogy - 482.2 Minerals - 501.1 Exploration and Prospecting Methods - 544.2 Copper Alloys - 546.2 Tin and Alloys - 903.3 Information Retrieval and Use - 922.2 Mathematical Statistics",,"Number: 1212010733811, Acronym: CGS, Sponsor: China Geological Survey; Number: 201211022, Acronym: CGS, Sponsor: China Geological Survey; Number: ERC-OGP0183993, Acronym: -, Sponsor: -; ","The authors sincerely thank two anonymous reviewers for their critical reviews and constructive comments which have improved the manuscript. This research has been jointly supported by China Geological Survey on "New methods for mineral resource potential assessment" ( 1212010733811 ) and on "Quantitative models for prediction of strategic mineral resources in China" ( 201211022 ) and Canadian Grants supported by a NSERC Discovery Research Grant ( ERC-OGP0183993 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"K-Ar AGE AND STRONTIUM ISOTOPIC COMPOSITION OF THE TENGCHONG VOLCANIC ROCKS, WEST YUNNAN PROVINCE, CHINA.","1988010001210","","Mu, Zhiguo ; Curtis, G.H. ; Liao, Zhijie ; Tong, Wei ","(1) Department of Geology, Peking University, Beijing, China (2) Department of Geology and Geophysics, University of California, Berkeley, CA 94720, United States ","Mu, Zhiguo ","Geothermics","Geothermics","","","16","3","283-297","1987","","","","1987","English","03756505","","","10.1016/0375-6505(87)90007-1","","","","","","GTMCAT","Journal article (JA)","Dating of 47 samples of the Tengchong volcanic rocks gave K-Ar ages ranging between 0. 09 and 17. 84 My. The **4**0Ar/**3**6Ar vs **4**0K/**3**6 Ar plot was made on the basis of those data in which radiogenic **4**0Ar is more than 2%. Four isochrones at 2. 93, 0. 81, 0. 31 and 0. 13 My were then obtained. The eruption time was from the Miocene to Pleistocene, with the climax occurring in the Late Pleistocene. The K-Ar ages were determined by statistical analysis and the probability of eruptions indicates that the Tengchong volcanoes are not to be considered extinguished but dormant volcanoes. Rb and Sr contents and the strontium isotopic compositions were determined on 20 samples of Tengchong volcanic rocks. The initial **8**7Sr/**8**6Sr ratios range from 0. 70578 to 0. 71437. It would appear that the 'parent magma' is of deep origin (**8**7Sr/**8**6Sr near 0. 706) and that it underwent a progressive contamination by crustal material rich in radiogenic **8**7Sr.","36","PETROLOGY","ISOTOPES - Analysis - VOLCANOES - Peoples Republic of China","AGE MEASUREMENT - ISOTOPIC COMPOSITION - VOLCANIC ROCKS","482 Mineralogy - 484 Seismology - 622 Radioactive Materials - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally","Experimental (EXP)",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Integration of satellite imagery, topography and human disturbance factors based on canonical correspondence analysis ordination for mountain vegetation mapping: A case study in Yunnan, China","20141017424126","","Zhang, Zhiming (1); van Coillie, Frieke (2); Ou, Xiaokun (1); De Wulf, Robert (2) ","(1) Institute of Ecology and Geobotany, School of Life Science, Yunnan University, Kunming 650091, China (2) Laboratory of Forest Management and Spatial Information Techniques, Ghent University, 9000 Ghent, Belgium ","Zhang, Z.(zhiming_zhang76@hotmail.com) ","Remote Sensing","Remote Sens.","","MDPI AG, Postfach, Basel, CH-4005, Switzerland","6","2","1026-1056","February 2014","","","","2014","English","","20724292","","10.3390/rs6021026","","","","","","","Journal article (JA)","The integration between vegetation data, human disturbance factors, and geo-spatial data (Digital Elevation Model (DEM) and image data) is a particular challenge for vegetation mapping in mountainous areas. The present study aimed to incorporate the relationships between species distribution (or vegetation spatial distribution pattern) and topography and human disturbance factors with remote sensing data, to improve the accuracy of mountain vegetation maps. Two different mountainous areas located in Lancang (Mekong) watershed served as study sites. An Artificial Neural Network (ANN) architecture classification was used as image classification protocol. In addition, canonical correspondence analysis (CCA) ordination was applied to address the relationships between topography and human disturbance factors with the spatial distribution of vegetation patterns. We used ordinary kriging at unobserved locations to predict the CCA scores. The CCA ordination results showed that the vegetation spatial distribution patterns are strongly affected by topography and human disturbance factors. The overall accuracy of vegetation classification was significantly improved by incorporating DEM or four CCA axes as additional channels in both the northern and southern study areas. However, there was no significant difference between using DEM or four CCA axes as extra channels in the northern steep mountainous areas because of a strong redundancy between CCA axes and DEM data. In the southern lower mountainous areas, the accuracy was significantly higher using four CCA axes as extra bands, compared to using DEM as an extra band. In the southern study area, the variance of vegetation data explained by human disturbance factors was larger than the variance explained by topographic attributes. © 2014 by the authors; licensee MDPI, Basel, Switzerland.","112","Vegetation","Factor analysis - Image classification - Interpolation - Landforms - Network architecture - Neural networks - Remote sensing - Satellite imagery - Spatial distribution - Surveying - Topography","Canonical Correspondence Analysis - Digital elevation model - Human disturbances - Ordinary kriging - Remote sensing data - Spatial distribution patterns - Species distributions - Vegetation classification","405.3 Surveying - 481.1 Geology - 655.2 Satellites - 921.6 Numerical Methods - 922.2 Mathematical Statistics - 951 Materials Science",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Focal depth of the Yunnan Jinggu Mw6.1 earthquake: Discussion on depth of the brittle-ductile transition zone of a young fault","20191706835398",": ","Wang, Shuofan (1, 2); Zeng, Xiangfang (1); Wang, Xiangteng (1, 2); Wang, Qingdong (1) ","(1) State Key Laboratory of Geodesy and Earth's Dynamics, Institute of Geodesy and Geophysics, Chinese Academy of Sciences, Wuhan; 430077, China (2) College of Earth and Planetary Sciences, University of Chinese Academy of Sciences, Beijing; 100049, China ","Zeng, Xiangfang(zengxf@whigg.ac.cn) ","Kexue Tongbao/Chinese Science Bulletin","Kexue Tongbao/Chin. Sc. Bull.","","Chinese Academy of Sciences, P.O. Box 2871, Beijing, 100085, China","64","4","474-484","February 1, 2019","","","","2019","Chinese","0023074X","20959419","","10.1360/N972018-00678","","","","","","","Journal article (JA)","Since most continental earthquakes occur in the brittle layer instead of ductile layers, the focal depth of an earthquake provides an important constraint on the rheology structure of fault zone. According to the results of previous studies, the typical depth of brittle-ductile transition zone on mature faults is about 10 km. However, several moderate earthquakes occurred on young faults in stable cratons, and focal depths of those events are very shallow (e.g. the 1993 Mw6.1 India Killari earthquake and a series of shallow earthquakes in Australia). Those observations suggest that depth of the brittle- ductile zone on young faults in cratons is shallower than that on mature faults. In this study, we report a case on a young fault in a tectonically active region that has not been well studied and discuss implications for the rheology structure. On October 7, 2014, an Mw6.1 earthquake occurred in Jinggu, Yunnan (China), the southeastern part of the tectonically active Yunnan-Myanmar block, followed by two aftershocks of M>5 in December. According to historical seismicity and geologic studies in this region, it is suggested that the seimogenic fault of the Jinggu earthquake is a young fault. We use data from global and regional seismic networks, as well as aftershock data from the Lozhadu reservoir network and temporary stations, to study focal depths of the mainshock and aftershocks. The hypocenter of a reference event (Mw4.3) that was recorded with two close temporary stations is determined, and then the hypocenters of the mainshock and two moderate aftershocks are relocated with a relative method based on Pn/Pg arrival times. The relocated hypocenter of the mainshock is 9.5 km deep, whereas the hypocenters of the two aftershocks are about 10 km deep. The centroid depth is investigated with the CAP method based on waveform modeling. Both teleseismic and regional waveforms are used to invert for the centroid depth of the mainshock. The optimal waveform fit is obtained with a depth of 5 km. The two aftershocks are studied with regional waveforms only and the results are close to the hypocenter depths. Since the hypocenter indicates the initial point of rupture whereas the centroid location is close to the center of the main rupture patch, we propose the mainshock initiated at 10 km depth and expanded to the brittle layer at shallower depth. For two aftershocks, the consistency of hypocenter depth and centroid depth suggests circular rupture patterns. Therefore, we propose the bottom of the seismogenic layer and brittle-ductile transition zone is about 10 km deep. This hypothesis is also supported by other observations. Magnetotelluric study in this region reveals a low conductivity layer above 10 km that is regarded as brittle rock, whereas the high conductivity layer beneath 15 km is regarded as ductile rock. Furthermore, a regional rheology model, which is obtained with surface temperature, seismic velocity, and GPS data, also suggests the brittle-ductile transition zone is at about 9 km depth. In summary, the depth of the brittle-ductile transition zone on the young fault in the tectonic active region is similar to that of mature faults, which is useful information for lithosphere geodynamics studies. © 2019, Science Press. All right reserved.","40","Earthquakes","Elasticity - Faulting - Geodynamics","Brittle ductile transitions - Brittle-ductile transition zone - Historical seismicity - Hypocenter depth - Magnetotelluric studies - Seismic velocities - Shallow earthquakes - Surface temperatures","481.3 Geophysics - 484 Seismology - 484.1 Earthquake Measurements and Analysis",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Do acoustic indices correlate with bird diversity? Insights from two biodiverse regions in Yunnan Province, south China","20173003968186","","Mammides, Christos (1, 2); Goodale, Eben (2); Dayananda, Salindra K. (3, 4, 5); Kang, Luo (1, 5); Chen, Jin (1) ","(1) Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Mengla, Yunnan; 666303, China (2) Guangxi Key Laboratory of Forest Ecology and Conservation (under state evaluation status), College of Forestry, Guangxi University, Daxuedonglu 100, Nanning; 530004, China (3) Center for Integrative Conservation, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Menglun, Yunnan; 666303, China (4) Foundation for Nature Conservation and Preservation, Panadura, 12500, Sri Lanka (5) University of the Chinese Academy of Sciences, Beijing; 100049, China ","Chen, Jin(chenjin@xtbg.ac.cn) ","Ecological Indicators","Ecol. Indic.","","Elsevier B.V.","82","","470-477","November 2017","","","","2017","English","1470160X","","","10.1016/j.ecolind.2017.07.017","","","","","","","Journal article (JA)","Human activities are affecting biodiversity to a greater extent than ever. Consequently, tools that can efficiently monitor changes in communities are becoming increasingly important. In the case of birds and other vocalizing animals, it has been suggested that passive acoustic methods can be used for this purpose. Multiple acoustic indices have been developed recently, to be used as proxies for species diversity. Preliminary results have been promising. Yet, before the indices can be applied widely, it is necessary to understand better how well they reflect the communities to be monitored, and how they perform under diverse environmental conditions. Here, we tested seven of the available indices, on sound recordings made in two biodiverse regions in Yunnan Province, south China. We assessed each index's performance by measuring its correlation to bird species richness and diversity, estimated using point-count surveys. Each survey was conducted by an expert observer, at the same time each recording was made, and for the same duration. We also tested whether the performance of the indices was affected by levels of environmental dissimilarity between the sites sampled. We found that although no index showed a very strong correlation with species richness or diversity, three indices (the acoustic entropy, acoustic diversity and acoustic evenness indices) performed consistently better that the other four, showing moderate correlations. The levels of environmental dissimilarity among the sites did not seem to affect the performance of any of the indices tested, suggesting consistency − an important property for the indices to have. We conclude that although the acoustic indices have the potential to be used for passive acoustic monitoring, perhaps they need to be refined further before they can be applied widely. Meanwhile, they should be tested in more environments to reveal fully their potential and limitations. © 2017","44","Bioacoustics","Acoustic measuring instruments - Biodiversity - Birds - Ecology - Forestry - Surveys","Avian communities - Bird species richness - Ecoacoustics - Environmental conditions - Passive acoustic monitoring - Passive acoustics - Species richness - Strong correlation","454 Environmental Engineering - 454.3 Ecology and Ecosystems - 931 Classical Physics; Quantum Theory; Relativity - 941.1 Acoustical Instruments",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
